#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
# DPW-8/AePW-4 FORCE AND MOMENT SUBMITTAL FORM (Version 5 - October 16, 2024)
#
# Provide this file for steady-state or time-averaged force and moment coefficients
#
#
#
# Data Set Title XXX.YY: Replace "XXX.YY" in the zone titles with the following information
#                     (Three-Digit Participant ID).(Two-Digit Submission ID)
#                     XXX  THREE-DIGIT PARTICIPANT ID: assigned by your working group leaders
#                     YY   TWO-DIGIT  SUBMISSION ID:  (self assigned) label a solver/grid/computational approach
#                     EXAMPLE: 007.02
#
# 
#       NOMENCLATURE:
#         GRID_LEVEL:   Level of grid refinement (1-6)
#          GRID_SIZE:   Number of grid nodes or cells
#            GRIDFAC:   1/GRID_SIZE**2/3
#               MACH:   Freestream Mach Number
#                REY:   Chord-Based Reynolds Number
#              ALPHA:   Angle of Attack, deg
#                 CL:   Coefficient of Lift            (total) (L/(0.5*rho_inf*U_inf^2*A)  )              Provided to eight decimal points
#                 CD:   Coefficient of Drag            (total) (D/(0.5*rho_inf*U_inf^2*A)  )              Provided to nine  decimal points
#                 CM:   Coefficient of Pitching Moment (total) (M/(0.5*rho_inf*U_inf^2*A*c)) (+ nose-up)  Provided to eight decimal points
#              CD_PR:   Surface-Pressure Integrated Drag Coefficient
#              CD_SF:   Skin-Friction Integrated Drag Coefficient
#              *_TOT:   Total Configuration Force/Moment
#             *_TAIL:   Horizontal Tail Component Force/Moment
#             *_WING:   Wing Component Force/Moment
#              *_FUS:   Fuselage Component Force/Moment
#              *_NAC:   Nacelle Component Force/Moment
#               *_PY:   Pylon Component Force/Moment
#                CPU:   CPU (or GPU) hours used
#                 DT:   Time Step Per Iteration
#           CTUSTART:   Convective Time Unit at Which Averaging Began
#             CTUAVG:   Number of Convective Time Units in Time-Averaging Phase
#                Q/E:   Dynamic Pressure / Modulus of Elasticity
#
#     DECIMAL POINTS:   Please provide data in at least the number of decimal points listed below (?.???????? would have at least eight decimal points)
#
#      OPTIONAL DATA:   Enter -999 for any optional data you are not submitting
#                   
#        DEFINITIONS:   CTU --> Convective Time Unit  (Uinf/Cref is 1.00 CTU)
#
#   REFERENCE VALUES: ONERA OAT15A (ONE CELL WIDE)
#                       Planform ref area, A         =  Cref * span (span is grid dependent)
#                       Mean aerodynamic chord, Cref =    230.00 mm
#                       x moment center              =     57.50 mm
#                       y moment center              =      0.00 mm
#                       z moment center              =      0.00 mm
#
#   REFERENCE VALUES: Common Research Model
#                       Planform ref area, A         = 594720.00 inches^2
#                       Mean aerodynamic chord, Cref =    275.80 inches
#                       Full-span length, B          =   2313.50 inches
#                       Semi-span length, BO2        =   1156.75 inches
#                       x moment center              =   1325.90 inches
#                       y moment center              =      0.00 inches
#                       z moment center              =    177.95 inches
#                       Aspect Ratio, AR             =      9.00
#
#   CONFIGURATION:      ONERA OAT15A
#                       CRMWB   (Common Research Model Wing/Body)
#                       CRMWBNP (Common Research Model Wing/Body/Nacelle/Pylon)
#
#              NOTES:   1. All numerical data fields can be free-formatted.
#                       2. Please use at least 4 decimal places for coordinate values
#                       3. Please use at least 6 decimal places for coefficient values
#                       4. Only include one grid type, grid size, soln method, turb model, etc per form.
#                       5. Fill fields with value of -999 for data that are not available.
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

TITLE = "021.02"

# Column     1             2            3           4       5      6        7          8          9         10        11        12
VARIABLES = "GRID_LEVEL"  "GRID_SIZE"  "GRID_FAC"  "MACH"  "REY"  "ALPHA"  "CL_AVG"   "CD_AVG"   "CM_AVG"  "CL_RMS"  "CD_RMS"  "CM_RMS"

DATASETAUXDATA ParticipantID   = "021"
DATASETAUXDATA SubmissionDate  = "May 13, 2026"
DATASETAUXDATA Name            = "Steve Lamberson"
DATASETAUXDATA Email           = "steven.e.lamberson2.ctr@mail.mil"
DATASETAUXDATA Institution     = "CREATE-AV"
DATASETAUXDATA SolverName      = "Kestrel 12.11"
DATASETAUXDATA BasicAlgorithm  = "URANS"
DATASETAUXDATA TurbulenceModel = "SST-CC-RC-QCR2020"
DATASETAUXDATA GridId          = "Helden Mixed Element"
DATASETAUXDATA Notes           = "Provided for lessons learned purposes"


#-------------------------------------------------------------------------------
#  REQUIRED:  VEHICLE F&M
#  OPTIONAL:  INDIVIDUAL COMPONENT FORCES AND MOMENTS
#-------------------------------------------------------------------------------
ZONE T="021.02 GRID LEVEL 3"
AUXDATA GridFileName    = "wbh\_aoa122\_buffet\_deformed\_Level-3-2\_16%\_mm.b8.ugrid, wbh\_aoa229\_buffet\_deformed\_Level-3-2\_16%\_mm.b8.ugrid, wbh\_aoa484\_buffet\_deformed\_Level-3-2\_16%\_mm.b8.ugrid, wbh\_aoa589\_buffet\_deformed\_Level-3-2\_16%\_mm.b8.ugrid"
3      141417971      0.000003684090      0.85    1515000.00000    1.22    0.27590578    0.0223194718   0.0349597430   0.2758798280   0.0223273538   0.0349696696   
3      141267381      0.000003686708      0.85    1515000.00000    2.29    0.42356084    0.0266579180   -0.0056545977   0.4235389350   0.0266540700   0.0055370225   
3      143023323      0.000003656471      0.85    1515000.00000    4.84    0.63237838    0.0580981805   0.0044947994   0.6315844500   0.0580357789   0.0032072585   
3      151485718      0.000003518997      0.85    1515000.00000    5.89    0.64465576    0.0740228930   0.0287840358   0.6451558860   0.0737981018   0.0262088389   



ZONE T="021.02 ALPHA 1.22"
AUXDATA GridFileName    = "wbh_aoa122_buffet_deformed_Level-3-2_16%_mm.avm"
3      141417971      0.000003684090      0.85    1515000.00000    1.22    0.27590578    0.0223194718   0.0349597430   0.2758798280   0.0223273538   0.0349696696   



ZONE T="021.02 ALPHA 2.29"
AUXDATA GridFileName    = "wbh_aoa229_buffet_deformed_Level-3-2_16%_mm.avm"
3      141267381      0.000003686708      0.85    1515000.00000    2.29    0.42356084    0.0266579180   -0.0056545977   0.4235389350   0.0266540700   0.0055370225   



ZONE T="021.02 ALPHA 4.84"
AUXDATA GridFileName    = "wbh_aoa484_buffet_deformed_Level-3-2_16%_mm.avm"
3      143023323      0.000003656471      0.85    1515000.00000    4.84    0.63237838    0.0580981805   0.0044947994   0.6315844500   0.0580357789   0.0032072585   



ZONE T="021.02 ALPHA 5.89"
AUXDATA GridFileName    = "wbh_aoa589_buffet_deformed_Level-3-2_16%_mm.avm"
3      151485718      0.000003518997      0.85    1515000.00000    5.89    0.64465576    0.0740228930   0.0287840358   0.6451558860   0.0737981018   0.0262088389   

