#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
# DPW-8/AePW-4 UNSTEADY SECTIONAL CUT SUBMITTAL FORM (Version 5 - October 16, 2024)
#
# Provide this file for steady-state or time-averaged sectional cuts
#
#
#
# Data Set Title XXX.YY: Replace "XXX.YY" in the zone titles with the following information
#                     (Three-Digit Participant ID).(Two-Digit Submission ID)
#                     XXX  THREE-DIGIT PARTICIPANT ID: assigned by your working group leaders
#                     YY   TWO-DIGIT  SUBMISSION ID:  (self assigned) label a solver/grid/computational approach
#                     K.KK ALPHA: Angle of attack for the solution
#                     L    GRID LEVEL: 1, 2, 3, 4, 5, or 6
#                     EXAMPLE: 007.02 - ALPHA 2.50 - GRID 3 - WING SECTION  1
#
# 
#       NOMENCLATURE:
#                  X:   X coordinate
#                  Y:   Y coordinate
#                  Z:   Z coordinate
#                X/C:   Chord Fraction = (X - X_LE)/CHORD
#             CP_AVG:   Time-averaged coefficient of pressure
#             CP_RMS:   Root mean square of instantaneous coefficient of pressure
#             CF_AVG:   Time-averaged skin-friction coefficient at wall [tauw/(freestream dynamic pressure)]
#             CF_RMS:   Root mean square of skin-friction coefficient at wall [tauw/(freestream dynamic pressure)]
#                   
#        DEFINITIONS:   CTU --> Convective Time Unit  (Uinf/Cref is 1.00 CTU)
#
#   REFERENCE VALUES: ONERA OAT15A (ONE CELL WIDE)
#                       Planform ref area, A         =  Cref * span (span is grid dependent)
#                       Mean aerodynamic chord, Cref =    230.00 mm
#                       x moment center              =     57.50 mm
#                       y moment center              =      0.00 mm
#                       z moment center              =      0.00 mm
#
#   REFERENCE VALUES: Common Research Model
#                       Planform ref area, A         = 594720.00 inches^2
#                       Mean aerodynamic chord, Cref =    275.80 inches
#                       Full-span length, B          =   2313.50 inches
#                       Semi-span length, BO2        =   1156.75 inches
#                       x moment center              =   1325.90 inches
#                       y moment center              =      0.00 inches
#                       z moment center              =    177.95 inches
#                       Aspect Ratio, AR             =      9.00
#
#   CONFIGURATION:      ONERA OAT15A
#                       CRMWB   (Common Research Model Wing/Body)
#                       CRMWBNP (Common Research Model Wing/Body/Nacelle/Pylon)
#
#
#              NOTES:   1. All numerical data fields can be free-formatted.
#                       2. Please use at least 4 decimal places for coordinate values
#                       3. Please use at least 6 decimal places for coefficient values
#                       4. Only include one grid type, grid size, soln method, turb model, etc per form.
#                       5. Fill fields with value of -999 for data that are not available.
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

TITLE = "021.02"

# Column       1     2     3     4       5          6          7          8VARIABLES =   "X"   "Y"   "Z"   "X/C"   "CP_AVG"   "CP_RMS"   "CF_AVG"   "CF_RMS"

DATASETAUXDATA ParticipantID   = "021"
DATASETAUXDATA SubmissionDate  = "May 13, 2026"
DATASETAUXDATA Name            = "Steve Lamberson"
DATASETAUXDATA Email           = "steven.e.lamberson2.ctr@mail.mil"
DATASETAUXDATA Institution     = "CREATE-AV"
DATASETAUXDATA SolverName      = "Kestrel 12.11"
DATASETAUXDATA BasicAlgorithm  = "URANS"
DATASETAUXDATA TurbulenceModel = "SST-CC-RC-QCR2020"
DATASETAUXDATA GridId          = "Helden Mixed Element"
DATASETAUXDATA Notes           = "Provided for lessons learned purposes"


ZONE T="021.02 - SECTIONAL CUT 1 - eta=0.1050"
1455.0085449220   121.4589996338   1.0000000000   0.0676840916   0.0003188550   0.0005953958   0.0000264600   
1454.9837646480   121.4589996338   0.9999465346   0.0646985471   0.0001173225   0.0004688133   0.0000158423   
1454.9564208980   121.4589996338   0.9998875856   0.0655358210   0.0000650335   0.0002954125   0.0000047123   
1454.9262695310   121.4589996338   0.9998225570   0.0652486458   0.0000602922   0.0003299613   0.0000036994   
1454.8933105470   121.4589996338   0.9997515082   0.0651493669   0.0000557869   0.0003317722   0.0000029057   
1454.8569335940   121.4589996338   0.9996730685   0.0649878457   0.0000523021   0.0003401751   0.0000023976   
1454.8167724610   121.4589996338   0.9995864630   0.0648394451   0.0000497712   0.0003466634   0.0000020039   
1454.7728271480   121.4589996338   0.9994916916   0.0646755248   0.0000482181   0.0003543263   0.0000018491   
1454.7242431640   121.4589996338   0.9993869066   0.0645014495   0.0000474326   0.0003621863   0.0000018050   
1454.6710205080   121.4589996338   0.9992721677   0.0643156245   0.0000470728   0.0003704809   0.0000017655   
1454.6121826170   121.4589996338   0.9991452694   0.0641150475   0.0000466571   0.0003790206   0.0000017125   
1454.5476074220   121.4589996338   0.9990060329   0.0638991371   0.0000457667   0.0003874704   0.0000016249   
1454.4765625000   121.4589996338   0.9988527894   0.0636682287   0.0000440962   0.0003957159   0.0000015053   
1454.3983154300   121.4589996338   0.9986841083   0.0634166002   0.0000413177   0.0004033194   0.0000013876   
1454.3122558590   121.4589996338   0.9984984994   0.0631480590   0.0000380997   0.0004099747   0.0000012140   
1454.2175292970   121.4589996338   0.9982942343   0.0628658682   0.0000356915   0.0004164404   0.0000010106   
1454.1131591800   121.4589996338   0.9980691671   0.0625580400   0.0000343013   0.0004225964   0.0000008602   
1453.9982910160   121.4589996338   0.9978214502   0.0622290373   0.0000329284   0.0004278647   0.0000007402   
1453.8768310550   121.4589996338   0.9975595474   0.0618828423   0.0000310429   0.0004325012   0.0000006562   
1453.7460937500   121.4589996338   0.9972776175   0.0615189299   0.0000294590   0.0004363818   0.0000005658   
1453.6057128910   121.4589996338   0.9969748855   0.0611267239   0.0000288464   0.0004391903   0.0000005009   
1453.4545898440   121.4589996338   0.9966490269   0.0607114732   0.0000296595   0.0004394028   0.0000004677   
1453.3763427730   121.4589996338   0.9964802861   0.0604938716   0.0000302508   0.0004394427   0.0000004554   
1453.3145751950   121.4589996338   0.9963470697   0.0603226535   0.0000307453   0.0004391489   0.0000004450   
1453.2980957030   121.4589996338   0.9963115454   0.0602763407   0.0000309047   0.0004381793   0.0000004540   
1453.1439208980   121.4589996338   0.9959790707   0.0598613918   0.0000329221   0.0004269714   0.0000005795   
1453.0773925780   121.4589996338   0.9958356023   0.0597102046   0.0000333813   0.0004205658   0.0000006830   
1452.9332275390   121.4589996338   0.9955247045   0.0593568161   0.0000341229   0.0004096188   0.0000008089   
1452.7897949220   121.4589996338   0.9952154160   0.0591057651   0.0000332448   0.0003982199   0.0000008766   
1452.7354736330   121.4589996338   0.9950982928   0.0590075180   0.0000332349   0.0003939576   0.0000008749   
1452.6271972660   121.4589996338   0.9948647618   0.0588252656   0.0000325002   0.0003898172   0.0000007230   
1452.3896484380   121.4589996338   0.9943525195   0.0583342053   0.0000304448   0.0003787207   0.0000005725   
1452.3890380860   121.4589996338   0.9943512082   0.0583332181   0.0000304452   0.0003786949   0.0000005723   
1452.1201171880   121.4589996338   0.9937713146   0.0578649119   0.0000287656   0.0003586415   0.0000004838   
1451.8239746090   121.4589996338   0.9931327105   0.0573821999   0.0000267805   0.0003341281   0.0000003961   
1451.7924804690   121.4589996338   0.9930647612   0.0573388040   0.0000266299   0.0003310230   0.0000003927   
1451.5129394530   121.4589996338   0.9924619794   0.0570138469   0.0000257743   0.0002973514   0.0000003544   
1451.1779785160   121.4589996338   0.9917396307   0.0566894598   0.0000251735   0.0002607053   0.0000003494   
1450.8206787110   121.4589996338   0.9909691811   0.0563916154   0.0000247012   0.0002261947   0.0000003448   
1450.8168945310   121.4589996338   0.9909610152   0.0563885272   0.0000246980   0.0002257632   0.0000003445   
1450.4377441410   121.4589996338   0.9901433587   0.0560775995   0.0000245125   0.0002000779   0.0000002502   
1450.0281982420   121.4589996338   0.9892601967   0.0558020771   0.0000245080   0.0001957659   0.0000001631   
1449.5859375000   121.4589996338   0.9883065224   0.0554474033   0.0000241827   0.0001996828   0.0000001191   
1449.1094970700   121.4589996338   0.9872791171   0.0549171083   0.0000234136   0.0002013935   0.0000001468   
1449.0972900390   121.4589996338   0.9872527719   0.0548969209   0.0000235078   0.0002015477   0.0000001478   
1448.6065673830   121.4589996338   0.9861945510   0.0540465154   0.0000273663   0.0002272279   0.0000002417   
