#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
# DPW-8/AePW-4 UNSTEADY SECTIONAL CUT SUBMITTAL FORM (Version 5 - October 16, 2024)
#
# Provide this file for steady-state or time-averaged sectional cuts
#
#
#
# Data Set Title XXX.YY: Replace "XXX.YY" in the zone titles with the following information
#                     (Three-Digit Participant ID).(Two-Digit Submission ID)
#                     XXX  THREE-DIGIT PARTICIPANT ID: assigned by your working group leaders
#                     YY   TWO-DIGIT  SUBMISSION ID:  (self assigned) label a solver/grid/computational approach
#                     K.KK ALPHA: Angle of attack for the solution
#                     L    GRID LEVEL: 1, 2, 3, 4, 5, or 6
#                     EXAMPLE: 007.02 - ALPHA 2.50 - GRID 3 - WING SECTION  1
#
# 
#       NOMENCLATURE:
#                  X:   X coordinate
#                  Y:   Y coordinate
#                  Z:   Z coordinate
#                X/C:   Chord Fraction = (X - X_LE)/CHORD
#             CP_AVG:   Time-averaged coefficient of pressure
#             CP_RMS:   Root mean square of instantaneous coefficient of pressure
#             CF_AVG:   Time-averaged skin-friction coefficient at wall [tauw/(freestream dynamic pressure)]
#             CF_RMS:   Root mean square of skin-friction coefficient at wall [tauw/(freestream dynamic pressure)]
#                   
#        DEFINITIONS:   CTU --> Convective Time Unit  (Uinf/Cref is 1.00 CTU)
#
#   REFERENCE VALUES: ONERA OAT15A (ONE CELL WIDE)
#                       Planform ref area, A         =  Cref * span (span is grid dependent)
#                       Mean aerodynamic chord, Cref =    230.00 mm
#                       x moment center              =     57.50 mm
#                       y moment center              =      0.00 mm
#                       z moment center              =      0.00 mm
#
#   REFERENCE VALUES: Common Research Model
#                       Planform ref area, A         = 594720.00 inches^2
#                       Mean aerodynamic chord, Cref =    275.80 inches
#                       Full-span length, B          =   2313.50 inches
#                       Semi-span length, BO2        =   1156.75 inches
#                       x moment center              =   1325.90 inches
#                       y moment center              =      0.00 inches
#                       z moment center              =    177.95 inches
#                       Aspect Ratio, AR             =      9.00
#
#   CONFIGURATION:      ONERA OAT15A
#                       CRMWB   (Common Research Model Wing/Body)
#                       CRMWBNP (Common Research Model Wing/Body/Nacelle/Pylon)
#
#
#              NOTES:   1. All numerical data fields can be free-formatted.
#                       2. Please use at least 4 decimal places for coordinate values
#                       3. Please use at least 6 decimal places for coefficient values
#                       4. Only include one grid type, grid size, soln method, turb model, etc per form.
#                       5. Fill fields with value of -999 for data that are not available.
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

TITLE = "027.07"
# Column       1     2     3     4       5          6          7          8
VARIABLES =   "X"   "Y"   "Z"   "X/C"   "CP_AVG"   "CP_RMS"   "CF_AVG"   "CF_RMS"


#---------------------------------------------------
#   PARTICIPANT, GRID, AND SOLVER INFORMATION
#---------------------------------------------------
DATASETAUXDATA ParticipantID   = "027.07"
DATASETAUXDATA SubmissionDate  = "01/06/2026"
DATASETAUXDATA Name            = "Michael Candon, Truman Gerner"
DATASETAUXDATA Email           = "candon.michael@rmit.edu.au, s4134495@student.rmit.edu.au"
DATASETAUXDATA Institution     = "RMIT"
DATASETAUXDATA SolverName      = "Fluent 2025 R2"
DATASETAUXDATA BasicAlgorithm  = "URANS"
DATASETAUXDATA TurbulenceModel = "RSM Stress-Omega"
DATASETAUXDATA GridId          = "Cadence"
DATASETAUXDATA Notes           = "Limiter Filter OFF"


ZONE T="027.07 - ALPHA 5.89 - GRID 3 - WING SECTION  1"
AUXDATA GridLevel       = "3"
AUXDATA Mach            = "0.85"
AUXDATA Re              = "1.51e06"
AUXDATA Alpha           = "5.89"
AUXDATA Tstatic         = "282"
AUXDATA CLtotal         = "0.59927"
AUXDATA Eta             = "0.1050"
AUXDATA Dt              = "5.28797e-06"
AUXDATA CtuStart        = "100"
AUXDATA CtuAvg          = "303.1"
AUXDATA GridFileName    = "wbh_aoa589_buffet_deformed_Level-3-2_16%_mm.pw"

	57.482 121.459 143.197 0.123 0.3498535 0.004021679 0.002603922 6.040564e-06
	58.172 121.459 142.980 0.125 0.3459934 0.004014166 0.002644741 5.973915e-06
	58.863 121.459 142.764 0.126 0.3417002 0.004018457 0.002621848 5.801502e-06
	59.554 121.459 142.550 0.128 0.3394298 0.004021337 0.002680322 5.430084e-06
	60.246 121.459 142.336 0.129 0.334183 0.004018708 0.002699698 5.295893e-06
	60.938 121.459 142.123 0.131 0.3312151 0.004013587 0.002644701 5.205349e-06
	61.631 121.459 141.911 0.132 0.3287057 0.004013458 0.002726139 5.014871e-06
	62.324 121.459 141.701 0.134 0.3237989 0.004013012 0.002765298 4.840296e-06
	63.017 121.459 141.491 0.135 0.3199649 0.004010495 0.002726722 4.683698e-06
	63.710 121.459 141.282 0.137 0.3164579 0.004007305 0.002725648 5.180405e-06
	64.404 121.459 141.075 0.138 0.3128177 0.004005462 0.002721803 5.143102e-06
	65.098 121.459 140.868 0.140 0.3093172 0.004002935 0.002694062 4.659068e-06
	65.792 121.459 140.662 0.141 0.306861 0.003999617 0.002737559 4.939116e-06
	66.487 121.459 140.457 0.143 0.3025264 0.003999563 0.002753325 5.108412e-06
	67.182 121.459 140.254 0.144 0.2994344 0.003998353 0.002699575 4.884223e-06
	67.877 121.459 140.051 0.146 0.2973862 0.003995865 0.002750721 4.756128e-06
	68.573 121.459 139.849 0.147 0.2933559 0.003992206 0.002802597 4.931129e-06
	69.269 121.459 139.648 0.148 0.2897648 0.00399122 0.002790376 4.774219e-06
	69.965 121.459 139.447 0.150 0.2864896 0.003991877 0.002790087 4.561329e-06
	70.661 121.459 139.248 0.151 0.283256 0.003991463 0.002794695 4.562766e-06
	71.358 121.459 139.050 0.153 0.2800399 0.003990687 0.002810714 4.677607e-06
	72.054 121.459 138.852 0.154 0.2766002 0.003990711 0.002815944 4.852904e-06
	72.751 121.459 138.656 0.156 0.2733127 0.003988593 0.002796284 5.088572e-06
	73.449 121.459 138.460 0.157 0.2710367 0.003986803 0.002843883 5.225524e-06
	74.146 121.459 138.265 0.159 0.2668331 0.003984992 0.002868907 5.20241e-06
	74.844 121.459 138.071 0.160 0.2636465 0.003984795 0.002834081 5.263859e-06
	75.542 121.459 137.878 0.162 0.2614523 0.003982196 0.002853892 5.327915e-06
	76.240 121.459 137.686 0.163 0.258312 0.003980529 0.002891994 5.48208e-06
	76.939 121.459 137.495 0.165 0.2552467 0.00398243 0.002929504 5.704382e-06
	77.638 121.459 137.304 0.166 0.2514373 0.003979842 0.002941812 5.697259e-06
	78.337 121.459 137.115 0.168 0.2481073 0.003978857 0.002932146 5.745035e-06
	79.036 121.459 136.926 0.169 0.2449487 0.003978329 0.00294366 5.942312e-06
	79.736 121.459 136.738 0.171 0.2415813 0.00397793 0.002940584 6.214366e-06
	80.435 121.459 136.551 0.172 0.2385936 0.003976612 0.002937101 6.443446e-06
	81.135 121.459 136.365 0.174 0.2357378 0.0039728 0.00296321 6.380487e-06
	81.836 121.459 136.180 0.175 0.2323841 0.00397239 0.002977534 6.414269e-06
	82.536 121.459 135.996 0.177 0.2291654 0.003971864 0.002974444 6.677254e-06
	83.237 121.459 135.812 0.178 0.2261775 0.003973502 0.002994075 7.194362e-06
	83.938 121.459 135.630 0.180 0.2228821 0.003969408 0.003025464 7.946827e-06
	84.639 121.459 135.448 0.181 0.2192994 0.003964923 0.003033427 8.538167e-06
	85.341 121.459 135.268 0.183 0.2161161 0.003969256 0.003044519 9.235381e-06
	86.043 121.459 135.088 0.184 0.2128688 0.003972267 0.00306292 9.952478e-06
	86.744 121.459 134.909 0.186 0.2096795 0.003974913 0.003088202 1.029317e-05
	87.447 121.459 134.731 0.187 0.2062203 0.003972415 0.003093731 9.972902e-06
	88.149 121.459 134.554 0.189 0.2030846 0.003966423 0.003095288 9.220146e-06
	88.851 121.459 134.378 0.190 0.2000442 0.003963089 0.003123041 9.011445e-06
