#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
# DPW-8/AePW-4 SECTIONAL CUT SUBMITTAL FORM (Version 5 - October 16, 2024)
#
# Provide this file for steady-state or time-averaged sectional cuts
#
#
#
# Data Set Title XXX.YY: Replace "XXX.YY" in the zone titles with the following information
#                     (Three-Digit Participant ID).(Two-Digit Submission ID)
#                     XXX THREE-DIGIT PARTICIPANT ID: assigned by your working group leaders
#                     YY   TWO-DIGIT  SUBMISSION ID:  (self assigned) label a solver/grid/computational approach
#                     EXAMPLE: 007.02
#
# 
#       NOMENCLATURE:
#                  X:   X coordinate
#                  Y:   Y coordinate
#                  Z:   Z coordinate
#                X/C:   Chord Fraction = (X - X_LE)/CHORD
#                 CP:   Coefficient of pressure
#                 CF:   Skin-friction coefficient at wall [tauw/(freestream dynamic pressure)]
#        CFX,CFY,CFZ:   Components of skin-friction coefficient at wall
#                   
#        DEFINITIONS:   CTU --> Convective Time Unit  (Uinf/Cref is 1.00 CTU)
#
#   REFERENCE VALUES: ONERA OAT15A (ONE CELL WIDE)
#                       Planform ref area, A         =  Cref * span (span is grid dependent)
#                       Mean aerodynamic chord, Cref =    230.00 mm
#                       x moment center              =     57.50 mm
#                       y moment center              =      0.00 mm
#                       z moment center              =      0.00 mm
#
#   REFERENCE VALUES: Common Research Model
#                       Planform ref area, A         = 594720.00 inches^2
#                       Mean aerodynamic chord, Cref =    275.80 inches
#                       Full-span length, B          =   2313.50 inches
#                       Semi-span length, BO2        =   1156.75 inches
#                       x moment center              =   1325.90 inches
#                       y moment center              =      0.00 inches
#                       z moment center              =    177.95 inches
#                       Aspect Ratio, AR             =      9.00
#
#   CONFIGURATION:      ONERA OAT15A
#                       CRMWB   (Common Research Model Wing/Body)
#                       CRMWBNP (Common Research Model Wing/Body/Nacelle/Pylon)
#
#
#              NOTES:   1. All numerical data fields can be free-formatted.
#                       2. Please use at least 4 decimal places for coordinate values
#                       3. Please use at least 6 decimal places for coefficient values
#                       4. Only include one grid type, grid size, soln method, turb model, etc per form.
#                       5. Fill fields with value of -999 for data that are not available.
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

TITLE = "007.01"
# Column       1     2     3     4       5      6      7       8       9
VARIABLES =   "X"   "Y"   "Z"   "X/C"   "CP"   "CF"   "CFX"   "CFY"   "CFZ"

#---------------------------------------------------
#   PARTICIPANT, GRID, AND SOLVER INFORMATION
#---------------------------------------------------
DATASETAUXDATA ParticipantID   = "007"
DATASETAUXDATA SubmissionDate  = "October 31th, 2024"
DATASETAUXDATA Name            = "Andrea Sansica"
DATASETAUXDATA Email           = "sansica.andrea@jaxa.jp"
DATASETAUXDATA Institution     = "JAXA"
DATASETAUXDATA SolverName      = "FaSTAR"
DATASETAUXDATA BasicAlgorithm  = "RANS"
DATASETAUXDATA TurbulenceModel = "SA-noft2"
DATASETAUXDATA GridId          = "Hexahedra"
DATASETAUXDATA Notes           = "-999"



ZONE T= "007.01 - WING SECTION  1"
AUXDATA GridLevel       = "1"
AUXDATA Mach            = "0.73"
AUXDATA Re              = "3000000"
AUXDATA Alpha           = "1.50"
AUXDATA Tstatic         = "271 K"
AUXDATA CLtotal         = "0.804205"
AUXDATA Eta             = "-999"
AUXDATA Dt              = "-999"
AUXDATA CtuStart        = "-999"
AUXDATA CtuAvg          = "-999"
AUXDATA GridFileName    = "ONERA-OAT15A_230mmChord_780mmSpan_upZ_2024_09_05_Structured_Level-1.cgns"
2.300000e+02 -1.150000e+01 5.749310e-01 1.000000e+00 8.89029990e-02 7.58995471e-04 6.75499668e-04 -3.27480385e-11 -3.46084272e-04
2.299984e+02 -1.150000e+01 5.752380e-01 9.999932e-01 8.93984624e-02 1.52892546e-03 1.45963018e-03 -4.55841019e-11 -4.55074507e-04
2.299968e+02 -1.150000e+01 5.755604e-01 9.999860e-01 8.95333765e-02 1.33903370e-03 1.30443858e-03 1.30120197e-10 -3.02409042e-04
2.299951e+02 -1.150000e+01 5.758989e-01 9.999785e-01 8.96083452e-02 1.24252869e-03 1.21524565e-03 1.09478603e-10 -2.58950896e-04
2.299932e+02 -1.150000e+01 5.762543e-01 9.999706e-01 8.97303506e-02 1.18263641e-03 1.15825477e-03 -5.74124601e-11 -2.38903269e-04
2.299913e+02 -1.150000e+01 5.766275e-01 9.999623e-01 8.97956049e-02 1.14327909e-03 1.12040303e-03 -2.28330491e-12 -2.27561254e-04
2.299893e+02 -1.150000e+01 5.770194e-01 9.999536e-01 8.98795617e-02 1.11433148e-03 1.09224893e-03 -1.33315241e-12 -2.20741778e-04
2.299872e+02 -1.150000e+01 5.774308e-01 9.999444e-01 8.99486653e-02 1.08887591e-03 1.06758308e-03 -1.88882984e-11 -2.14282803e-04
2.299850e+02 -1.150000e+01 5.778629e-01 9.999348e-01 9.00259440e-02 1.06806780e-03 1.04728651e-03 -1.23711990e-11 -2.09665926e-04
2.299827e+02 -1.150000e+01 5.783165e-01 9.999247e-01 9.00950447e-02 1.04945513e-03 1.02911619e-03 3.41560922e-12 -2.05611137e-04
2.299803e+02 -1.150000e+01 5.787928e-01 9.999142e-01 9.01706546e-02 1.03390352e-03 1.01397433e-03 5.32276009e-12 -2.02021156e-04
2.299777e+02 -1.150000e+01 5.792929e-01 9.999030e-01 9.02435846e-02 1.01743978e-03 9.97946975e-04 -2.16026081e-12 -1.98205805e-04
2.299750e+02 -1.150000e+01 5.798180e-01 9.998913e-01 9.03183075e-02 1.00266259e-03 9.83507773e-04 -2.34093030e-12 -1.95050566e-04
2.299722e+02 -1.150000e+01 5.803694e-01 9.998790e-01 9.03931121e-02 9.88119318e-04 9.69283979e-04 1.15080486e-12 -1.92011341e-04
2.299692e+02 -1.150000e+01 5.809483e-01 9.998662e-01 9.04681599e-02 9.74545916e-04 9.55984604e-04 1.37632245e-13 -1.89296540e-04
2.299661e+02 -1.150000e+01 5.815563e-01 9.998527e-01 9.05444031e-02 9.61437811e-04 9.43163246e-04 -1.26537960e-12 -1.86563010e-04
2.299628e+02 -1.150000e+01 5.821945e-01 9.998384e-01 9.06207252e-02 9.48691345e-04 9.30627887e-04 -1.04161507e-12 -1.84247128e-04
2.299594e+02 -1.150000e+01 5.828648e-01 9.998236e-01 9.06976454e-02 9.37360295e-04 9.19536406e-04 -3.24998506e-13 -1.81926143e-04
2.299558e+02 -1.150000e+01 5.835684e-01 9.998080e-01 9.07771724e-02 9.25612483e-04 9.08103458e-04 2.77820543e-13 -1.79183088e-04
2.299520e+02 -1.150000e+01 5.843074e-01 9.997915e-01 9.08567298e-02 9.12792672e-04 8.95538014e-04 3.91359695e-13 -1.76641239e-04
2.299481e+02 -1.150000e+01 5.850833e-01 9.997742e-01 9.09362555e-02 9.00974787e-04 8.83925723e-04 2.73697180e-13 -1.74444496e-04
2.299439e+02 -1.150000e+01 5.858979e-01 9.997561e-01 9.10173647e-02 8.89714664e-04 8.72893782e-04 -1.10254443e-13 -1.72187773e-04
