#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
# DPW-8/AePW-4 FORCE AND MOMENT SUBMITTAL FORM (Version 5 - October 16, 2024)
#
# Provide this file for steady-state or time-averaged force and moment coefficients
#
#
#
# Data Set Title XXX.YY: Replace "XXX.YY" in the zone titles with the following information
#                     (Three-Digit Participant ID).(Two-Digit Submission ID)
#                     XXX THREE-DIGIT PARTICIPANT ID: assigned by your working group leaders
#                     YY   TWO-DIGIT  SUBMISSION ID:  (self assigned) label a solver/grid/computational approach
#                     EXAMPLE: 007.02
#
# 
#       NOMENCLATURE:
#         GRID_LEVEL:   Level of grid refinement (1-6)
#          GRID_SIZE:   Number of grid nodes or cells
#         CONTINUITY:   Residual of continuity equation (to 16 decimal points)
#          MOMENTUMX:   Residual of x momentum equation (to 16 decimal points)
#          MOMENTUMY:   Residual of y momentum equation (to 16 decimal points)
#          MOMENTUMZ:   Residual of z momentum equation (to 16 decimal points)
#             ENERGY:   Residual of x energy equation (to 16 decimal points)
#              TURB1:   Residual of the first turbulence model equation (to 16 decimal points)
#              TURB2:   Residual of the second turbulence model equation (to 16 decimal points)
#                 CL:   Coefficient of Lift            (total) (L/(0.5*rho_inf*U_inf^2*A)  )              Provided to eight decimal points
#                 CD:   Coefficient of Drag            (total) (D/(0.5*rho_inf*U_inf^2*A)  )              Provided to nine  decimal points
#                 CM:   Coefficient of Pitching Moment (total) (M/(0.5*rho_inf*U_inf^2*A*c)) (+ nose-up)  Provided to eight decimal points
#
#      OPTIONAL DATA:   Enter -999 for any optional data you are not submitting
#                   
#        DEFINITIONS:   CTU --> Convective Time Unit  (Uinf/Cref is 1.00 CTU)
#
#   REFERENCE VALUES: ONERA OAT15A (ONE CELL WIDE)
#                       Planform ref area, A         =  Cref * span (span is grid dependent)
#                       Mean aerodynamic chord, Cref =    230.00 mm
#                       x moment center              =     57.50 mm
#                       y moment center              =      0.00 mm
#                       z moment center              =      0.00 mm
#
#   REFERENCE VALUES: Common Research Model
#                       Planform ref area, A         = 594720.00 inches^2
#                       Mean aerodynamic chord, Cref =    275.80 inches
#                       Full-span length, B          =   2313.50 inches
#                       Semi-span length, BO2        =   1156.75 inches
#                       x moment center              =   1325.90 inches
#                       y moment center              =      0.00 inches
#                       z moment center              =    177.95 inches
#                       Aspect Ratio, AR             =      9.00
#
#              NOTES:   1. All numerical data fields can be free-formatted.
#                       2. Please use at least 4 decimal places for coordinate values
#                       3. Please use at least 6 decimal places for coefficient values
#                       4. Only include one grid type, grid size, soln method, turb model, etc per form.
#                       5. Fill fields with value of -999 for data that are not available.
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

TITLE = "013.02"

# Column     1            2             3            4             5            6            7            8         9        10       11        12        13
VARIABLES = "ITERATION" "GRID_LEVEL" "GRID_SIZE" "CONTINUITY" "MOMENTUMX" "MOMENTUMY" "MOMENTUMZ" "ENERGY" "TURB1" "TURB2" "CL_TOT" "CD_TOT" "CM_TOT"

#---------------------------------------------------
#   PARTICIPANT, GRID, AND SOLVER INFORMATION
#---------------------------------------------------
DATASETAUXDATA ParticipantID = "013"
DATASETAUXDATA SubmissionDate = "2026-05-19"
DATASETAUXDATA Name = "Rafael Vieira and Hadar Ben-Gida"
DATASETAUXDATA Email = "rafael.vieira@3ds.com and bengida@technion.ac.il"
DATASETAUXDATA Institution = "Dassault Systèmes and Technion - Israel Institute of Technology"
DATASETAUXDATA SolverName = "PowerFLOW 6-2025-R2"
DATASETAUXDATA BasicAlgorithm = "Lattice Boltzmann Method (LBM)"
DATASETAUXDATA TurbulenceModel = "LBM-VLES, k-e-based, adapted to LBM"
DATASETAUXDATA GridId = "Cartesian (Custom)"
DATASETAUXDATA Notes = "International System of Units (SI)"

#-------------------------------------------------------------------------------
#  REQUIRED:  RESIDUAL DATA
#-------------------------------------------------------------------------------
ZONE T="013.02 - Alpha 1.22 - Grid Level 4"
AUXDATA Tstatic = "282.2 K"
AUXDATA Deltat = "1.0896609729248351e-07"
AUXDATA GridFileName = "CRM_LBM_grid-v3p3-res_medium"
AUXDATA Misc = "Grid size is the number of voxels. Resolution is medium"
1  4  272912115  -999 -999 -999 -999 -999 -999 -999 0.1245300 0.1946970 0.1270740
2  4  272912115  -999 -999 -999 -999 -999 -999 -999 0.1530660 0.1299960 0.0687410
3  4  272912115  -999 -999 -999 -999 -999 -999 -999 0.1669970 0.1031250 0.0329543
4  4  272912115  -999 -999 -999 -999 -999 -999 -999 0.1740030 0.0865785 0.0105223
5  4  272912115  -999 -999 -999 -999 -999 -999 -999 0.1847460 0.0760591 -0.0075103
6  4  272912115  -999 -999 -999 -999 -999 -999 -999 0.1913890 0.0694378 -0.0236659
7  4  272912115  -999 -999 -999 -999 -999 -999 -999 0.1956220 0.0642468 -0.0341652
8  4  272912115  -999 -999 -999 -999 -999 -999 -999 0.2011850 0.0589481 -0.0402291
9  4  272912115  -999 -999 -999 -999 -999 -999 -999 0.2057180 0.0536930 -0.0425802
10  4  272912115  -999 -999 -999 -999 -999 -999 -999 0.2108160 0.0502540 -0.0452320
11  4  272912115  -999 -999 -999 -999 -999 -999 -999 0.2174320 0.0473479 -0.0552002
12  4  272912115  -999 -999 -999 -999 -999 -999 -999 0.2224920 0.0448086 -0.0614003
13  4  272912115  -999 -999 -999 -999 -999 -999 -999 0.2273880 0.0432410 -0.0663487
14  4  272912115  -999 -999 -999 -999 -999 -999 -999 0.2324240 0.0418994 -0.0725211
15  4  272912115  -999 -999 -999 -999 -999 -999 -999 0.2377000 0.0406068 -0.0804119
16  4  272912115  -999 -999 -999 -999 -999 -999 -999 0.2429800 0.0394665 -0.0895661
17  4  272912115  -999 -999 -999 -999 -999 -999 -999 0.2477350 0.0386581 -0.0974455
18  4  272912115  -999 -999 -999 -999 -999 -999 -999 0.2504380 0.0381161 -0.0981443
19  4  272912115  -999 -999 -999 -999 -999 -999 -999 0.2503440 0.0376360 -0.0876294
20  4  272912115  -999 -999 -999 -999 -999 -999 -999 0.2480610 0.0371492 -0.0685701
21  4  272912115  -999 -999 -999 -999 -999 -999 -999 0.2451030 0.0366687 -0.0476916
22  4  272912115  -999 -999 -999 -999 -999 -999 -999 0.2428230 0.0362182 -0.0302841
23  4  272912115  -999 -999 -999 -999 -999 -999 -999 0.2416020 0.0357640 -0.0173872
24  4  272912115  -999 -999 -999 -999 -999 -999 -999 0.2409100 0.0352985 -0.0069952
25  4  272912115  -999 -999 -999 -999 -999 -999 -999 0.2408420 0.0348129 0.0010880
26  4  272912115  -999 -999 -999 -999 -999 -999 -999 0.2414230 0.0343154 0.0067957
27  4  272912115  -999 -999 -999 -999 -999 -999 -999 0.2424420 0.0338675 0.0110060
28  4  272912115  -999 -999 -999 -999 -999 -999 -999 0.2436930 0.0334225 0.0138128
29  4  272912115  -999 -999 -999 -999 -999 -999 -999 0.2451500 0.0329920 0.0155582
30  4  272912115  -999 -999 -999 -999 -999 -999 -999 0.2466690 0.0325400 0.0163260
31  4  272912115  -999 -999 -999 -999 -999 -999 -999 0.2481880 0.0321241 0.0166025
32  4  272912115  -999 -999 -999 -999 -999 -999 -999 0.2497230 0.0317402 0.0165133
33  4  272912115  -999 -999 -999 -999 -999 -999 -999 0.2513560 0.0314041 0.0161534
34  4  272912115  -999 -999 -999 -999 -999 -999 -999 0.2530210 0.0310963 0.0155159
35  4  272912115  -999 -999 -999 -999 -999 -999 -999 0.2547220 0.0308434 0.0147775
36  4  272912115  -999 -999 -999 -999 -999 -999 -999 0.2563170 0.0305854 0.0144654
37  4  272912115  -999 -999 -999 -999 -999 -999 -999 0.2578800 0.0303561 0.0142396
38  4  272912115  -999 -999 -999 -999 -999 -999 -999 0.2594460 0.0301676 0.0140552
39  4  272912115  -999 -999 -999 -999 -999 -999 -999 0.2608980 0.0299423 0.0140738
40  4  272912115  -999 -999 -999 -999 -999 -999 -999 0.2623840 0.0297095 0.0136716
41  4  272912115  -999 -999 -999 -999 -999 -999 -999 0.2636900 0.0295129 0.0137113
42  4  272912115  -999 -999 -999 -999 -999 -999 -999 0.2648570 0.0293175 0.0142947
43  4  272912115  -999 -999 -999 -999 -999 -999 -999 0.2663220 0.0291839 0.0138912
44  4  272912115  -999 -999 -999 -999 -999 -999 -999 0.2675640 0.0290140 0.0139558
45  4  272912115  -999 -999 -999 -999 -999 -999 -999 0.2683430 0.0289034 0.0154422
