#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
# DPW-8/AePW-4 FORCE AND MOMENT SUBMITTAL FORM (Version 5 - October 16, 2024)
#
# Provide this file for steady-state or time-averaged force and moment coefficients
#
#
#
# Data Set Title XXX.YY: Replace "XXX.YY" in the zone titles with the following information
#                     (Three-Digit Participant ID).(Two-Digit Submission ID)
#                     XXX THREE-DIGIT PARTICIPANT ID: assigned by your working group leaders
#                     YY   TWO-DIGIT  SUBMISSION ID:  (self assigned) label a solver/grid/computational approach
#                     EXAMPLE: 007.02
#
# 
#       NOMENCLATURE:
#         GRID_LEVEL:   Level of grid refinement (1-6)
#          GRID_SIZE:   Number of grid nodes or cells
#            GRIDFAC:   1/GRID_SIZE**2/3
#               MACH:   Freestream Mach Number
#                REY:   Chord-Based Reynolds Number
#              ALPHA:   Angle of Attack, deg
#                 CL:   Coefficient of Lift            (total) (L/(0.5*rho_inf*U_inf^2*A)  )              Provided to eight decimal points
#                 CD:   Coefficient of Drag            (total) (D/(0.5*rho_inf*U_inf^2*A)  )              Provided to nine  decimal points
#                 CM:   Coefficient of Pitching Moment (total) (M/(0.5*rho_inf*U_inf^2*A*c)) (+ nose-up)  Provided to eight decimal points
#              CD_PR:   Surface-Pressure Integrated Drag Coefficient
#              CD_SF:   Skin-Friction Integrated Drag Coefficient
#              *_TOT:   Total Configuration Force/Moment
#             *_TAIL:   Horizontal Tail Component Force/Moment
#             *_WING:   Wing Component Force/Moment
#              *_FUS:   Fuselage Component Force/Moment
#              *_NAC:   Nacelle Component Force/Moment
#               *_PY:   Pylon Component Force/Moment
#                CPU:   CPU (or GPU) hours used
#                 DT:   Time Step Per Iteration
#           CTUSTART:   Convective Time Unit at Which Averaging Began
#             CTUAVG:   Number of Convective Time Units in Time-Averaging Phase
#                Q/E:   Dynamic Pressure / Modulus of Elasticity
#
#     DECIMAL POINTS:   Please provide data in at least the number of decimal points listed below (?.???????? would have at least eight decimal points)
#
#      OPTIONAL DATA:   Enter -999 for any optional data you are not submitting
#                   
#        DEFINITIONS:   CTU --> Convective Time Unit  (Uinf/Cref is 1.00 CTU)
#
#   REFERENCE VALUES: ONERA OAT15A (ONE CELL WIDE)
#                       Planform ref area, A         =  Cref * span (span is grid dependent)
#                       Mean aerodynamic chord, Cref =    230.00 mm
#                       x moment center              =     57.50 mm
#                       y moment center              =      0.00 mm
#                       z moment center              =      0.00 mm
#
#   REFERENCE VALUES: Common Research Model
#                       Planform ref area, A         = 594720.00 inches^2
#                       Mean aerodynamic chord, Cref =    275.80 inches
#                       Full-span length, B          =   2313.50 inches
#                       Semi-span length, BO2        =   1156.75 inches
#                       x moment center              =   1325.90 inches
#                       y moment center              =      0.00 inches
#                       z moment center              =    177.95 inches
#                       Aspect Ratio, AR             =      9.00
#
#   CONFIGURATION:      ONERA OAT15A
#                       CRMWB   (Common Research Model Wing/Body)
#                       CRMWBNP (Common Research Model Wing/Body/Nacelle/Pylon)
#
#              NOTES:   1. All numerical data fields can be free-formatted.
#                       2. Please use at least 4 decimal places for coordinate values
#                       3. Please use at least 6 decimal places for coefficient values
#                       4. Only include one grid type, grid size, soln method, turb model, etc per form.
#                       5. Fill fields with value of -999 for data that are not available.
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

TITLE = "013.02"

# Column     1            2             3            4             5            6            7            8         9        10       11        12
VARIABLES = "GRID_LEVEL"  "GRID_SIZE"  "GRID_FAC"  "MACH"  "REY"  "ALPHA"  "CL_AVG"   "CD_AVG"   "CM_AVG"  "CL_RMS"  "CD_RMS"  "CM_RMS" 

#---------------------------------------------------
#   PARTICIPANT, GRID, AND SOLVER INFORMATION
#---------------------------------------------------
DATASETAUXDATA ParticipantID   = "013"
DATASETAUXDATA SubmissionDate  = "2026-05-19"
DATASETAUXDATA Name            = "Rafael Vieira and Hadar Ben-Gida"
DATASETAUXDATA Email           = "rafael.vieira@3ds.com and bengida@technion.ac.il"
DATASETAUXDATA Institution     = "Dassault Systèmes and Technion - Israel Institute of Technology"
DATASETAUXDATA SolverName      = "PowerFLOW 6-2025-R2"
DATASETAUXDATA BasicAlgorithm  = "Lattice Boltzmann Method (LBM)"
DATASETAUXDATA TurbulenceModel = "LBM-VLES, k-e-based, adapted to LBM"
DATASETAUXDATA GridId          = "Cartesian (Custom)"
DATASETAUXDATA Notes           = "International System of Units (SI)"

#-------------------------------------------------------------------------------
#  REQUIRED:  RESIDUAL DATA
#-------------------------------------------------------------------------------
ZONE T="013.02 GRID LEVEL 4"
AUXDATA Tstatic = "282.2 K"
AUXDATA Deltat = "1.0896609729248351e-07"
AUXDATA GridFileName = "CRM_LBM_grid-v3p4-res_medium"
AUXDATA Misc = "Grid size is the number of voxels. Resolution is medium"
4 272912115 0.000002377 0.8500 1515000.00 1.22000 0.28493521 0.02700628 0.02259634 0.00035897 0.00005552 0.00043376
4 270348742 0.000002392 0.8500 1515000.00 2.29000 0.43138336 0.03152428 -0.02002698 0.00021984 0.00006986 0.00066737
4 270010424 0.000002394 0.8500 1515000.00 4.84000 0.69971464 0.06354118 -0.04849603 0.00188733 0.00018316 0.00248276
4 269841767 0.000002395 0.8500 1515000.00 5.89000 0.75528373 0.08259723 -0.02525390 0.00370141 0.00035960 0.00525006

ZONE T="013.02 ALPHA 1.22"
AUXDATA Tstatic = "282.2 K"
AUXDATA Deltat = "1.0896609729248351e-07"
AUXDATA GridFileName = "CRM_LBM_grid-v3p4-res_medium"
AUXDATA Misc = "Grid size is the number of voxels. Resolution is medium"
4 272912115 0.000002377 0.8500 1515000.00 1.22000 0.28493521 0.02700628 0.02259634 0.00035897 0.00005552 0.00043376

ZONE T="013.02 ALPHA 2.29"
AUXDATA Tstatic = "282.2 K"
AUXDATA Deltat = "1.0896609729248351e-07"
AUXDATA GridFileName = "CRM_LBM_grid-v3p4-res_medium"
AUXDATA Misc = "Grid size is the number of voxels. Resolution is medium"
4 270348742 0.000002392 0.8500 1515000.00 2.29000 0.43138336 0.03152428 -0.02002698 0.00021984 0.00006986 0.00066737

ZONE T="013.02 ALPHA 4.84"
AUXDATA Tstatic = "282.2 K"
AUXDATA Deltat = "1.0896609729248351e-07"
AUXDATA GridFileName = "CRM_LBM_grid-v3p4-res_medium"
AUXDATA Misc = "Grid size is the number of voxels. Resolution is medium"
4 270010424 0.000002394 0.8500 1515000.00 4.84000 0.69971464 0.06354118 -0.04849603 0.00188733 0.00018316 0.00248276

ZONE T="013.02 ALPHA 5.89"
AUXDATA Tstatic = "282.2 K"
AUXDATA Deltat = "1.0896609729248351e-07"
AUXDATA GridFileName = "CRM_LBM_grid-v3p4-res_medium"
AUXDATA Misc = "Grid size is the number of voxels. Resolution is medium"
4 269841767 0.000002395 0.8500 1515000.00 5.89000 0.75528373 0.08259723 -0.02525390 0.00370141 0.00035960 0.00525006

