#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
# DPW-8/AePW-4 SECTIONAL CUT SUBMITTAL FORM (Version 5 - October 16, 2024)
#
# Provide this file for steady-state or time-averaged sectional cuts
#
#
#
# Data Set Title XXX.YY: Replace "XXX.YY" in the zone titles with the following information
#                     (Three-Digit Participant ID).(Two-Digit Submission ID)
#                     XXX  THREE-DIGIT PARTICIPANT ID: assigned by your working group leaders
#                     YY   TWO-DIGIT  SUBMISSION ID:  (self assigned) label a solver/grid/computational approach
#                     K.KK ALPHA: Angle of attack for the solution
#                     L    GRID LEVEL: 1, 2, 3, 4, 5, or 6
#                     EXAMPLE: 007.02 - ALPHA 2.50 - GRID 3 - WING SECTION  1
#
# 
#       NOMENCLATURE:
#                  X:   X coordinate
#                  Y:   Y coordinate
#                  Z:   Z coordinate
#                X/C:   Chord Fraction = (X - X_LE)/CHORD
#                 CP:   Coefficient of pressure
#                 CF:   Skin-friction coefficient at wall [tauw/(freestream dynamic pressure)]
#        CFX,CFY,CFZ:   Components of skin-friction coefficient at wall
#                   
#        DEFINITIONS:   CTU --> Convective Time Unit  (Uinf/Cref is 1.00 CTU)
#
#   REFERENCE VALUES: ONERA OAT15A (ONE CELL WIDE)
#                       Planform ref area, A         =  Cref * span (span is grid dependent)
#                       Mean aerodynamic chord, Cref =    230.00 mm
#                       x moment center              =     57.50 mm
#                       y moment center              =      0.00 mm
#                       z moment center              =      0.00 mm
#
#   REFERENCE VALUES: Common Research Model
#                       Planform ref area, A         = 594720.00 inches^2
#                       Mean aerodynamic chord, Cref =    275.80 inches
#                       Full-span length, B          =   2313.50 inches
#                       Semi-span length, BO2        =   1156.75 inches
#                       x moment center              =   1325.90 inches
#                       y moment center              =      0.00 inches
#                       z moment center              =    177.95 inches
#                       Aspect Ratio, AR             =      9.00
#
#   CONFIGURATION:      ONERA OAT15A
#                       CRMWB   (Common Research Model Wing/Body)
#                       CRMWBNP (Common Research Model Wing/Body/Nacelle/Pylon)
#
#
#              NOTES:   1. All numerical data fields can be free-formatted.
#                       2. Please use at least 4 decimal places for coordinate values
#                       3. Please use at least 6 decimal places for coefficient values
#                       4. Only include one grid type, grid size, soln method, turb model, etc per form.
#                       5. Fill fields with value of -999 for data that are not available.
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

TITLE = "XXX.YY"
# Column       1     2     3     4       5      6      7       8       9
VARIABLES =   "X"   "Y"   "Z"   "X/C"   "CP"   "CF"   "CFX"   "CFY"   "CFZ"

#---------------------------------------------------
#   PARTICIPANT, GRID, AND SOLVER INFORMATION
#---------------------------------------------------
DATASETAUXDATA ParticipantID   = "014"
DATASETAUXDATA SubmissionDate  = "3rd Nov,2024"
DATASETAUXDATA Name            = "Kartik Venkatraman, Adithya Udupa"
DATASETAUXDATA Email           = "kartik@iisc.ac.in, adithyaudupa3@gmail.com"
DATASETAUXDATA Institution     = "Indian Institute of Science"
DATASETAUXDATA SolverName      = "SU2 8.0.1 'Harrier'"
DATASETAUXDATA BasicAlgorithm  = "RANS"
DATASETAUXDATA TurbulenceModel = "SA Edwards"
DATASETAUXDATA GridId          = "Hybrid"
DATASETAUXDATA Notes           = "Symmetric boundary condition is applied "



ZONE T="014.01 - ALPHA 1.36 - GRID L2 - WING SECTION  1"
AUXDATA GridLevel       = "2"
AUXDATA Mach            = "0.73"
AUXDATA Re              = "3e6"
AUXDATA Alpha           = "1.36"
AUXDATA Tstatic         = "-999"
AUXDATA CLtotal         = "0.78217933"
AUXDATA Eta             = "-999"
AUXDATA Dt              = "-999"
AUXDATA CtuStart        = "-999"
AUXDATA CtuAvg          = "-999"
AUXDATA GridFileName    = "ONERA-OAT15A_230mmChord_780mmSpan_upZ_2024_09_05_Unstructured_Level-2.cgns"
X                    Y                    Z                    X/C                  CP                   CF                   CFX                  CFY                  CFZ                 
0.135                -0.0115              0.0145681            -0.58695652          -0.576246            0.0025174            0.00251313           0.0                  -0.00014652         
0.135459             -0.0115              0.0145411            -0.58895217          -0.576161            0.00254685           0.0025424            0.0                  -0.00015044         
0.135941             -0.0115              0.0145124            -0.59104783          -0.5761              0.00257609           0.00257145           0.0                  -0.00015449         
0.136448             -0.0115              0.0144817            -0.59325217          -0.576078            0.00260493           0.00260009           0.0                  -0.00015868         
0.136979             -0.0115              0.014449             -0.59556087          -0.576068            0.00263335           0.0026283            0.0                  -0.00016305         
0.0563782            -0.0115              0.0143796            -0.24512261          -1.15655             0.00492732           0.00491799           0.0                  0.00030316          
0.0578811            -0.0115              0.0144701            -0.25165696          -1.15587             0.00491081           0.0049023            0.0                  0.00028891          
0.0593858            -0.0115              0.0145568            -0.25819913          -1.15515             0.00489406           0.00488633           0.0                  0.00027505          
0.0608925            -0.0115              0.0146397            -0.26475             -1.15461             0.00487837           0.00487135           0.0                  0.00026152          
0.0624015            -0.0115              0.0147187            -0.27131087          -1.154               0.00486192           0.00485558           0.0                  0.00024828          
0.0639131            -0.0115              0.0147941            -0.27788304          -1.1535              0.00484619           0.00484047           0.0                  0.00023545          
0.0654275            -0.0115              0.0148659            -0.28446739          -1.15294             0.00483015           0.004825             0.0                  0.00022287          
0.0669449            -0.0115              0.0149342            -0.29106478          -1.15247             0.00481502           0.00481041           0.0                  0.00021066          
0.0684657            -0.0115              0.014999             -0.29767696          -1.152               0.00480023           0.00479612           0.0                  0.00019869          
0.00335062           -0.0115              0.00512904           -0.01456791          -0.598727            0.00748143           0.0061533            0.0                  0.00425542          
0.00374265           -0.0115              0.00538999           -0.01627239          -0.667885            0.00714611           0.00601765           0.0                  0.0038542           
0.00416348           -0.0115              0.00564967           -0.01810209          -0.730895            0.00687914           0.00591366           0.0                  0.00351443          
0.00461397           -0.0115              0.00590781           -0.02006074          -0.78853             0.00654562           0.00572949           0.0                  0.00316514          
0.00509505           -0.0115              0.0061643            -0.02215239          -0.840211            0.00626962           0.00557515           0.0                  0.00286808          
0.0308764            -0.0115              0.0120883            -0.13424522          -1.17741             0.00520717           0.00516648           0.0                  0.00064966          
0.032384             -0.0115              0.0122736            -0.1408              -1.17584             0.00519805           0.00516084           0.0                  0.00062084          
0.0338897            -0.0115              0.0124508            -0.14734652          -1.17447             0.00518927           0.00515518           0.0                  0.00059389          
0.0353936            -0.0115              0.0126203            -0.15388522          -1.17288             0.00517359           0.00514235           0.0                  0.00056772          
0.036896             -0.0115              0.0127826            -0.16041739          -1.17151             0.00516034           0.00513167           0.0                  0.00054322          
0.225056             -0.0115              -5.19e-05            -0.97850435          0.251308             0.00249371           0.00248227           0.0                  -0.00023868         
0.224724             -0.0115              -2.02e-05            -0.97706087          0.255607             0.00246298           0.00245195           0.0                  -0.00023291         
0.224375             -0.0115              1.28e-05             -0.97554348          0.259934             0.00243225           0.00242163           0.0                  -0.00022707         
0.224009             -0.0115              4.69e-05             -0.97395217          0.264285             0.00240155           0.00239134           0.0                  -0.00022116         
0.223624             -0.0115              8.22e-05             -0.97227826          0.268663             0.00237081           0.00236102           0.0                  -0.00021518         
0.22322              -0.0115              0.00011877           -0.97052174          0.273062             0.00234006           0.00233069           0.0                  -0.00020913         
0.222796             -0.0115              0.00015654           -0.96867826          0.277491             0.00230927           0.00230033           0.0                  -0.00020301         
0.22235              -0.0115              0.00019552           -0.96673913          0.281943             0.00227839           0.00226988           0.0                  -0.00019682         
0.221883             -0.0115              0.00023573           -0.9647087           0.286428             0.00224741           0.00223932           0.0                  -0.00019055         
0.228024             -0.0115              0.00096116           -0.9914087           0.095208             0.00057538           0.00056477           0.0                  -0.00011            
0.228197             -0.0115              0.00092731           -0.99216087          0.0962493            0.0005769            0.00056625           0.0                  -0.00011038         
0.228363             -0.0115              0.00089505           -0.99288261          0.0971966            0.00057874           0.00056803           0.0                  -0.00011081         
0.22852              -0.0115              0.00086431           -0.99356522          0.098062             0.00058152           0.00057075           0.0                  -0.00011141         
