#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
# DPW-8/AePW-4 SECTIONAL CUT SUBMITTAL FORM (Version 5 - October 16, 2024)
#
# Provide this file for steady-state or time-averaged sectional cuts
#
#
#
# Data Set Title XXX.YY: Replace "XXX.YY" in the zone titles with the following information
#                     (Three-Digit Participant ID).(Two-Digit Submission ID)
#                     XXX  THREE-DIGIT PARTICIPANT ID: assigned by your working group leaders
#                     YY   TWO-DIGIT  SUBMISSION ID:  (self assigned) label a solver/grid/computational approach
#                     K.KK ALPHA: Angle of attack for the solution
#                     L    GRID LEVEL: 1, 2, 3, 4, 5, or 6
#                     EXAMPLE: 007.02 - ALPHA 2.50 - GRID 3 - WING SECTION  1
#
# 
#       NOMENCLATURE:
#                  X:   X coordinate
#                  Y:   Y coordinate
#                  Z:   Z coordinate
#                X/C:   Chord Fraction = (X - X_LE)/CHORD
#                 CP:   Coefficient of pressure
#                 CF:   Skin-friction coefficient at wall [tauw/(freestream dynamic pressure)]
#        CFX,CFY,CFZ:   Components of skin-friction coefficient at wall
#                   
#        DEFINITIONS:   CTU --> Convective Time Unit  (Uinf/Cref is 1.00 CTU)
#
#   REFERENCE VALUES: ONERA OAT15A (ONE CELL WIDE)
#                       Planform ref area, A         =  Cref * span (span is grid dependent)
#                       Mean aerodynamic chord, Cref =    230.00 mm
#                       x moment center              =     57.50 mm
#                       y moment center              =      0.00 mm
#                       z moment center              =      0.00 mm
#
#   REFERENCE VALUES: Common Research Model
#                       Planform ref area, A         = 594720.00 inches^2
#                       Mean aerodynamic chord, Cref =    275.80 inches
#                       Full-span length, B          =   2313.50 inches
#                       Semi-span length, BO2        =   1156.75 inches
#                       x moment center              =   1325.90 inches
#                       y moment center              =      0.00 inches
#                       z moment center              =    177.95 inches
#                       Aspect Ratio, AR             =      9.00
#
#   CONFIGURATION:      ONERA OAT15A
#                       CRMWB   (Common Research Model Wing/Body)
#                       CRMWBNP (Common Research Model Wing/Body/Nacelle/Pylon)
#
#
#              NOTES:   1. All numerical data fields can be free-formatted.
#                       2. Please use at least 4 decimal places for coordinate values
#                       3. Please use at least 6 decimal places for coefficient values
#                       4. Only include one grid type, grid size, soln method, turb model, etc per form.
#                       5. Fill fields with value of -999 for data that are not available.
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

TITLE = "014.01"
# Column       1     2     3     4       5      6      7       8       9
VARIABLES =   "X"   "Y"   "Z"   "X/C"   "CP"   "CF"   "CFX"   "CFY"   "CFZ"

#---------------------------------------------------
#   PARTICIPANT, GRID, AND SOLVER INFORMATION
#---------------------------------------------------
DATASETAUXDATA ParticipantID   = "014"
DATASETAUXDATA SubmissionDate  = "5th Nov,2024"
DATASETAUXDATA Name            = "Kartik Venkatraman, Adithya Udupa"
DATASETAUXDATA Email           = "kartik@iisc.ac.in, adithyaudupa3@gmail.com"
DATASETAUXDATA Institution     = "Indian Institute of Science"
DATASETAUXDATA SolverName      = "SU2 8.0.1 'Harrier'"
DATASETAUXDATA BasicAlgorithm  = "RANS"
DATASETAUXDATA TurbulenceModel = "SA Edwards"
DATASETAUXDATA GridId          = "Hybrid"
DATASETAUXDATA Notes           = "Symmetric boundary condition is applied "



ZONE T="014.01 - ALPHA 1.5 - GRID L1 - WING SECTION  1"
AUXDATA GridLevel       = "1"
AUXDATA Mach            = "0.73"
AUXDATA Re              = "3e6"
AUXDATA Alpha           = "1.5"
AUXDATA Tstatic         = "-999"
AUXDATA CLtotal         = "0.80211439"
AUXDATA Eta             = "-999"
AUXDATA Dt              = "-999"
AUXDATA CtuStart        = "-999"
AUXDATA CtuAvg          = "-999"
AUXDATA GridFileName    = "ONERA-OAT15A_230mmChord_780mmSpan_upZ_2024_09_05_Unstructured_Level-1.cgns"
X                    Y                    Z                    X/C                  CP                   CF                   CFX                  CFY                  CFZ                 
0.1767               -0.0115              0.0101955            -0.76826087          -0.338896            0.00195992           0.00193595           0.0                  -0.00030561         
0.178893             -0.0115              0.00984393           -0.77779565          -0.313067            0.00185472           0.00183071           0.0                  -0.00029744         
0.181098             -0.0115              0.00948105           -0.78738261          -0.288978            0.00176272           0.00173879           0.0                  -0.00028947         
0.183326             -0.0115              0.00910592           -0.79706957          -0.264236            0.00166623           0.0016427            0.0                  -0.00027906         
0.132375             -0.0115              -0.00708554          -0.57554348          0.0445312            0.00217583           0.00215064           0.0                  0.00033009          
0.130085             -0.0115              -0.00743465          -0.56558696          0.0271603            0.00224498           0.00221973           0.0                  0.00033573          
0.127793             -0.0115              -0.00777851          -0.55562174          0.00976766           0.00231476           0.00228956           0.0                  0.00034059          
0.125501             -0.0115              -0.00811654          -0.54565652          -0.00762241          0.00238496           0.00235993           0.0                  0.0003446           
0.123207             -0.0115              -0.00844817          -0.53568261          -0.0249977           0.00245562           0.00243088           0.0                  0.00034775          
0.120912             -0.0115              -0.00877292          -0.52570435          -0.0423198           0.0025267            0.00250234           0.0                  0.00034999          
0.118616             -0.0115              -0.00909025          -0.51572174          -0.0595829           0.00259799           0.00257414           0.0                  0.00035124          
0.116319             -0.0115              -0.00939964          -0.50573478          -0.0767649           0.00266946           0.00264622           0.0                  0.00035148          
0.00344779           -0.0115              0.00519562           -0.01499039          -0.64137             0.00740313           0.00612706           0.0                  0.00415517          
0.00391209           -0.0115              0.0054969            -0.01700909          -0.719021            0.00702101           0.00596441           0.0                  0.00370411          
0.0044115            -0.0115              0.00579412           -0.01918043          -0.788347            0.00670238           0.00582166           0.0                  0.00332116          
0.00494676           -0.0115              0.00608717           -0.02150765          -0.849691            0.00634659           0.00561788           0.0                  0.00295272          
0.00551869           -0.0115              0.00637605           -0.0239943           -0.90422             0.00602415           0.00541905           0.0                  0.0026314           
0.00612822           -0.0115              0.00666086           -0.02664443          -0.950866            0.00569755           0.0051961            0.0                  0.00233723          
0.00677639           -0.0115              0.00694177           -0.02946257          -0.992146            0.00541485           0.00499648           0.0                  0.00208707          
0.00746439           -0.0115              0.00721899           -0.03245387          -1.02751             0.00514654           0.0047967            0.0                  0.00186508          
0.00819353           -0.0115              0.00749279           -0.03562404          -1.058               0.00491155           0.00461721           0.0                  0.00167473          
0.00896525           -0.0115              0.00776338           -0.03897935          -1.08415             0.00471484           0.00446519           0.0                  0.00151387          
0.00978115           -0.0115              0.00803105           -0.04252674          -1.10673             0.00455855           0.00434478           0.0                  0.00137958          
0.0106429            -0.0115              0.00829608           -0.04627348          -1.12629             0.00444731           0.00426223           0.0                  0.00126964          
0.0115525            -0.0115              0.0085587            -0.05022826          -1.1434              0.00438407           0.00422186           0.0                  0.00118151          
0.0125118            -0.0115              0.0088191            -0.05439913          -1.15827             0.00437067           0.00422663           0.0                  0.00111283          
0.00791285           -0.0115              -0.0056881           -0.0344037           0.349201             0.00331973           0.00311588           0.0                  -0.0011454          
0.00725136           -0.0115              -0.00544013          -0.03152765          0.379094             0.00333938           0.00311947           0.0                  -0.0011918          
0.00662446           -0.0115              -0.00519587          -0.028802            0.408973             0.00336668           0.00312903           0.0                  -0.00124245         
0.00603054           -0.0115              -0.00495537          -0.02621974          0.438635             0.00339704           0.00313984           0.0                  -0.00129666         
0.00546819           -0.0115              -0.00471837          -0.02377474          0.468485             0.00344131           0.00316127           0.0                  -0.00135977         
0.00493608           -0.0115              -0.00448461          -0.02146122          0.498497             0.00349312           0.00318669           0.0                  -0.0014307          
0.00443305           -0.0115              -0.00425363          -0.01927413          0.529278             0.00356072           0.00322257           0.0                  -0.0015145          
0.129488             -0.0115              0.0148617            -0.5629913           -0.594912            0.00136115           0.00135956           0.0                  -6.58e-05           
0.130177             -0.0115              0.0148279            -0.56598696          -0.587002            0.00145261           0.00145083           0.0                  -7.19e-05           
0.130866             -0.0115              0.0147934            -0.56898261          -0.58028             0.00154053           0.00153854           0.0                  -7.81e-05           
