#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
# DPW-8/AePW-4 UNSTEADY SECTIONAL CUT SUBMITTAL FORM (Version 5 - October 16, 2024)
#
# Provide this file for steady-state or time-averaged sectional cuts
#
#
#
# Data Set Title XXX.YY: Replace "XXX.YY" in the zone titles with the following information
#                     (Three-Digit Participant ID).(Two-Digit Submission ID)
#                     XXX  THREE-DIGIT PARTICIPANT ID: assigned by your working group leaders
#                     YY   TWO-DIGIT  SUBMISSION ID:  (self assigned) label a solver/grid/computational approach
#                     K.KK ALPHA: Angle of attack for the solution
#                     L    GRID LEVEL: 1, 2, 3, 4, 5, or 6
#                     EXAMPLE: 007.02 - ALPHA 2.50 - GRID 3 - WING SECTION  1
#
# 
#       NOMENCLATURE:
#                  X:   X coordinate
#                  Y:   Y coordinate
#                  Z:   Z coordinate
#                X/C:   Chord Fraction = (X - X_LE)/CHORD
#             CP_AVG:   Time-averaged coefficient of pressure
#             CP_RMS:   Root mean square of instantaneous coefficient of pressure
#             CF_AVG:   Time-averaged skin-friction coefficient at wall [tauw/(freestream dynamic pressure)]
#             CF_RMS:   Root mean square of skin-friction coefficient at wall [tauw/(freestream dynamic pressure)]
#                   
#        DEFINITIONS:   CTU --> Convective Time Unit  (Uinf/Cref is 1.00 CTU)
#
#   REFERENCE VALUES: ONERA OAT15A (ONE CELL WIDE)
#                       Planform ref area, A         =  Cref * span (span is grid dependent)
#                       Mean aerodynamic chord, Cref =    230.00 mm
#                       x moment center              =     57.50 mm
#                       y moment center              =      0.00 mm
#                       z moment center              =      0.00 mm
#
#   REFERENCE VALUES: Common Research Model
#                       Planform ref area, A         = 594720.00 inches^2
#                       Mean aerodynamic chord, Cref =    275.80 inches
#                       Full-span length, B          =   2313.50 inches
#                       Semi-span length, BO2        =   1156.75 inches
#                       x moment center              =   1325.90 inches
#                       y moment center              =      0.00 inches
#                       z moment center              =    177.95 inches
#                       Aspect Ratio, AR             =      9.00
#
#   CONFIGURATION:      ONERA OAT15A
#                       CRMWB   (Common Research Model Wing/Body)
#                       CRMWBNP (Common Research Model Wing/Body/Nacelle/Pylon)
#
#
#              NOTES:   1. All numerical data fields can be free-formatted.
#                       2. Please use at least 4 decimal places for coordinate values
#                       3. Please use at least 6 decimal places for coefficient values
#                       4. Only include one grid type, grid size, soln method, turb model, etc per form.
#                       5. Fill fields with value of -999 for data that are not available.
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

TITLE = "014.03"
# Column       1     2     3     4       5          6          7          8
VARIABLES =   "X"   "Y"   "Z"   "X/C"   "CP_AVG"   "CP_RMS"   "CF_AVG"   "CF_RMS"


#---------------------------------------------------
#   PARTICIPANT, GRID, AND SOLVER INFORMATION
#---------------------------------------------------
DATASETAUXDATA ParticipantID   = "014.03"
DATASETAUXDATA SubmissionDate  = "15th April, 2025"
DATASETAUXDATA Name            = "Kartik Venkatraman, Adithya Udupa"
DATASETAUXDATA Email           = "kartik@iisc.ac.in, adithyaudupa3@gmail.com"
DATASETAUXDATA Institution     = "Indian Institute of Science"
DATASETAUXDATA SolverName      = "SU2 8.0.1 'Harrier'"
DATASETAUXDATA BasicAlgorithm  = "Unsteady RANS"
DATASETAUXDATA TurbulenceModel = "SA Edwards-Chandra"
DATASETAUXDATA GridId          = "Prism"
DATASETAUXDATA Notes           = "Symmetric boundary condition applied."


ZONE T="014.03 - ALPHA 3.5 - GRID 5 - WING SECTION  1"
AUXDATA GridLevel       = "5"
AUXDATA Mach            = "0.73"
AUXDATA Re              = "3e6"
AUXDATA Alpha           = "3.5"
AUXDATA Tstatic         = "271K"
AUXDATA CLtotal         = "0.90710541"
AUXDATA Eta             = "-999"
AUXDATA Dt              = "1e-6"
AUXDATA CtuStart        = "628.39"
AUXDATA CtuAvg          = "-999"
AUXDATA GridFileName    = "ONERA-OAT15A_230mmChord_780mmSpan_upZ_2024_09_05_Unstructured_Level-5.cgns"             
0.0933216            -0.0115              -0.0119463           0.40574609           -0.205835            0.00234446           0.00346203           3.65e-06            
0.0925583            -0.0115              -0.0120103           0.40242739           -0.209405            0.00234718           0.00348421           3.67e-06            
0.0917949            -0.0115              -0.0120727           0.39910826           -0.21288             0.00234974           0.00350623           3.68e-06            
0.0910314            -0.0115              -0.0121337           0.3957887            -0.216256            0.00235212           0.00352809           3.7e-06             
0.0902677            -0.0115              -0.012193            0.39246826           -0.219534            0.00235429           0.00354984           3.71e-06            
0.0895039            -0.0115              -0.0122508           0.38914739           -0.222707            0.00235626           0.00357158           3.73e-06            
0.08874              -0.0115              -0.0123069           0.38582609           -0.225762            0.00235796           0.00359334           3.75e-06            
0.087976             -0.0115              -0.0123614           0.38250435           -0.228681            0.00235938           0.00361496           3.77e-06            
0.186673             -0.0115              0.0006402            0.81162174           0.351685             0.00207824           0.0013522            4.2e-06             
0.185909             -0.0115              0.00058093           0.8083               0.350114             0.00207359           0.00134496           4.16e-06            
0.185145             -0.0115              0.00051883           0.80497826           0.348361             0.00206571           0.00133821           4.13e-06            
0.184382             -0.0115              0.00045394           0.80166087           0.346408             0.00206117           0.00133262           4.06e-06            
0.183619             -0.0115              0.00038633           0.79834348           0.344309             0.00205708           0.00132894           4e-06               
0.164614             -0.0115              -0.00198604          0.71571304           0.254126             0.00204992           0.00150912           3.47e-06            
0.163856             -0.0115              -0.00209987          0.71241739           0.249446             0.00205176           0.0015247            3.46e-06            
0.163099             -0.0115              -0.00221455          0.70912609           0.244719             0.00205387           0.00154066           3.46e-06            
0.162341             -0.0115              -0.00233004          0.70583043           0.239945             0.00205586           0.00155701           3.45e-06            
0.161584             -0.0115              -0.00244627          0.70253913           0.235131             0.00205803           0.00157369           3.44e-06            
0.11569              -0.0115              0.0153697            0.503                -0.702253            0.0210917            0.00046355           5.535e-05           
0.115917             -0.0115              0.0153638            0.50398696           -0.698951            0.0208379            0.00046212           5.454e-05           
0.116145             -0.0115              0.0153578            0.50497826           -0.695685            0.0205935            0.00046034           5.369e-05           
0.116372             -0.0115              0.0153518            0.50596522           -0.692453            0.0203562            0.00045821           5.282e-05           
0.116599             -0.0115              0.0153456            0.50695217           -0.689254            0.0201244            0.00045574           5.195e-05           
0.116826             -0.0115              0.0153394            0.50793913           -0.686087            0.0198965            0.00045293           5.112e-05           
0.117054             -0.0115              0.0153331            0.50893043           -0.682952            0.0196712            0.0004498            5.036e-05           
0.117281             -0.0115              0.0153267            0.50991739           -0.679846            0.0194474            0.00044635           4.975e-05           
0.117508             -0.0115              0.0153203            0.51090435           -0.676769            0.0192243            0.00044261           4.942e-05           
0.117736             -0.0115              0.0153137            0.51189565           -0.673723            0.0190014            0.00043858           4.953e-05           
0.117963             -0.0115              0.0153071            0.51288261           -0.670705            0.0187783            0.00043427           5.015e-05           
0.11819              -0.0115              0.0153004            0.51386957           -0.667716            0.0185551            0.00042973           5.104e-05           
0.118417             -0.0115              0.0152936            0.51485652           -0.664755            0.0183313            0.00042498           5.202e-05           
0.118645             -0.0115              0.0152868            0.51584783           -0.661824            0.0181071            0.00042005           5.297e-05           
0.118872             -0.0115              0.0152798            0.51683478           -0.658921            0.0178825            0.00041494           5.385e-05           
0.119099             -0.0115              0.0152728            0.51782174           -0.656046            0.0176584            0.00040967           5.461e-05           
0.223946             -0.0115              5.266e-05            0.97367826           0.159176             0.00393176           0.00299541           1.41e-05            
0.223601             -0.0115              8.433e-05            0.97217826           0.165369             0.00387311           0.00295564           1.379e-05           
0.223238             -0.0115              0.00011714           0.9706               0.1716               0.00381461           0.00291587           1.347e-05           
0.222857             -0.0115              0.00015111           0.96894348           0.177869             0.00375627           0.00287609           1.316e-05           
0.222457             -0.0115              0.00018623           0.96720435           0.184177             0.00369812           0.0028363            1.285e-05           
0.225233             -0.0115              0.00150057           0.97927391           -0.128857            0.00650191           0.00042427           1.408e-05           
0.2255               -0.0115              0.00144935           0.98043478           -0.127536            0.00650354           0.00042583           1.384e-05           
