#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
# DPW-8/AePW-4 SECTIONAL CUT SUBMITTAL FORM (Version 5 - October 16, 2024)
#
# Provide this file for steady-state or time-averaged sectional cuts
#
#
#
# Data Set Title XXX.YY: Replace "XXX.YY" in the zone titles with the following information
#                     (Three-Digit Participant ID).(Two-Digit Submission ID)
#                     XXX  THREE-DIGIT PARTICIPANT ID: assigned by your working group leaders
#                     YY   TWO-DIGIT  SUBMISSION ID:  (self assigned) label a solver/grid/computational approach
#                     K.KK ALPHA: Angle of attack for the solution
#                     L    GRID LEVEL: 1, 2, 3, 4, 5, or 6
#                     EXAMPLE: 007.02 - ALPHA 2.50 - GRID 3 - WING SECTION  1
#
# 
#       NOMENCLATURE:
#                  X:   X coordinate
#                  Y:   Y coordinate
#                  Z:   Z coordinate
#                X/C:   Chord Fraction = (X - X_LE)/CHORD
#                 CP:   Coefficient of pressure
#                 CF:   Skin-friction coefficient at wall [tauw/(freestream dynamic pressure)]
#        CFX,CFY,CFZ:   Components of skin-friction coefficient at wall
#                   
#        DEFINITIONS:   CTU --> Convective Time Unit  (Uinf/Cref is 1.00 CTU)
#
#   REFERENCE VALUES: ONERA OAT15A (ONE CELL WIDE)
#                       Planform ref area, A         =  Cref * span (span is grid dependent)
#                       Mean aerodynamic chord, Cref =    230.00 mm
#                       x moment center              =     57.50 mm
#                       y moment center              =      0.00 mm
#                       z moment center              =      0.00 mm
#
#   REFERENCE VALUES: Common Research Model
#                       Planform ref area, A         = 594720.00 inches^2
#                       Mean aerodynamic chord, Cref =    275.80 inches
#                       Full-span length, B          =   2313.50 inches
#                       Semi-span length, BO2        =   1156.75 inches
#                       x moment center              =   1325.90 inches
#                       y moment center              =      0.00 inches
#                       z moment center              =    177.95 inches
#                       Aspect Ratio, AR             =      9.00
#
#   CONFIGURATION:      ONERA OAT15A
#                       CRMWB   (Common Research Model Wing/Body)
#                       CRMWBNP (Common Research Model Wing/Body/Nacelle/Pylon)
#
#
#              NOTES:   1. All numerical data fields can be free-formatted.
#                       2. Please use at least 4 decimal places for coordinate values
#                       3. Please use at least 6 decimal places for coefficient values
#                       4. Only include one grid type, grid size, soln method, turb model, etc per form.
#                       5. Fill fields with value of -999 for data that are not available.
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

TITLE = "014.01"
# Column       1     2     3     4       5      6      7       8       9
VARIABLES =   "X"   "Y"   "Z"   "X/C"   "CP"   "CF"   "CFX"   "CFY"   "CFZ"

#---------------------------------------------------
#   PARTICIPANT, GRID, AND SOLVER INFORMATION
#---------------------------------------------------
DATASETAUXDATA ParticipantID   = "014"
DATASETAUXDATA SubmissionDate  = "5th Nov,2024"
DATASETAUXDATA Name            = "Kartik Venkatraman, Adithya Udupa"
DATASETAUXDATA Email           = "kartik@iisc.ac.in, adithyaudupa3@gmail.com"
DATASETAUXDATA Institution     = "Indian Institute of Science"
DATASETAUXDATA SolverName      = "SU2 8.0.1 'Harrier'"
DATASETAUXDATA BasicAlgorithm  = "RANS"
DATASETAUXDATA TurbulenceModel = "SA Edwards"
DATASETAUXDATA GridId          = "Hybrid"
DATASETAUXDATA Notes           = "Symmetric boundary condition is applied "



ZONE T="014.01 - ALPHA 1.5 - GRID L2 - WING SECTION  1"
AUXDATA GridLevel       = "2"
AUXDATA Mach            = "0.73"
AUXDATA Re              = "3e6"
AUXDATA Alpha           = "1.5"
AUXDATA Tstatic         = "-999"
AUXDATA CLtotal         = "0.81239599"
AUXDATA Eta             = "-999"
AUXDATA Dt              = "-999"
AUXDATA CtuStart        = "-999"
AUXDATA CtuAvg          = "-999"
AUXDATA GridFileName    = "ONERA-OAT15A_230mmChord_780mmSpan_upZ_2024_09_05_Unstructured_Level-2.cgns"
X                    Y                    Z                    X/C                  CP                   CF                   CFX                  CFY                  CFZ                 
0.23                 -0.0115              -0.00057424          -1.0                 -0.122008            0.0017646            0.00134066           0.0                  0.00114737          
0.229915             -0.0115              -0.00056453          -0.99963043          0.139945             0.00802265           0.00797033           0.0                  -0.00091473         
0.229827             -0.0115              -0.00055434          -0.99924783          0.118621             0.00508957           0.00505642           0.0                  -0.00057992         
0.229733             -0.0115              -0.00054366          -0.99883913          0.126566             0.00413085           0.00410401           0.0                  -0.00047012         
0.229635             -0.0115              -0.00053245          -0.99841304          0.131436             0.00386237           0.00383737           0.0                  -0.00043878         
0.226012             -0.0115              0.00135084           -0.98266087          0.0816104            0.00056854           0.00055827           0.0                  -0.00010752         
0.226282             -0.0115              0.00129888           -0.98383478          0.083417             0.00056226           0.00055208           0.0                  -0.0001065          
0.226538             -0.0115              0.00124931           -0.98494783          0.0851256            0.00055656           0.00054646           0.0                  -0.00010558         
0.137537             -0.0115              0.0144141            -0.59798696          -0.548661            0.00198212           0.00197819           0.0                  -0.00012482         
0.138123             -0.0115              0.0143768            -0.60053478          -0.547066            0.00203044           0.00202627           0.0                  -0.00013013         
0.138738             -0.0115              0.014337             -0.6032087           -0.5456              0.00207842           0.00207399           0.0                  -0.00013566         
0.139384             -0.0115              0.0142944            -0.60601739          -0.544253            0.00212583           0.00212112           0.0                  -0.0001414          
0.140062             -0.0115              0.0142487            -0.60896522          -0.543006            0.00217244           0.00216743           0.0                  -0.00014737         
0.212243             -0.0115              0.00089308           -0.92279565          0.352461             0.00178462           0.00178237           0.0                  -8.98e-05           
0.211268             -0.0115              0.00094041           -0.91855652          0.357114             0.00174564           0.00174376           0.0                  -8.1e-05            
0.210244             -0.0115              0.00098599           -0.91410435          0.361693             0.00170577           0.00170425           0.0                  -7.21e-05           
0.209169             -0.0115              0.00102922           -0.90943043          0.366162             0.00166494           0.00166376           0.0                  -6.29e-05           
0.208039             -0.0115              0.00106933           -0.90451739          0.370486             0.00162342           0.00162254           0.0                  -5.34e-05           
0.206853             -0.0115              0.00110546           -0.89936087          0.374638             0.00158079           0.00158019           0.0                  -4.37e-05           
0.205608             -0.0115              0.00113657           -0.89394783          0.378514             0.00153751           0.00153714           0.0                  -3.37e-05           
0.2043               -0.0115              0.00116149           -0.88826087          0.382097             0.00149446           0.00149427           0.0                  -2.35e-05           
0.202927             -0.0115              0.00117883           -0.8822913           0.38535              0.00145025           0.00145019           0.0                  -1.32e-05           
0.0168938            -0.0115              -0.00832765          -0.0734513           0.0752518            0.00317307           0.00308881           0.0                  -0.00072636         
0.0158444            -0.0115              -0.00807501          -0.0688887           0.0970866            0.0031572            0.00306563           0.0                  -0.00075486         
0.0148475            -0.0115              -0.00782377          -0.06455435          0.119767             0.00315465           0.00305485           0.0                  -0.00078723         
0.214273             -0.0115              0.00354862           -0.93162174          0.00039065           0.00086159           0.00084741           0.0                  -0.00015567         
0.215103             -0.0115              0.00339617           -0.93523043          0.00621244           0.00084319           0.00082928           0.0                  -0.00015255         
0.215892             -0.0115              0.00325077           -0.93866087          0.0117239            0.00082559           0.00081192           0.0                  -0.00014959         
0.216645             -0.0115              0.00311207           -0.94193478          0.0169621            0.00080857           0.00079514           0.0                  -0.00014676         
0.217361             -0.0115              0.00297974           -0.94504783          0.0219349            0.00079202           0.00077882           0.0                  -0.00014402         
0.226783             -0.0115              0.00120204           -0.98601304          0.0867352            0.00055147           0.00054143           0.0                  -0.00010476         
0.227016             -0.0115              0.00115696           -0.98702609          0.0882514            0.00054702           0.00053704           0.0                  -0.00010405         
0.227237             -0.0115              0.00111398           -0.98798696          0.0896753            0.00054343           0.00053348           0.0                  -0.00010348         
0.227449             -0.0115              0.00107299           -0.9889087           0.0910081            0.00054089           0.00053097           0.0                  -0.00010311         
0.22765              -0.0115              0.00103392           -0.98978261          0.0922533            0.0005395            0.00052958           0.0                  -0.00010295         
0.227841             -0.0115              0.00099667           -0.99061304          0.0934134            0.00053904           0.00052911           0.0                  -0.00010296         
