#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
# DPW-8/AePW-4 SECTIONAL CUT SUBMITTAL FORM (Version 5 - October 16, 2024)
#
# Provide this file for steady-state or time-averaged sectional cuts
#
#
#
# Data Set Title XXX.YY: Replace "XXX.YY" in the zone titles with the following information
#                     (Three-Digit Participant ID).(Two-Digit Submission ID)
#                     XXX  THREE-DIGIT PARTICIPANT ID: assigned by your working group leaders
#                     YY   TWO-DIGIT  SUBMISSION ID:  (self assigned) label a solver/grid/computational approach
#                     K.KK ALPHA: Angle of attack for the solution
#                     L    GRID LEVEL: 1, 2, 3, 4, 5, or 6
#                     EXAMPLE: 007.02 - ALPHA 2.50 - GRID 3 - WING SECTION  1
#
# 
#       NOMENCLATURE:
#                  X:   X coordinate
#                  Y:   Y coordinate
#                  Z:   Z coordinate
#                X/C:   Chord Fraction = (X - X_LE)/CHORD
#                 CP:   Coefficient of pressure
#                 CF:   Skin-friction coefficient at wall [tauw/(freestream dynamic pressure)]
#        CFX,CFY,CFZ:   Components of skin-friction coefficient at wall
#                   
#        DEFINITIONS:   CTU --> Convective Time Unit  (Uinf/Cref is 1.00 CTU)
#
#   REFERENCE VALUES: ONERA OAT15A (ONE CELL WIDE)
#                       Planform ref area, A         =  Cref * span (span is grid dependent)
#                       Mean aerodynamic chord, Cref =    230.00 mm
#                       x moment center              =     57.50 mm
#                       y moment center              =      0.00 mm
#                       z moment center              =      0.00 mm
#
#   REFERENCE VALUES: Common Research Model
#                       Planform ref area, A         = 594720.00 inches^2
#                       Mean aerodynamic chord, Cref =    275.80 inches
#                       Full-span length, B          =   2313.50 inches
#                       Semi-span length, BO2        =   1156.75 inches
#                       x moment center              =   1325.90 inches
#                       y moment center              =      0.00 inches
#                       z moment center              =    177.95 inches
#                       Aspect Ratio, AR             =      9.00
#
#   CONFIGURATION:      ONERA OAT15A
#                       CRMWB   (Common Research Model Wing/Body)
#                       CRMWBNP (Common Research Model Wing/Body/Nacelle/Pylon)
#
#
#              NOTES:   1. All numerical data fields can be free-formatted.
#                       2. Please use at least 4 decimal places for coordinate values
#                       3. Please use at least 6 decimal places for coefficient values
#                       4. Only include one grid type, grid size, soln method, turb model, etc per form.
#                       5. Fill fields with value of -999 for data that are not available.
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

TITLE = "014.01"
# Column       1     2     3     4       5      6      7       8       9
VARIABLES =   "X"   "Y"   "Z"   "X/C"   "CP"   "CF"   "CFX"   "CFY"   "CFZ"

#---------------------------------------------------
#   PARTICIPANT, GRID, AND SOLVER INFORMATION
#---------------------------------------------------
DATASETAUXDATA ParticipantID   = "014"
DATASETAUXDATA SubmissionDate  = "3rd Nov,2024"
DATASETAUXDATA Name            = "Kartik Venkatraman, Adithya Udupa"
DATASETAUXDATA Email           = "kartik@iisc.ac.in, adithyaudupa3@gmail.com"
DATASETAUXDATA Institution     = "Indian Institute of Science"
DATASETAUXDATA SolverName      = "SU2 8.0.1 'Harrier'"
DATASETAUXDATA BasicAlgorithm  = "RANS"
DATASETAUXDATA TurbulenceModel = "SA Edwards"
DATASETAUXDATA GridId          = "Hybrid"
DATASETAUXDATA Notes           = "Periodic boundary condition is applied "



ZONE T="014.01 - ALPHA 1.36 - GRID L4 - WING SECTION  1"
AUXDATA GridLevel       = "4"
AUXDATA Mach            = "0.73"
AUXDATA Re              = "3e6"
AUXDATA Alpha           = "1.36"
AUXDATA Tstatic         = "-999"
AUXDATA CLtotal         = "0.79940435"
AUXDATA Eta             = "-999"
AUXDATA Dt              = "-999"
AUXDATA CtuStart        = "-999"
AUXDATA CtuAvg          = "-999"
AUXDATA GridFileName    = "ONERA-OAT15A_230mmChord_780mmSpan_upZ_2024_09_05_Unstructured_Level-4.cgns"
X                    Y                    Z                    X/C                  CP                   CF                   CFX                  CFY                  CFZ                 
0.083231             -0.0115              -0.0126618           -0.36187391          -0.449564            0.00307752           0.00307266           0.0                  0.00017286          
0.0823127            -0.0115              -0.0127122           -0.3578813           -0.462845            0.00309368           0.00308927           -0.0                 0.00016513          
0.0813942            -0.0115              -0.01276             -0.35388783          -0.472064            0.00312301           0.00311901           -0.0                 0.0001579           
0.0804755            -0.0115              -0.0128052           -0.34989348          -0.476459            0.00317166           0.00316805           0.0                  0.00015137          
0.0795568            -0.0115              -0.0128478           -0.34589913          -0.474717            0.00324103           0.00323777           0.0                  0.0001454           
0.0786379            -0.0115              -0.0128877           -0.34190391          -0.465751            0.00332868           0.00332575           0.0                  0.0001397           
0.077719             -0.0115              -0.012925            -0.3379087           -0.450116            0.0034315            0.00342888           -0.0                 0.00013401          
0.0003347            -0.0115              0.00158552           -0.00145521          0.648043             0.00693227           0.00253134           -0.0                 0.00645358          
0.00040032           -0.0115              0.0017461            -0.00174052          0.594778             0.00718788           0.00281937           -0.0                 0.00661187          
0.00047417           -0.0115              0.0019126            -0.00206161          0.537614             0.00742925           0.00311701           -0.0                 0.00674374          
0.00055697           -0.0115              0.00208501           -0.00242159          0.476917             0.00766946           0.00342965           -0.0                 0.00685989          
0.00064948           -0.0115              0.00226325           -0.00282381          0.412285             0.00788102           0.00374418           -0.0                 0.0069348           
0.00075252           -0.0115              0.00244721           -0.00327183          0.344365             0.00809226           0.00407201           -0.0                 0.0069931           
0.00086696           -0.0115              0.00263674           -0.00376939          0.272672             0.00826364           0.00439183           -0.0                 0.00699997          
0.0009937            -0.0115              0.00283162           -0.00432044          0.198049             0.0084335            0.00472161           -0.0                 0.00698788          
0.137631             -0.0115              0.0144082            -0.59839565          -0.615581            0.00226299           0.00225847           -0.0                 -0.00014289         
0.138038             -0.0115              0.0143823            -0.60016522          -0.615314            0.0022871            0.00228242           -0.0                 -0.00014619         
0.138465             -0.0115              0.0143548            -0.60202174          -0.614795            0.00231188           0.00230703           -0.0                 -0.00014966         
0.138913             -0.0115              0.0143255            -0.60396957          -0.614027            0.00233738           0.00233234           -0.0                 -0.00015333         
0.22984              -0.0115              -0.00055588          -0.99930435          0.473496             0.0010293            0.0010226            0.0                  -0.0001173          
0.229781             -0.0115              -0.00054914          -0.99904783          0.432627             0.00030659           -0.00030459          -0.0                 3.49e-05            
0.22972              -0.0115              -0.00054208          -0.99878261          0.36057              0.00053485           -0.00053138          -0.0                 6.09e-05            
0.229655             -0.0115              -0.00053466          -0.9985              0.224737             6.06e-05             -6.03e-05            0.0                  6.89e-06            
0.229587             -0.0115              -0.00052689          -0.99820435          0.0587734            0.00154015           0.0015302            0.0                  -0.00017479         
0.229515             -0.0115              -0.00051874          -0.9978913           -0.0795778           0.00304514           0.00302554           -0.0                 -0.00034494         
0.22944              -0.0115              -0.0005102           -0.99756522          -0.172507            0.0039469            0.00392161           0.0                  -0.00044608         
0.23                 -0.0115              -0.00023907          -1.0                 0.248737             0.00044345           0.0                  0.0                  -0.00044345         
0.23                 -0.0115              -0.00028695          -1.0                 0.271847             0.00088137           0.0                  0.0                  -0.00088137         
0.23                 -0.0115              -0.00033483          -1.0                 0.294596             0.0012574            0.0                  0.0                  -0.0012574          
0.23                 -0.0115              -0.00038271          -1.0                 0.318007             0.00148128           0.0                  0.0                  -0.00148128         
0.23                 -0.0115              -0.00043059          -1.0                 0.349595             0.0025032            0.0                  0.0                  -0.0025032          
0.200524             -0.0115              0.00605776           -0.87184348          -0.0529935           0.00122822           0.00120851           -0.0                 -0.00021915         
0.201424             -0.0115              0.00589447           -0.87575652          -0.0499888           0.00119465           0.00117543           0.0                  -0.00021338         
0.202324             -0.0115              0.00573096           -0.87966957          -0.0466566           0.00116271           0.00114398           0.0                  -0.00020788         
0.203225             -0.0115              0.00556723           -0.88358696          -0.0448868           0.00113478           0.00111646           -0.0                 -0.00020307         
0.125483             -0.0115              0.0150415            -0.54557826          -0.697824            0.00092987           0.00092908           0.0                  -3.85e-05           
