#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
# DPW-8/AePW-4 FORCE AND MOMENT SUBMITTAL FORM (Version 5 - October 16, 2024)
#
# Provide this file for steady-state or time-averaged force and moment coefficients
#
#
#
# Data Set Title XXX.YY: Replace "XXX.YY" in the zone titles with the following information
#                     (Three-Digit Participant ID).(Two-Digit Submission ID)
#                     XXX THREE-DIGIT PARTICIPANT ID: assigned by your working group leaders
#                     YY   TWO-DIGIT  SUBMISSION ID:  (self assigned) label a solver/grid/computational approach
#                     EXAMPLE: 007.02
#
# 
#       NOMENCLATURE:
#         GRID_LEVEL:   Level of grid refinement (1-6)
#          GRID_SIZE:   Number of grid nodes or cells
#            GRIDFAC:   1/GRID_SIZE**2/3
#               MACH:   Freestream Mach Number
#                REY:   Chord-Based Reynolds Number
#              ALPHA:   Angle of Attack, deg
#                 CL:   Coefficient of Lift            (total) (L/(0.5*rho_inf*U_inf^2*A)  )              Provided to eight decimal points
#                 CD:   Coefficient of Drag            (total) (D/(0.5*rho_inf*U_inf^2*A)  )              Provided to nine  decimal points
#                 CM:   Coefficient of Pitching Moment (total) (M/(0.5*rho_inf*U_inf^2*A*c)) (+ nose-up)  Provided to eight decimal points
#              CD_PR:   Surface-Pressure Integrated Drag Coefficient
#              CD_SF:   Skin-Friction Integrated Drag Coefficient
#              *_TOT:   Total Configuration Force/Moment
#             *_TAIL:   Horizontal Tail Component Force/Moment
#             *_WING:   Wing Component Force/Moment
#              *_FUS:   Fuselage Component Force/Moment
#              *_NAC:   Nacelle Component Force/Moment
#               *_PY:   Pylon Component Force/Moment
#                CPU:   CPU (or GPU) hours used
#                 DT:   Time Step Per Iteration
#           CTUSTART:   Convective Time Unit at Which Averaging Began
#             CTUAVG:   Number of Convective Time Units in Time-Averaging Phase
#                Q/E:   Dynamic Pressure / Modulus of Elasticity
#
#     DECIMAL POINTS:   Please provide data in at least the number of decimal points listed below (?.???????? would have at least eight decimal points)
#
#      OPTIONAL DATA:   Enter -999 for any optional data you are not submitting
#                   
#        DEFINITIONS:   CTU --> Convective Time Unit  (Uinf/Cref is 1.00 CTU)
#
#   REFERENCE VALUES: ONERA OAT15A (ONE CELL WIDE)
#                       Planform ref area, A         =  Cref * span (span is grid dependent)
#                       Mean aerodynamic chord, Cref =    230.00 mm
#                       x moment center              =     57.50 mm
#                       y moment center              =      0.00 mm
#                       z moment center              =      0.00 mm
#
#   REFERENCE VALUES: Common Research Model
#                       Planform ref area, A         = 594720.00 inches^2
#                       Mean aerodynamic chord, Cref =    275.80 inches
#                       Full-span length, B          =   2313.50 inches
#                       Semi-span length, BO2        =   1156.75 inches
#                       x moment center              =   1325.90 inches
#                       y moment center              =      0.00 inches
#                       z moment center              =    177.95 inches
#                       Aspect Ratio, AR             =      9.00
#
#   CONFIGURATION:      ONERA OAT15A
#                       CRMWB   (Common Research Model Wing/Body)
#                       CRMWBNP (Common Research Model Wing/Body/Nacelle/Pylon)
#
#              NOTES:   1. All numerical data fields can be free-formatted.
#                       2. Please use at least 4 decimal places for coordinate values
#                       3. Please use at least 6 decimal places for coefficient values
#                       4. Only include one grid type, grid size, soln method, turb model, etc per form.
#                       5. Fill fields with value of -999 for data that are not available.
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

TITLE = "042.01"

#                                                                                                                                                                                    +----------------------------------------------------------------------- OPTIONAL ---------------------------------------------------------------------------------------------------------------------+
# Column     1             2            3           4       5      6         7           8            9            10            11            12            13           14           15           16           17           18          19           20          21          22           23          24          25           26          27           28        29          30         31
VARIABLES = "GRID_LEVEL"  "GRID_SIZE"  "GRID_FAC"  "MACH"  "REY"  "ALPHA"   "CL_TOT"    "CD_TOT"     "CM_TOT"     "CL_WING"     "CD_WING"     "CM_WING"     "CD_PR"      "CD_SF"
#---------------------------------------------------
#   PARTICIPANT, GRID, AND SOLVER INFORMATION
#---------------------------------------------------
DATASETAUXDATA ParticipantID   = "042"
DATASETAUXDATA SubmissionDate  = "05/01/2026"
DATASETAUXDATA Name            = "Joel St. Onge"
DATASETAUXDATA Email           = "joel.stonge@gulfstream.com"
DATASETAUXDATA Institution     = "Gulfstream Aerospace Corporation"
DATASETAUXDATA SolverName      = "FUN3D 14.2"
DATASETAUXDATA BasicAlgorithm  = "RANS"
DATASETAUXDATA TurbulenceModel = "SA-NEG"
DATASETAUXDATA GridId          = "GAC BP"
DATASETAUXDATA Notes           = "GAC Best Practice, HeldenMesh 1 GU extruded with upper wing sourcing"


#-------------------------------------------------------------------------------
#  REQUIRED:  VEHICLE F&M
#  OPTIONAL:  INDIVIDUAL COMPONENT FORCES AND MOMENTS
#
# CREATE ZONES VARYING ALPHA WHILE HOLDING GRID LEVEL CONSTANT (LABEL: GRID LEVEL X)
#    AND ZONES VARYING GRID LEVEL WHILE HOLDING ALPHA CONSTANT (LABEL: ALPHA X.XX)
#-------------------------------------------------------------------------------

ZONE T="042.01 GRID LEVEL 1"
AUXDATA Tstatic         = "487.8"
AUXDATA Deltat          = "-999"
AUXDATA GridFileName    = "GAC_BP_L1.b8.ugrid"
AUXDATA Misc            = "GAC Best Practice, HeldenMesh 1 GU extruded with upper wing sourcing"
1	54958	0.0006917981349372046	0.73	3000005.0	1.36	0.6874067286	0.01560065129	-0.1254049062	0.6874067286	0.01560065129	-0.1254049062	0.009091018660311884	0.00650963134629556
1	54958	0.0006917981349372046	0.73	3000005.0	1.5	0.715122616	0.01638194466	-0.125290254	0.715122616	0.01638194466	-0.125290254	0.009916421184705206	0.006465522367783412
1	54958	0.0006917981349372046	0.73	3000005.0	2.5	0.8858843344	0.02811909932	-0.1306768937	0.8858843344	0.02811909932	-0.1306768937	0.022103788941215147	0.0060153108522318305
1	54958	0.0006917981349372046	0.73	3000005.0	3.0	0.9331476934	0.03630783597	-0.1310796195	0.9331476934	0.03630783597	-0.1310796195	0.03053930745906582	0.005768531006925027
1	54958	0.0006917981349372046	0.73	3000005.0	3.1	0.938809943	0.03794496615	-0.1306143912	0.938809943	0.03794496615	-0.1306143912	0.032224328668445844	0.005720634004168986
1	54958	0.0006917981349372046	0.73	3000005.0	3.25	0.9449257624	0.04035754652	-0.1295522873	0.9449257624	0.04035754652	-0.1295522873	0.03471116825776544	0.0056463737771440614
1	54958	0.0006917981349372046	0.73	3000005.0	3.4	0.9488316841	0.04273546278	-0.1281894805	0.9488316841	0.04273546278	-0.1281894805	0.037164473729361144	0.005570991505704073
1	54958	0.0006917981349372046	0.73	3000005.0	3.5	0.9499673682	0.044267934785	-0.1270385573	0.9499673682	0.044267934785	-0.1270385573	0.03874746914396314	0.005520468199052394
1	54958	0.0006917981349372046	0.73	3000005.0	3.6	0.9503502512	0.04577485202	-0.1257766135	0.9503502512	0.04577485202	-0.1257766135	0.04030342469991745	0.005471429178840162
1	54958	0.0006917981349372046	0.73	3000005.0	3.9	0.9473655113	0.05020633068	-0.1216317481	0.9473655113	0.05020633068	-0.1216317481	0.04488510016989271	0.005321227645328882

ZONE T="042.01 GRID LEVEL 2"
AUXDATA Tstatic         = "487.8"
AUXDATA Deltat          = "-999"
AUXDATA GridFileName    = "GAC_BP_L2.b8.ugrid"
AUXDATA Misc            = "GAC Best Practice, HeldenMesh 1 GU extruded with upper wing sourcing"
2	93420	0.00048570595111222117	0.73	3000005.0	1.36	0.6929123469	0.01555197065	-0.1262628066	0.6929123469	0.01555197065	-0.1262628066	0.009034702284959253	0.006517268457386564
2	93420	0.00048570595111222117	0.73	3000005.0	1.5	0.7209388435	0.01635822584	-0.1262338	0.7209388435	0.01635822584	-0.1262338	0.009885188890167245	0.00647303869304711
2	93420	0.00048570595111222117	0.73	3000005.0	2.5	0.890902275	0.02831425309	-0.1318699784	0.890902275	0.02831425309	-0.1318699784	0.02229837388955408	0.006015880001097403
2	93420	0.00048570595111222117	0.73	3000005.0	3.0	0.9319429087	0.03613746245	-0.1307250077	0.9319429087	0.03613746245	-0.1307250077	0.03036553535458413	0.005771924922140966
2	93420	0.00048570595111222117	0.73	3000005.0	3.1	0.9359833395	0.03765263007	-0.1298213386	0.9359833395	0.03765263007	-0.1298213386	0.03192799650775095	0.005724636440764776
2	93420	0.00048570595111222117	0.73	3000005.0	3.25	0.9400543079	0.039905334925	-0.1282085618	0.9400543079	0.039905334925	-0.1282085618	0.03425235525739011	0.0056529814740802105
2	93420	0.00048570595111222117	0.73	3000005.0	3.4	0.9420495415	0.042145190865	-0.1263923001	0.9420495415	0.042145190865	-0.1263923001	0.036566090818502234	0.005579100929849541
2	93420	0.00048570595111222117	0.73	3000005.0	3.5	0.9424184726	0.043639278985	-0.125123396	0.9424184726	0.043639278985	-0.125123396	0.038110607622994716	0.0055286594655646094
2	93420	0.00048570595111222117	0.73	3000005.0	3.6	0.9420253881	0.045126142845	-0.12380106404999999	0.9420253881	0.045126142845	-0.12380106404999999	0.03964855546590054	0.005477588916799673
2	93420	0.00048570595111222117	0.73	3000005.0	3.9	0.9374245651499999	0.049633516605	-0.1198765704	0.9374245651499999	0.049633516605	-0.1198765704	0.044315440848973285	0.005318059382382144

ZONE T="042.01 GRID LEVEL 3"
AUXDATA Tstatic         = "487.8"
AUXDATA Deltat          = "-999"
AUXDATA GridFileName    = "GAC_BP_L3.b8.ugrid"
AUXDATA Misc            = "GAC Best Practice, HeldenMesh 1 GU extruded with upper wing sourcing"
3	382871	0.00018965531507103754	0.73	3000005.0	1.36	0.6903476587	0.01533874843	-0.1254433889	0.6903476587	0.01533874843	-0.1254433889	0.00883376308613721	0.006504985705176413
3	382871	0.00018965531507103754	0.73	3000005.0	1.5	0.7173505897	0.01611984432	-0.1251982436	0.7173505897	0.01611984432	-0.1251982436	0.009659970900647904	0.006459872191523356
3	382871	0.00018965531507103754	0.73	3000005.0	2.5	0.87234967515	0.027317357615	-0.1273439324	0.87234967515	0.027317357615	-0.1273439324	0.021327237489742162	0.005990119026535464
3	382871	0.00018965531507103754	0.73	3000005.0	3.0	0.9122976493999999	0.035240497535	-0.1267343569	0.9122976493999999	0.035240497535	-0.1267343569	0.02952816505520639	0.005712690786422234
3	382871	0.00018965531507103754	0.73	3000005.0	3.1	0.9174651359	0.03691630175	-0.1264111856	0.9174651359	0.03691630175	-0.1264111856	0.03126015417588765	0.005656815233081402
3	382871	0.00018965531507103754	0.73	3000005.0	3.25	0.9237970719999999	0.039455602415	-0.12581597065	0.9237970719999999	0.039455602415	-0.12581597065	0.03388378416047523	0.00557283193442519
3	382871	0.00018965531507103754	0.73	3000005.0	3.4	0.9287181921500001	0.042013372955	-0.1251149835	0.9287181921500001	0.042013372955	-0.1251149835	0.03652297069394088	0.005489492563486749
3	382871	0.00018965531507103754	0.73	3000005.0	3.5	0.931282155	0.04372386786	-0.1245991089	0.931282155	0.04372386786	-0.1245991089	0.03828663449199756	0.0054343721298729265
3	382871	0.00018965531507103754	0.73	3000005.0	3.6	0.93310468245	0.045415574685	-0.1239903569	0.93310468245	0.045415574685	-0.1239903569	0.040034705884072694	0.00538004167272505
3	382871	0.00018965531507103754	0.73	3000005.0	3.9	0.93509106025	0.050434438515	-0.12188001255	0.93509106025	0.050434438515	-0.12188001255	0.04521482415840805	0.005218746123565506

ZONE T="042.01 GRID LEVEL 4"
AUXDATA Tstatic         = "487.8"
AUXDATA Deltat          = "-999"
AUXDATA GridFileName    = "GAC_BP_L4.b8.ugrid"
AUXDATA Misc            = "GAC Best Practice, HeldenMesh 1 GU extruded with upper wing sourcing"
4	1110256	9.32648323950884e-05	0.73	3000005.0	1.36	0.6745950402	0.01521291609	-0.1230015273	0.6745950402	0.01521291609	-0.1230015273	0.008790510873824013	0.006422405594800221
4	1110256	9.32648323950884e-05	0.73	3000005.0	1.5	0.7015005971	0.01594647305	-0.122663911	0.7015005971	0.01594647305	-0.122663911	0.009569943849671378	0.006376530406664497
4	1110256	9.32648323950884e-05	0.73	3000005.0	2.5	0.87203026915	0.027500660755	-0.12787527199999998	0.87203026915	0.027500660755	-0.12787527199999998	0.02159558653242563	0.005905109998361453
4	1110256	9.32648323950884e-05	0.73	3000005.0	3.0	0.9211579614500001	0.03593872462	-0.12933307715	0.9211579614500001	0.03593872462	-0.12933307715	0.030260851779933158	0.005659652401619053
4	1110256	9.32648323950884e-05	0.73	3000005.0	3.1	0.92639205225	0.03760951328	-0.12895498254999999	0.92639205225	0.03760951328	-0.12895498254999999	0.03196611548225405	0.0056093173993581906
4	1110256	9.32648323950884e-05	0.73	3000005.0	3.25	0.9309772208	0.03998985179	-0.1278714825	0.9309772208	0.03998985179	-0.1278714825	0.034587091938056945	0.005537931723727011
4	1110256	9.32648323950884e-05	0.73	3000005.0	3.4	0.9349804044000001	0.04243072863	-0.12691023480000002	0.9349804044000001	0.04243072863	-0.12691023480000002	0.03733401599671184	0.005466683634655164
4	1110256	9.32648323950884e-05	0.73	3000005.0	3.5	0.93888405015	0.0442078178	-0.12670057495	0.93888405015	0.0442078178	-0.12670057495	0.039274783025732486	0.005416613484772803
4	1110256	9.32648323950884e-05	0.73	3000005.0	3.6	0.94388121905	0.046147545979999996	-0.1268797799	0.94388121905	0.046147545979999996	-0.1268797799	0.04124480189546966	0.0053619342604232095
4	1110256	9.32648323950884e-05	0.73	3000005.0	3.9	0.9515578567	0.05196649379	-0.1263687538	0.9515578567	0.05196649379	-0.1263687538	0.04603577825038684	0.005170298436857826

ZONE T="042.01 GRID LEVEL 5"
AUXDATA Tstatic         = "487.8"
AUXDATA Deltat          = "-999"
AUXDATA GridFileName    = "GAC_BP_L5.b8.ugrid"
AUXDATA Misc            = "GAC Best Practice, HeldenMesh 1 GU extruded with upper wing sourcing"
5	3859611	4.064161676940108e-05	0.73	3000005.0	1.36	0.6778233872	0.015160162395	-0.12349642499999999	0.6778233872	0.015160162395	-0.12349642499999999	0.00887114225218259	0.006281523486284627
5	3859611	4.064161676940108e-05	0.73	3000005.0	1.5	0.70641826635	0.015918482125	-0.123449732	0.70641826635	0.015918482125	-0.123449732	0.009669502137636739	0.0062417859983079915
5	3859611	4.064161676940108e-05	0.73	3000005.0	2.5	0.8775582149000001	0.02766314611	-0.129039595	0.8775582149000001	0.02766314611	-0.129039595	0.021903878262143694	0.005813370660988492
5	3859611	4.064161676940108e-05	0.73	3000005.0	3.0	0.9112337977	0.0354144021	-0.1271139785	0.9112337977	0.0354144021	-0.1271139785	0.02971319680603704	0.005554500022665151
5	3859611	4.064161676940108e-05	0.73	3000005.0	3.1	0.90925444125	0.036581408055	-0.12510090785	0.90925444125	0.036581408055	-0.12510090785	0.031020807253610092	0.005512585115266187
5	3859611	4.064161676940108e-05	0.73	3000005.0	3.25	0.90183190875	0.038110680675	-0.12120297595	0.90183190875	0.038110680675	-0.12120297595	0.03302368406739424	0.005475420891652089
5	3859611	4.064161676940108e-05	0.73	3000005.0	3.4	0.89594161725	0.039493898915	-0.1177900465	0.89594161725	0.039493898915	-0.1177900465	0.03569599531063308	0.005468233238639866
5	3859611	4.064161676940108e-05	0.73	3000005.0	3.5	0.90036669755	0.041028149445	-0.1176254433	0.90036669755	0.041028149445	-0.1176254433	0.03803088219273682	0.005466261016132078
5	3859611	4.064161676940108e-05	0.73	3000005.0	3.6	0.9112829462500001	0.043043823415	-0.118941152	0.9112829462500001	0.043043823415	-0.118941152	0.040754440165575445	0.005455071567311842
5	3859611	4.064161676940108e-05	0.73	3000005.0	3.9	0.9666290831	0.051145589825000004	-0.12795078845	0.9666290831	0.051145589825000004	-0.12795078845	0.050858688140547434	0.005333274594575945

ZONE T="042.01 GRID LEVEL 6"
AUXDATA Tstatic         = "487.8"
AUXDATA Deltat          = "-999"
AUXDATA GridFileName    = "GAC_BP_L6.b8.ugrid"
AUXDATA Misc            = "GAC Best Practice, HeldenMesh 1 GU extruded with upper wing sourcing"
6	13133205	1.796468132911073e-05	0.73	3000005.0	1.36	0.6873090699	0.015016318475	-0.12436330865	0.6873090699	0.015016318475	-0.12436330865	0.008850565075622336	0.006152745109852569
6	13133205	1.796468132911073e-05	0.73	3000005.0	1.5	0.7157631133	0.015808326174999998	-0.1243878781	0.7157631133	0.015808326174999998	-0.1243878781	0.009684048643722661	0.006109790632757163
6	13133205	1.796468132911073e-05	0.73	3000005.0	2.5	0.8786361801	0.027514203175	-0.12888395845	0.8786361801	0.027514203175	-0.12888395845	0.02194677124243659	0.005624494628623113
6	13133205	1.796468132911073e-05	0.73	3000005.0	3.0	0.9102234433	0.03511267362	-0.12740768455	0.9102234433	0.03511267362	-0.12740768455	0.030570448178006956	0.0054745845387483925
6	13133205	1.796468132911073e-05	0.73	3000005.0	3.1	0.9200583255	0.0369922104	-0.12826808605	0.9200583255	0.0369922104	-0.12826808605	0.03276276029623029	0.005460125246178964
6	13133205	1.796468132911073e-05	0.73	3000005.0	3.25	0.9413618073000001	0.04029909634000001	-0.13107703929999998	0.9413618073000001	0.04029909634000001	-0.13107703929999998	0.036540088182065875	0.005428890500040729
6	13133205	1.796468132911073e-05	0.73	3000005.0	3.4	0.9687530613499999	0.044125510425	-0.13525151330000001	0.9687530613499999	0.044125510425	-0.13525151330000001	0.040946835902964426	0.005374898995303841
6	13133205	1.796468132911073e-05	0.73	3000005.0	3.5	0.98901117455	0.046945810515	-0.13860106635000002	0.98901117455	0.046945810515	-0.13860106635000002	0.04427787523105327	0.005323073881684251
6	13133205	1.796468132911073e-05	0.73	3000005.0	3.6	1.0100389440000002	0.050004693715	-0.14237389635	1.0100389440000002	0.050004693715	-0.14237389635	0.04795956034772686	0.005258179992300787
6	13133205	1.796468132911073e-05	0.73	3000005.0	3.9	1.0736459395	0.06098764007	-0.15671461004999998	1.0736459395	0.06098764007	-0.15671461004999998	0.060502722319980204	0.005002577242407872

ZONE T="042.01 ALPHA 1.36"
AUXDATA Tstatic         = "487.8"
AUXDATA Deltat          = "-999"
AUXDATA GridFileName    = "GAC_BP_L1.b8.ugrid GAC_BP_L2.b8.ugrid GAC_BP_L3.b8.ugrid GAC_BP_L4.b8.ugrid GAC_BP_L5.b8.ugrid GAC_BP_L6.b8.ugrid"
AUXDATA Misc            = "GAC Best Practice, HeldenMesh 1 GU extruded with upper wing sourcing"
1	54958	0.0006917981349372046	0.73	3000005.0	1.36	0.6874067286	0.01560065129	-0.1254049062	0.6874067286	0.01560065129	-0.1254049062	0.009091018660311884	0.00650963134629556
2	93420	0.00048570595111222117	0.73	3000005.0	1.36	0.6929123469	0.01555197065	-0.1262628066	0.6929123469	0.01555197065	-0.1262628066	0.009034702284959253	0.006517268457386564
3	382871	0.00018965531507103754	0.73	3000005.0	1.36	0.6903476587	0.01533874843	-0.1254433889	0.6903476587	0.01533874843	-0.1254433889	0.00883376308613721	0.006504985705176413
