#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
# DPW-8/AePW-4 UNSTEADY SURFACE POINT SUBMITTAL FORM (Version 5 - October 16, 2024)
#
# Provide spectral content at x/c=0.45 (Kulite 7)
#
#
#
# Data Set Title XXX.YY: Replace "XXX.YY" in the zone titles with the following information
#                     (Three-Digit Participant ID).(Two-Digit Submission ID)
#                     XXX THREE-DIGIT PARTICIPANT ID: assigned by your working group leaders
#                     YY   TWO-DIGIT  SUBMISSION ID:  (self assigned) label a solver/grid/computational approach
#                     EXAMPLE: 007.02
#
# 
#       NOMENCLATURE:
#          ITERATION:   Iteration; please retain the actual solution iteration and do not zero it to the start of the time-averaging window, unlike TIME_STEP and CTU
#          TIME_STEP:   Dimensional time step (sec);                  set TIME_STEP=0 at the start of the time-averaging window
#                CTU:   Convective Time Unit (TIME_STEP * Uinf/Cref); set CTU=0       at the start of the time-averaging window
#            CP_INST:   Instantaneous Coefficient of Pressure                at x/c=0.45 (Kulite 7)
#            CF_INST:   Instantaneous Coefficient of Skin Friction Magnitude at x/c=0.45 (Kulite 7)
#            CL_INST:   Instantaneous Coefficient of Lift            (total) (L/(0.5*rho_inf*U_inf^2*A)  )              Provided to eight decimal points
#            CD_INST:   Instantaneous Coefficient of Drag            (total) (D/(0.5*rho_inf*U_inf^2*A)  )              Provided to nine  decimal points
#            CM_INST:   Instantaneous Coefficient of Pitching Moment (total) (M/(0.5*rho_inf*U_inf^2*A*c)) (+ nose-up)  Provided to eight decimal points
#
#   REFERENCE VALUES: ONERA OAT15A (ONE CELL WIDE)
#                       Planform ref area, A         =  Cref * span (span is grid dependent)
#                       Mean aerodynamic chord, Cref =    230.00 mm
#                       x moment center              =     57.50 mm
#                       y moment center              =      0.00 mm
#                       z moment center              =      0.00 mm
#
#   REFERENCE VALUES: Common Research Model
#                       Planform ref area, A         = 594720.00 inches^2
#                       Mean aerodynamic chord, Cref =    275.80 inches
#                       Full-span length, B          =   2313.50 inches
#                       Semi-span length, BO2        =   1156.75 inches
#                       x moment center              =   1325.90 inches
#                       y moment center              =      0.00 inches
#                       z moment center              =    177.95 inches
#                       Aspect Ratio, AR             =      9.00
#
#   CONFIGURATION:      ONERA OAT15A
#                       CRMWB   (Common Research Model Wing/Body)
#                       CRMWBNP (Common Research Model Wing/Body/Nacelle/Pylon)
#
#
#              NOTES:   1. Provide data starting at time-averaging portion, omitting initial transients/setup
#                       2. All numerical data fields can be free-formatted.
#                       3. Please use at least 6 decimal places for coefficient values
#                       4. Only include one grid type, grid size, alpha, solution method, etc per form
#                       5. Fill fields with value of -999 for data that are not available
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

TITLE = "007.07"
# Column     1            2            3      4          5          6          7          8
VARIABLES = "ITERATION"  "TIME_STEP"  "CTU"  "CP_INST"  "CF_INST"  "CL_INST"  "CD_INST"  "CM_INST"


#---------------------------------------------------
#   PARTICIPANT, GRID, AND SOLVER INFORMATION
#---------------------------------------------------
DATASETAUXDATA ParticipantID   = "007"
DATASETAUXDATA SubmissionDate  = "January 31th, 2025"
DATASETAUXDATA Name            = "Andrea Sansica"
DATASETAUXDATA Email           = "sansica.andrea@jaxa.jp"
DATASETAUXDATA Institution     = "JAXA"
DATASETAUXDATA SolverName      = "FaSTAR"
DATASETAUXDATA BasicAlgorithm  = "URANS"
DATASETAUXDATA TurbulenceModel = "SA-noft2"
DATASETAUXDATA GridId          = "Custom"
DATASETAUXDATA Notes           = "-999"


ZONE T= "007.07 - Alpha 3.50 - Grid Level 3"
AUXDATA GridLevel       = "3"
AUXDATA Mach            = "0.73"
AUXDATA Re              = "3000000"
AUXDATA Alpha           = "3.50"
AUXDATA CLtotal         = "9.907848e-01"
AUXDATA Deltat          = "6.97009E-07 sec"
AUXDATA CtuStart        = "365"
AUXDATA CtuAve          = "146"
AUXDATA GridFileName    = "JAXA Custom Grids"
1 -3.485044e-01 -3.650000e+02 -1.257770e-03 6.762434e-06 2.191140e-03 1.495890e-03 -9.060500e-04
101 -3.484347e-01 -3.649270e+02 -1.599040e-01 1.047299e-04 2.707010e-01 2.038320e-01 -8.898860e-02
201 -3.483650e-01 -3.648540e+02 -1.423910e-01 2.064940e-04 2.276490e-01 1.434900e-01 -6.875840e-02
301 -3.482953e-01 -3.647810e+02 -1.002370e-01 3.510600e-04 2.082710e-01 1.158440e-01 -5.831330e-02
401 -3.482256e-01 -3.647080e+02 -8.447700e-02 1.982723e-04 2.054970e-01 1.008950e-01 -5.674320e-02
501 -3.481559e-01 -3.646350e+02 -2.133720e-01 2.714757e-04 2.064020e-01 9.220670e-02 -5.614660e-02
601 -3.480862e-01 -3.645620e+02 -3.247480e-01 2.374595e-04 2.033170e-01 8.808780e-02 -5.210540e-02
701 -3.480165e-01 -3.644890e+02 -3.754180e-01 3.245180e-04 1.795570e-01 8.431690e-02 -3.294330e-02
801 -3.479468e-01 -3.644160e+02 -3.818240e-01 5.251644e-04 1.913310e-01 8.463830e-02 -3.756500e-02
901 -3.478771e-01 -3.643430e+02 -3.331150e-01 8.418530e-04 1.758310e-01 7.846710e-02 -2.307110e-02
1001 -3.478074e-01 -3.642700e+02 -2.652700e-01 1.366031e-03 1.811680e-01 7.634360e-02 -2.442370e-02
1101 -3.477377e-01 -3.641970e+02 -3.440150e-01 1.290538e-03 1.784490e-01 7.248450e-02 -2.031300e-02
1201 -3.476680e-01 -3.641240e+02 -3.501200e-01 1.871674e-03 1.746830e-01 6.830590e-02 -1.621410e-02
1301 -3.475983e-01 -3.640510e+02 -3.694640e-01 2.542839e-03 1.693630e-01 6.331640e-02 -1.144130e-02
1401 -3.475286e-01 -3.639780e+02 -3.997750e-01 3.126332e-03 1.624860e-01 5.748300e-02 -5.531350e-03
1501 -3.474589e-01 -3.639050e+02 -4.269100e-01 3.405783e-03 1.551730e-01 5.129120e-02 8.174640e-04
1601 -3.473892e-01 -3.638320e+02 -4.490570e-01 3.545258e-03 1.495430e-01 4.566030e-02 6.066960e-03
1701 -3.473195e-01 -3.637590e+02 -4.679920e-01 3.627221e-03 1.468550e-01 4.123840e-02 9.210120e-03
1801 -3.472498e-01 -3.636860e+02 -4.843040e-01 3.680623e-03 1.482940e-01 3.825990e-02 9.425240e-03
1901 -3.471801e-01 -3.636130e+02 -4.987040e-01 3.716144e-03 1.545670e-01 3.670380e-02 6.257830e-03
2001 -3.471104e-01 -3.635400e+02 -5.117760e-01 3.740765e-03 1.650780e-01 3.612790e-02 2.268320e-04
2101 -3.470407e-01 -3.634671e+02 -5.235010e-01 3.757916e-03 1.770210e-01 3.595260e-02 -6.494960e-03
2201 -3.469710e-01 -3.633941e+02 -5.341210e-01 3.767246e-03 1.871320e-01 3.563400e-02 -1.141000e-02
2301 -3.469013e-01 -3.633211e+02 -5.434190e-01 3.770116e-03 1.958050e-01 3.515850e-02 -1.494690e-02
2401 -3.468315e-01 -3.632479e+02 -5.513700e-01 3.766616e-03 2.067550e-01 3.494810e-02 -2.008540e-02
2501 -3.467618e-01 -3.631749e+02 -5.583480e-01 3.760096e-03 2.176690e-01 3.467390e-02 -2.508980e-02
2601 -3.466921e-01 -3.631020e+02 -5.643470e-01 3.749226e-03 2.273290e-01 3.419200e-02 -2.899110e-02
2701 -3.466224e-01 -3.630290e+02 -5.693170e-01 3.734845e-03 2.371690e-01 3.375070e-02 -3.283480e-02
2801 -3.465527e-01 -3.629560e+02 -5.732400e-01 3.716005e-03 2.481580e-01 3.356150e-02 -3.730380e-02
2901 -3.464830e-01 -3.628830e+02 -5.759190e-01 3.693074e-03 2.603540e-01 3.362810e-02 -4.242400e-02
3001 -3.464133e-01 -3.628100e+02 -5.774950e-01 3.667974e-03 2.734260e-01 3.387070e-02 -4.797650e-02
3101 -3.463436e-01 -3.627370e+02 -5.782360e-01 3.642003e-03 2.870600e-01 3.421200e-02 -5.375090e-02
3201 -3.462739e-01 -3.626640e+02 -5.782210e-01 3.616442e-03 3.009030e-01 3.458600e-02 -5.951550e-02
3301 -3.462042e-01 -3.625910e+02 -5.777750e-01 3.593651e-03 3.147880e-01 3.494730e-02 -6.517260e-02
3401 -3.461345e-01 -3.625180e+02 -5.772910e-01 3.577701e-03 3.285890e-01 3.530420e-02 -7.065560e-02
3501 -3.460648e-01 -3.624450e+02 -5.774050e-01 3.572731e-03 3.422710e-01 3.559270e-02 -7.594490e-02
3601 -3.459951e-01 -3.623720e+02 -5.786640e-01 3.579541e-03 3.558180e-01 3.593170e-02 -8.105950e-02
3701 -3.459254e-01 -3.622990e+02 -5.813970e-01 3.595302e-03 3.692480e-01 3.615730e-02 -8.600170e-02
