#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
# DPW-8/AePW-4 UNSTEADY SECTIONAL CUT SUBMITTAL FORM (Version 5 - October 16, 2024)
#
# Provide this file for steady-state or time-averaged sectional cuts
#
#
#
# Data Set Title XXX.YY: Replace "XXX.YY" in the zone titles with the following information
#                     (Three-Digit Participant ID).(Two-Digit Submission ID)
#                     XXX  THREE-DIGIT PARTICIPANT ID: assigned by your working group leaders
#                     YY   TWO-DIGIT  SUBMISSION ID:  (self assigned) label a solver/grid/computational approach
#                     K.KK ALPHA: Angle of attack for the solution
#                     L    GRID LEVEL: 1, 2, 3, 4, 5, or 6
#                     EXAMPLE: 007.02 - ALPHA 2.50 - GRID 3 - WING SECTION  1
#
# 
#       NOMENCLATURE:
#                  X:   X coordinate
#                  Y:   Y coordinate
#                  Z:   Z coordinate
#                X/C:   Chord Fraction = (X - X_LE)/CHORD
#             CP_AVG:   Time-averaged coefficient of pressure
#             CP_RMS:   Root mean square of instantaneous coefficient of pressure
#             CF_AVG:   Time-averaged skin-friction coefficient at wall [tauw/(freestream dynamic pressure)]
#             CF_RMS:   Root mean square of skin-friction coefficient at wall [tauw/(freestream dynamic pressure)]
#                   
#        DEFINITIONS:   CTU --> Convective Time Unit  (Uinf/Cref is 1.00 CTU)
#
#   REFERENCE VALUES: ONERA OAT15A (ONE CELL WIDE)
#                       Planform ref area, A         =  Cref * span (span is grid dependent)
#                       Mean aerodynamic chord, Cref =    230.00 mm
#                       x moment center              =     57.50 mm
#                       y moment center              =      0.00 mm
#                       z moment center              =      0.00 mm
#
#   REFERENCE VALUES: Common Research Model
#                       Planform ref area, A         = 594720.00 inches^2
#                       Mean aerodynamic chord, Cref =    275.80 inches
#                       Full-span length, B          =   2313.50 inches
#                       Semi-span length, BO2        =   1156.75 inches
#                       x moment center              =   1325.90 inches
#                       y moment center              =      0.00 inches
#                       z moment center              =    177.95 inches
#                       Aspect Ratio, AR             =      9.00
#
#   CONFIGURATION:      ONERA OAT15A
#                       CRMWB   (Common Research Model Wing/Body)
#                       CRMWBNP (Common Research Model Wing/Body/Nacelle/Pylon)
#
#
#              NOTES:   1. All numerical data fields can be free-formatted.
#                       2. Please use at least 4 decimal places for coordinate values
#                       3. Please use at least 6 decimal places for coefficient values
#                       4. Only include one grid type, grid size, soln method, turb model, etc per form.
#                       5. Fill fields with value of -999 for data that are not available.
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

TITLE = "007.04"
# Column       1     2     3     4       5          6          7          8
VARIABLES =   "X"   "Y"   "Z"   "X/C"   "CP_AVG"   "CP_RMS"   "CF_AVG"   "CF_RMS"


#---------------------------------------------------
#   PARTICIPANT, GRID, AND SOLVER INFORMATION
#---------------------------------------------------
DATASETAUXDATA ParticipantID   = "007"
DATASETAUXDATA SubmissionDate  = "November 30th, 2024"
DATASETAUXDATA Name            = "Andrea Sansica"
DATASETAUXDATA Email           = "sansica.andrea@jaxa.jp"
DATASETAUXDATA Institution     = "JAXA"
DATASETAUXDATA SolverName      = "FaSTAR"
DATASETAUXDATA BasicAlgorithm  = "URANS"
DATASETAUXDATA TurbulenceModel = "SA-noft2"
DATASETAUXDATA GridId          = "Custom"
DATASETAUXDATA Notes           = "-999"


ZONE T= "007.07 - ALPHA 1.50 - GRID 1 - WING SECTION  1"
AUXDATA GridLevel       = "1"
AUXDATA Mach            = "0.73"
AUXDATA Re              = "3000000"
AUXDATA Alpha           = "1.50"
AUXDATA Tstatic         = "271 K"
AUXDATA CLtotal         = "7.922453e-01"
AUXDATA Eta             = "-999"
AUXDATA Dt              = "6.97009E-07 sec"
AUXDATA CtuStart        = "365"
AUXDATA CtuAvg          = "146"
AUXDATA GridFileName    = "JAXA Custom Grids"
2.300000e+02 1.150000e+02 -5.742410e-01 1.000000e+00 8.22611330e-02 3.58902774e-05 5.70957423e-03 4.26433318e-07
2.300000e+02 1.150000e+02 -5.696410e-01 1.000000e+00 7.36363793e-02 3.66058543e-05 3.09777328e-03 2.46381234e-07
2.300000e+02 1.150000e+02 -5.629832e-01 1.000000e+00 8.35653239e-02 3.57717931e-05 1.99377272e-03 1.76266979e-07
2.300000e+02 1.150000e+02 -5.533895e-01 1.000000e+00 8.29363032e-02 3.58598587e-05 9.29286657e-04 1.36699906e-07
2.300000e+02 1.150000e+02 -5.396528e-01 1.000000e+00 8.47484433e-02 3.55347701e-05 6.35733453e-04 1.43474903e-07
2.300000e+02 1.150000e+02 -5.201620e-01 1.000000e+00 8.41230344e-02 3.54472699e-05 4.62552854e-04 1.28505171e-07
2.300000e+02 1.150000e+02 -4.928606e-01 1.000000e+00 8.47744797e-02 3.51008924e-05 5.51759411e-04 8.38735222e-08
2.300000e+02 1.150000e+02 -4.553002e-01 1.000000e+00 8.51712404e-02 3.47632122e-05 6.01208818e-04 7.24289461e-08
2.300000e+02 1.150000e+02 -4.048847e-01 1.000000e+00 8.62906447e-02 3.49084683e-05 6.33484432e-04 1.19608108e-07
2.300000e+02 1.150000e+02 -3.394086e-01 1.000000e+00 8.76587235e-02 3.51148791e-05 5.34803970e-04 2.31049685e-07
2.300000e+02 1.150000e+02 -2.579197e-01 1.000000e+00 8.91049017e-02 3.61568970e-05 2.93487178e-04 2.50769376e-07
2.300000e+02 1.150000e+02 -1.617137e-01 1.000000e+00 8.96228990e-02 3.77558806e-05 3.52667292e-05 2.79030371e-07
2.300000e+02 1.150000e+02 -5.495959e-02 1.000000e+00 8.83276949e-02 3.85946744e-05 3.43480635e-04 1.94284284e-07
2.300000e+02 1.150000e+02 5.564958e-02 1.000000e+00 8.62261106e-02 3.85412945e-05 5.59542943e-04 5.50747404e-08
2.300000e+02 1.150000e+02 1.624037e-01 1.000000e+00 8.41332555e-02 3.80383622e-05 5.58176257e-04 1.39170609e-07
2.300000e+02 1.150000e+02 2.586097e-01 1.000000e+00 8.27767979e-02 3.73881747e-05 3.91600046e-04 1.47222450e-07
2.300000e+02 1.150000e+02 3.400986e-01 1.000000e+00 8.27300231e-02 3.72265544e-05 1.84424269e-04 8.54165290e-08
2.300000e+02 1.150000e+02 4.055746e-01 1.000000e+00 8.30466035e-02 3.73337170e-05 5.97566603e-05 3.81448025e-08
2.300000e+02 1.150000e+02 4.559902e-01 1.000000e+00 8.32778532e-02 3.74588393e-05 1.06889623e-05 2.34969010e-08
2.300000e+02 1.150000e+02 4.935506e-01 1.000000e+00 8.34455696e-02 3.75066978e-05 2.90789305e-05 4.43891810e-08
2.300000e+02 1.150000e+02 5.208520e-01 1.000000e+00 8.34283789e-02 3.76907938e-05 9.61556908e-05 4.79049829e-08
2.300000e+02 1.150000e+02 5.403428e-01 1.000000e+00 8.33615420e-02 3.77679543e-05 2.01312255e-04 3.84535335e-08
2.300000e+02 1.150000e+02 5.540795e-01 1.000000e+00 8.28722879e-02 3.77272494e-05 2.61832236e-04 5.85214579e-08
2.300000e+02 1.150000e+02 5.636732e-01 1.000000e+00 8.27936303e-02 3.77259094e-05 4.12853505e-04 8.64814197e-08
2.300000e+02 1.150000e+02 5.703310e-01 1.000000e+00 8.11013582e-02 3.76805490e-05 6.76936829e-04 1.30266058e-07
2.300000e+02 1.150000e+02 5.749310e-01 1.000000e+00 8.25455655e-02 3.75073980e-05 1.45854973e-03 1.36246742e-07
2.299955e+02 1.150000e+02 5.758137e-01 9.999804e-01 8.44971109e-02 3.72394057e-05 1.56114132e-03 9.90536654e-08
2.299903e+02 1.150000e+02 5.768336e-01 9.999577e-01 8.40785956e-02 3.72052066e-05 1.37029394e-03 1.09579786e-07
