#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
# DPW-8/AePW-4 UNSTEADY SECTIONAL CUT SUBMITTAL FORM (Version 5 - October 16, 2024)
#
# Provide this file for steady-state or time-averaged sectional cuts
#
#
#
# Data Set Title XXX.YY: Replace "XXX.YY" in the zone titles with the following information
#                     (Three-Digit Participant ID).(Two-Digit Submission ID)
#                     XXX  THREE-DIGIT PARTICIPANT ID: assigned by your working group leaders
#                     YY   TWO-DIGIT  SUBMISSION ID:  (self assigned) label a solver/grid/computational approach
#                     K.KK ALPHA: Angle of attack for the solution
#                     L    GRID LEVEL: 1, 2, 3, 4, 5, or 6
#                     EXAMPLE: 007.02 - ALPHA 2.50 - GRID 3 - WING SECTION  1
#
# 
#       NOMENCLATURE:
#                  X:   X coordinate
#                  Y:   Y coordinate
#                  Z:   Z coordinate
#                X/C:   Chord Fraction = (X - X_LE)/CHORD
#             CP_AVG:   Time-averaged coefficient of pressure
#             CP_RMS:   Root mean square of instantaneous coefficient of pressure
#             CF_AVG:   Time-averaged skin-friction coefficient at wall [tauw/(freestream dynamic pressure)]
#             CF_RMS:   Root mean square of skin-friction coefficient at wall [tauw/(freestream dynamic pressure)]
#                   
#        DEFINITIONS:   CTU --> Convective Time Unit  (Uinf/Cref is 1.00 CTU)
#
#   REFERENCE VALUES: ONERA OAT15A (ONE CELL WIDE)
#                       Planform ref area, A         =  Cref * span (span is grid dependent)
#                       Mean aerodynamic chord, Cref =    230.00 mm
#                       x moment center              =     57.50 mm
#                       y moment center              =      0.00 mm
#                       z moment center              =      0.00 mm
#
#   REFERENCE VALUES: Common Research Model
#                       Planform ref area, A         = 594720.00 inches^2
#                       Mean aerodynamic chord, Cref =    275.80 inches
#                       Full-span length, B          =   2313.50 inches
#                       Semi-span length, BO2        =   1156.75 inches
#                       x moment center              =   1325.90 inches
#                       y moment center              =      0.00 inches
#                       z moment center              =    177.95 inches
#                       Aspect Ratio, AR             =      9.00
#
#   CONFIGURATION:      ONERA OAT15A
#                       CRMWB   (Common Research Model Wing/Body)
#                       CRMWBNP (Common Research Model Wing/Body/Nacelle/Pylon)
#
#
#              NOTES:   1. All numerical data fields can be free-formatted.
#                       2. Please use at least 4 decimal places for coordinate values
#                       3. Please use at least 6 decimal places for coefficient values
#                       4. Only include one grid type, grid size, soln method, turb model, etc per form.
#                       5. Fill fields with value of -999 for data that are not available.
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

TITLE = "021.03"
# Column       1     2     3     4       5          6          7          8
VARIABLES =   "X"   "Y"   "Z"   "X/C"   "CP_AVG"   "CP_RMS"   "CF_AVG"   "CF_RMS"


#---------------------------------------------------
#   PARTICIPANT, GRID, AND SOLVER INFORMATION
#---------------------------------------------------
DATASETAUXDATA ParticipantID   = "021"
DATASETAUXDATA SubmissionDate  = "May 2, 2025"
DATASETAUXDATA Name            = "Steve Lamberson"
DATASETAUXDATA Email           = "steven.e.lamberson2.ctr@mail.mil"
DATASETAUXDATA Institution     = "CREATE-AV"
DATASETAUXDATA SolverName      = "Kestrel 12.10"
DATASETAUXDATA BasicAlgorithm  = "URANS"
DATASETAUXDATA TurbulenceModel = "SA RC QCR"
DATASETAUXDATA GridId          = "Extruded mixed element Cadence grids"
DATASETAUXDATA Notes           = "Extruded in y direction"






ZONE T="021.03 - ALPHA 1.36 - GRID 3 - WING SECTION 1"
AUXDATA GridLevel       = "3"
AUXDATA Mach            = "0.73"
AUXDATA Re              = "3000000"
AUXDATA Alpha           = "1.36"
AUXDATA Tstatic         = "487.8 R"
AUXDATA CLtotal         = "0.81005794"
AUXDATA Eta             = "0.5"
AUXDATA Dt              = "0.000004774032583810218"
AUXDATA CtuStart        = "28.6442"
AUXDATA CtuAvg          = "19.0961"
AUXDATA GridFileName    = "ONERA-OAT15A_230mmChord_780mmSpan_upZ_2024_09_05_Unstructured_Level-3.b8.ugrid"
 230.0000000000 -11.5000000000   0.5749310255   1.0000000000   0.0571024716   0.0000541179   0.0018176174   0.0000030558
 229.9373474121 -11.5000000000   0.5871821642   0.9997276068   0.0956502259   0.0000429621   0.0019817892   0.0000032418
 229.8715515137 -11.5000000000   0.6000472307   0.9994415045   0.0974888653   0.0000465187   0.0009300216   0.0000016640
 229.8024749756 -11.5000000000   0.6135584712   0.9991412163   0.0995893031   0.0000490022   0.0008942631   0.0000016681
 229.7299499512 -11.5000000000   0.6277502775   0.9988258481   0.0998865440   0.0000480611   0.0008988399   0.0000017475
 229.6537933350 -11.5000000000   0.6426574588   0.9984947443   0.0998200104   0.0000464143   0.0009186957   0.0000018604
 229.5738220215 -11.5000000000   0.6583141088   0.9981470704   0.0995245427   0.0000452078   0.0009295858   0.0000019566
 229.4898681641 -11.5000000000   0.6747551560   0.9977820516   0.0991618112   0.0000442774   0.0009322236   0.0000020174
 229.4017028809 -11.5000000000   0.6920164824   0.9973987341   0.0987732857   0.0000433563   0.0009291573   0.0000020638
 229.3091430664 -11.5000000000   0.7101352811   0.9969962835   0.0983599573   0.0000424941   0.0009234612   0.0000021102
 229.2119445801 -11.5000000000   0.7291520238   0.9965736866   0.0979097039   0.0000416670   0.0009172409   0.0000021500
 229.1098785400 -11.5000000000   0.7491116524   0.9961299300   0.0974156335   0.0000409506   0.0009115146   0.0000021563
 229.0027160645 -11.5000000000   0.7700616717   0.9956640005   0.0968738943   0.0000396485   0.0009061749   0.0000021177
 228.8901824951 -11.5000000000   0.7920520902   0.9951747060   0.0962698162   0.0000372916   0.0009011252   0.0000020952
 228.7720336914 -11.5000000000   0.8151357770   0.9946610332   0.0955972075   0.0000355764   0.0008970596   0.0000021260
 228.6479797363 -11.5000000000   0.8393664956   0.9941216707   0.0948729515   0.0000350935   0.0008941247   0.0000021500
 228.5177154541 -11.5000000000   0.8647994399   0.9935553074   0.0940997005   0.0000342166   0.0008915525   0.0000021447
 228.3809356689 -11.5000000000   0.8914919496   0.9929605722   0.0932569653   0.0000327114   0.0008893339   0.0000021551
 228.2373046875 -11.5000000000   0.9195037484   0.9923360944   0.0923376977   0.0000313840   0.0008882431   0.0000021882
 228.0865020752 -11.5000000000   0.9488968849   0.9916804433   0.0913469419   0.0000301803   0.0008885510   0.0000022208
 227.9281463623 -11.5000000000   0.9797371626   0.9909919500   0.0902920663   0.0000288341   0.0008897955   0.0000022474
 227.7618713379 -11.5000000000   1.0120940208   0.9902690053   0.0891716853   0.0000273490   0.0008913059   0.0000022705
 227.5872802734 -11.5000000000   1.0460402966   0.9895099401   0.0879756212   0.0000257640   0.0008928556   0.0000022902
 227.4039459229 -11.5000000000   1.0816521645   0.9887127876   0.0866988599   0.0000241229   0.0008945871   0.0000023081
 227.2114410400 -11.5000000000   1.1190087795   0.9878758192   0.0853345394   0.0000224521   0.0008966158   0.0000023255
 227.0093078613 -11.5000000000   1.1581928730   0.9869970083   0.0838595480   0.0000207158   0.0009001432   0.0000023453
 226.7970581055 -11.5000000000   1.1992906332   0.9860741496   0.0823457092   0.0000190334   0.0009053739   0.0000023690
 226.5741729736 -11.5000000000   1.2423914671   0.9851050973   0.0808430091   0.0000174580   0.0009081585   0.0000023915
 226.3401489258 -11.5000000000   1.2875885963   0.9840875864   0.0791567415   0.0000157943   0.0009076374   0.0000024118
 226.0944061279 -11.5000000000   1.3349795341   0.9830191731   0.0772060528   0.0000141654   0.0009101244   0.0000024310
 225.8363494873 -11.5000000000   1.3846678734   0.9818971753   0.0751892328   0.0000128140   0.0009177482   0.0000024434
 225.5653839111 -11.5000000000   1.4367625713   0.9807190895   0.0731651187   0.0000118246   0.0009269129   0.0000024519
 225.2808685303 -11.5000000000   1.4913778305   0.9794820547   0.0711157322   0.0000112151   0.0009339718   0.0000024550
 224.9820861816 -11.5000000000   1.5486329794   0.9781829715   0.0689327940   0.0000111680   0.0009363213   0.0000024543
 224.6683654785 -11.5000000000   1.6086509228   0.9768189788   0.0663942546   0.0000118594   0.0009393822   0.0000024647
