#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
# DPW-8/AePW-4 FORCE AND MOMENT SUBMITTAL FORM (Version 5 - October 16, 2024)
#
# Provide this file for steady-state or time-averaged force and moment coefficients
#
#
#
# Data Set Title XXX.YY: Replace "XXX.YY" in the zone titles with the following information
#                     (Three-Digit Participant ID).(Two-Digit Submission ID)
#                     XXX THREE-DIGIT PARTICIPANT ID: assigned by your working group leaders
#                     YY   TWO-DIGIT  SUBMISSION ID:  (self assigned) label a solver/grid/computational approach
#                     EXAMPLE: 007.02
#
# 
#       NOMENCLATURE:
#         GRID_LEVEL:   Level of grid refinement (1-6)
#          GRID_SIZE:   Number of grid nodes or cells
#            GRIDFAC:   1/GRID_SIZE**2/3
#               MACH:   Freestream Mach Number
#                REY:   Chord-Based Reynolds Number
#              ALPHA:   Angle of Attack, deg
#                 CL:   Coefficient of Lift            (total) (L/(0.5*rho_inf*U_inf^2*A)  )              Provided to eight decimal points
#                 CD:   Coefficient of Drag            (total) (D/(0.5*rho_inf*U_inf^2*A)  )              Provided to nine  decimal points
#                 CM:   Coefficient of Pitching Moment (total) (M/(0.5*rho_inf*U_inf^2*A*c)) (+ nose-up)  Provided to eight decimal points
#              CD_PR:   Surface-Pressure Integrated Drag Coefficient
#              CD_SF:   Skin-Friction Integrated Drag Coefficient
#              *_TOT:   Total Configuration Force/Moment
#             *_TAIL:   Horizontal Tail Component Force/Moment
#             *_WING:   Wing Component Force/Moment
#              *_FUS:   Fuselage Component Force/Moment
#              *_NAC:   Nacelle Component Force/Moment
#               *_PY:   Pylon Component Force/Moment
#                CPU:   CPU (or GPU) hours used
#                 DT:   Time Step Per Iteration
#           CTUSTART:   Convective Time Unit at Which Averaging Began
#             CTUAVG:   Number of Convective Time Units in Time-Averaging Phase
#                Q/E:   Dynamic Pressure / Modulus of Elasticity
#
#     DECIMAL POINTS:   Please provide data in at least the number of decimal points listed below (?.???????? would have at least eight decimal points)
#
#      OPTIONAL DATA:   Enter -999 for any optional data you are not submitting
#                   
#        DEFINITIONS:   CTU --> Convective Time Unit  (Uinf/Cref is 1.00 CTU)
#
#   REFERENCE VALUES: ONERA OAT15A (ONE CELL WIDE)
#                       Planform ref area, A         =  Cref * span (span is grid dependent)
#                       Mean aerodynamic chord, Cref =    230.00 mm
#                       x moment center              =     57.50 mm
#                       y moment center              =      0.00 mm
#                       z moment center              =      0.00 mm
#
#   REFERENCE VALUES: Common Research Model
#                       Planform ref area, A         = 594720.00 inches^2
#                       Mean aerodynamic chord, Cref =    275.80 inches
#                       Full-span length, B          =   2313.50 inches
#                       Semi-span length, BO2        =   1156.75 inches
#                       x moment center              =   1325.90 inches
#                       y moment center              =      0.00 inches
#                       z moment center              =    177.95 inches
#                       Aspect Ratio, AR             =      9.00
#
#   CONFIGURATION:      ONERA OAT15A
#                       CRMWB   (Common Research Model Wing/Body)
#                       CRMWBNP (Common Research Model Wing/Body/Nacelle/Pylon)
#
#              NOTES:   1. All numerical data fields can be free-formatted.
#                       2. Please use at least 4 decimal places for coordinate values
#                       3. Please use at least 6 decimal places for coefficient values
#                       4. Only include one grid type, grid size, soln method, turb model, etc per form.
#                       5. Fill fields with value of -999 for data that are not available.
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

TITLE = "007.01"

#                                                                                                                                                                                    +----------------------------------------------------------------------- OPTIONAL ---------------------------------------------------------------------------------------------------------------------+ 
# Column     1             2            3           4       5      6         7           8            9            10            11            12            13           14           15           16           17           18          19           20          21          22           23          24          25           26          27           28        29          30         31 
VARIABLES = "GRID_LEVEL"  "GRID_SIZE"  "GRID_FAC"  "MACH"  "REY"  "ALPHA"   "CL_TOT"    "CD_TOT"     "CM_TOT"     "CL_WING"     "CD_WING"     "CM_WING"     "CD_PR"      "CD_SF"      "CL_TAIL"    "CD_TAIL"    "CM_TAIL"    "CL_FUS"    "CD_FUS"     "CM_FUS"    "CL_NAC"    "CD_NAC"     "CM_NAC"    "CL_PY"     "CD_PY"      "CM_PY"     "CPU_Hours"  "DELTAT"  "CTUSTART"  "CTUAVG"   "Q/E"  

#---------------------------------------------------
#   PARTICIPANT, GRID, AND SOLVER INFORMATION
#---------------------------------------------------
DATASETAUXDATA ParticipantID   = "007"
DATASETAUXDATA SubmissionDate  = "November 30th, 2024"
DATASETAUXDATA Name            = "Andrea Sansica"
DATASETAUXDATA Email           = "sansica.andrea@jaxa.jp"
DATASETAUXDATA Institution     = "JAXA"
DATASETAUXDATA SolverName      = "FaSTAR"
DATASETAUXDATA BasicAlgorithm  = "RANS"
DATASETAUXDATA TurbulenceModel = "SAnoft2"
DATASETAUXDATA GridId          = "Custom"
DATASETAUXDATA Notes           = "-999"


#-------------------------------------------------------------------------------
#  REQUIRED:  VEHICLE F&M
#  OPTIONAL:  INDIVIDUAL COMPONENT FORCES AND MOMENTS

# CREATE ZONES VARYING ALPHA WHILE HOLDING GRID LEVEL CONSTANT (LABEL: GRID LEVEL X)
#    AND ZONES VARYING GRID LEVEL WHILE HOLDING ALPHA CONSTANT (LABEL: ALPHA X.XX)
#-------------------------------------------------------------------------------
ZONE T= "007.01 GRID LEVEL 1"
AUXDATA Tstatic         = "271 K"
AUXDATA Deltat          = "-999"
AUXDATA GridFileName    = "JAXA Custom Grids"
AUXDATA Misc            = "-999"
1 56625 0.0006781532644176036 0.73 3000000 1.50 0.795716 0.155361E-01 -0.130705 0.795716 0.155361E-01 -0.130705 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 46.94795277777778 -999 -999 -999 -999
1 56625 0.0006781532644176036 0.73 3000000 3.10 0.983582 0.404820E-01 -0.136485 0.983582 0.404820E-01 -0.136485 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 46.48690833333333 -999 -999 -999 -999
1 56625 0.0006781532644176036 0.73 3000000 3.90 0.990561 0.541433E-01 -0.129783 0.990561 0.541433E-01 -0.129783 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 46.61956388888889 -999 -999 -999 -999

ZONE T= "007.01 GRID LEVEL 2"
AUXDATA Tstatic         = "271 K"
AUXDATA Deltat          = "-999"
AUXDATA GridFileName    = "JAXA Custom Grids"
AUXDATA Misc            = "-999"
2 116480 0.0004192751201053553 0.73 3000000 1.50 0.802518 0.152433E-01 -0.131991 0.802518 0.152433E-01 -0.131991 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 76.92816388888889 -999 -999 -999 -999
2 116480 0.0004192751201053553 0.73 3000000 3.10 0.992955 0.407170E-01 -0.138856 0.992955 0.407170E-01 -0.138856 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 75.73343611111112 -999 -999 -999 -999
2 116480 0.0004192751201053553 0.73 3000000 3.90 1.00129 0.545246E-01 -0.132261 1.00129 0.545246E-01 -0.132261 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 76.35586388888889 -999 -999 -999 -999

ZONE T= "007.01 GRID LEVEL 3"
AUXDATA Tstatic         = "271 K"
AUXDATA Deltat          = "-999"
AUXDATA GridFileName    = "JAXA Custom Grids"
AUXDATA Misc            = "-999"
3 234750 0.00026278239473475495 0.73 3000000 1.36 0.774170 0.139093E-01 -0.131162 0.774170 0.139093E-01 -0.131162 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 135.7383861111111 -999 -999 -999 -999
3 234750 0.00026278239473475495 0.73 3000000 1.50 0.804348 0.151648E-01 -0.132343 0.804348 0.151648E-01 -0.132343 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 135.08015555555556 -999 -999 -999 -999
3 234750 0.00026278239473475495 0.73 3000000 2.50 0.961860 0.302823E-01 -0.141416 0.961860 0.302823E-01 -0.141416 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 135.47155555555557 -999 -999 -999 -999
3 234750 0.00026278239473475495 0.73 3000000 3.00 0.992857 0.390831E-01 -0.140296 0.992857 0.390831E-01 -0.140296 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 134.40276666666668 -999 -999 -999 -999
3 234750 0.00026278239473475495 0.73 3000000 3.10 0.996271 0.408346E-01 -0.139695 0.996271 0.408346E-01 -0.139695 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 135.15213055555554 -999 -999 -999 -999
3 234750 0.00026278239473475495 0.73 3000000 3.25 1.00016 0.434559E-01 -0.138654 1.00016 0.434559E-01 -0.138654 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 133.57977777777776 -999 -999 -999 -999
3 234750 0.00026278239473475495 0.73 3000000 3.40 1.00278 0.460656E-01 -0.137485 1.00278 0.460656E-01 -0.137485 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 135.5832861111111 -999 -999 -999 -999
3 234750 0.00026278239473475495 0.73 3000000 3.50 1.00395 0.478002E-01 -0.136660 1.00395 0.478002E-01 -0.136660 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 134.23794722222223 -999 -999 -999 -999
3 234750 0.00026278239473475495 0.73 3000000 3.60 1.00475 0.495329E-01 -0.135810 1.00475 0.495329E-01 -0.135810 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 134.91094166666667 -999 -999 -999 -999
3 234750 0.00026278239473475495 0.73 3000000 3.90 1.00518 0.547134E-01 -0.133196 1.00518 0.547134E-01 -0.133196 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 135.1848611111111 -999 -999 -999 -999

ZONE T= "007.01 GRID LEVEL 4"
AUXDATA Tstatic         = "271 K"
AUXDATA Deltat          = "-999"
AUXDATA GridFileName    = "JAXA Custom Grids"
AUXDATA Misc            = "-999"
4 497120 0.0001593526081585157 0.73 3000000 1.36 0.775107 0.138785E-01 -0.131321 0.775107 0.138785E-01 -0.131321 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 284.11349722222224 -999 -999 -999 -999
4 497120 0.0001593526081585157 0.73 3000000 1.50 0.805343 0.151414E-01 -0.132524 0.805343 0.151414E-01 -0.132524 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 283.32648333333333 -999 -999 -999 -999
4 497120 0.0001593526081585157 0.73 3000000 2.50 0.963411 0.303278E-01 -0.141787 0.963411 0.303278E-01 -0.141787 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 286.5845472222222 -999 -999 -999 -999
4 497120 0.0001593526081585157 0.73 3000000 3.00 0.994728 0.391681E-01 -0.140762 0.994728 0.391681E-01 -0.140762 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 282.4716222222222 -999 -999 -999 -999
4 497120 0.0001593526081585157 0.73 3000000 3.10 0.998185 0.409251E-01 -0.140169 0.998185 0.409251E-01 -0.140169 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 282.976825 -999 -999 -999 -999
4 497120 0.0001593526081585157 0.73 3000000 3.25 1.00215 0.435589E-01 -0.139149 1.00215 0.435589E-01 -0.139149 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 285.0088361111111 -999 -999 -999 -999
4 497120 0.0001593526081585157 0.73 3000000 3.40 1.00485 0.461801E-01 -0.138002 1.00485 0.461801E-01 -0.138002 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 280.86834166666665 -999 -999 -999 -999
4 497120 0.0001593526081585157 0.73 3000000 3.50 1.00608 0.479232E-01 -0.137187 1.00608 0.479232E-01 -0.137187 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 284.1413611111111 -999 -999 -999 -999
4 497120 0.0001593526081585157 0.73 3000000 3.60 1.00692 0.496634E-01 -0.136348 1.00692 0.496634E-01 -0.136348 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 282.0770972222222 -999 -999 -999 -999
4 497120 0.0001593526081585157 0.73 3000000 3.90 1.00750 0.548599E-01 -0.133758 1.00750 0.548599E-01 -0.133758 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 288.15460277777777 -999 -999 -999 -999

ZONE T= "007.01 GRID LEVEL 5"
AUXDATA Tstatic         = "271 K"
AUXDATA Deltat          = "-999"
AUXDATA GridFileName    = "JAXA Custom Grids"
AUXDATA Misc            = "-999"
5 796050 0.00011642326347350357 0.73 3000000 1.50 0.805600 0.151345E-01 -0.132572 0.805600 0.151345E-01 -0.132572 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 449.8764444444444 -999 -999 -999 -999
5 796050 0.00011642326347350357 0.73 3000000 3.10 0.998733 0.409513E-01 -0.140307 0.998733 0.409513E-01 -0.140307 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 452.20853611111113 -999 -999 -999 -999
5 796050 0.00011642326347350357 0.73 3000000 3.90 1.00815 0.549009E-01 -0.133916 1.00815 0.549009E-01 -0.133916 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 451.32258333333334 -999 -999 -999 -999

ZONE T= "007.01 GRID LEVEL 6"
AUXDATA Tstatic         = "271 K"
AUXDATA Deltat          = "-999"
AUXDATA GridFileName    = "JAXA Custom Grids"
AUXDATA Misc            = "-999"
6 1422960 7.904447851944995e-05 0.73 3000000 1.50 0.805751 0.151304E-01 -0.132604 0.805751 0.151304E-01 -0.132604 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 542.8682166666666 -999 -999 -999 -999
6 1422960 7.904447851944995e-05 0.73 3000000 3.10 0.999112 0.409698E-01 -0.140403 0.999112 0.409698E-01 -0.140403 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 806.0006972222222 -999 -999 -999 -999
6 1422960 7.904447851944995e-05 0.73 3000000 3.90 1.00863 0.549308E-01 -0.134033 1.00863 0.549308E-01 -0.134033 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 546.8483083333333 -999 -999 -999 -999

ZONE T= "007.01 ALPHA 1.36"
AUXDATA Tstatic         = "271 K"
AUXDATA Deltat          = "-999"
AUXDATA GridFileName    = "JAXA Custom Grids"
AUXDATA Misc            = "-999"
3 234750 0.00026278239473475495 0.73 3000000 1.36 0.774170 0.139093E-01 -0.131162 0.774170 0.139093E-01 -0.131162 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 135.7383861111111 -999 -999 -999 -999
4 497120 0.0001593526081585157 0.73 3000000 1.36 0.775107 0.138785E-01 -0.131321 0.775107 0.138785E-01 -0.131321 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 284.11349722222224 -999 -999 -999 -999

ZONE T= "007.01 ALPHA 1.50"
AUXDATA Tstatic         = "271 K"
AUXDATA Deltat          = "-999"
AUXDATA GridFileName    = "JAXA Custom Grids"
AUXDATA Misc            = "-999"
1 56625 0.0006781532644176036 0.73 3000000 1.50 0.795716 0.155361E-01 -0.130705 0.795716 0.155361E-01 -0.130705 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 46.94795277777778 -999 -999 -999 -999
2 116480 0.0004192751201053553 0.73 3000000 1.50 0.802518 0.152433E-01 -0.131991 0.802518 0.152433E-01 -0.131991 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 76.92816388888889 -999 -999 -999 -999
3 234750 0.00026278239473475495 0.73 3000000 1.50 0.804348 0.151648E-01 -0.132343 0.804348 0.151648E-01 -0.132343 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 135.08015555555556 -999 -999 -999 -999
4 497120 0.0001593526081585157 0.73 3000000 1.50 0.805343 0.151414E-01 -0.132524 0.805343 0.151414E-01 -0.132524 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 283.32648333333333 -999 -999 -999 -999
5 796050 0.00011642326347350357 0.73 3000000 1.50 0.805600 0.151345E-01 -0.132572 0.805600 0.151345E-01 -0.132572 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 449.8764444444444 -999 -999 -999 -999
6 1422960 7.904447851944995e-05 0.73 3000000 1.50 0.805751 0.151304E-01 -0.132604 0.805751 0.151304E-01 -0.132604 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 542.8682166666666 -999 -999 -999 -999

ZONE T= "007.01 ALPHA 2.50"
AUXDATA Tstatic         = "271 K"
AUXDATA Deltat          = "-999"
AUXDATA GridFileName    = "JAXA Custom Grids"
AUXDATA Misc            = "-999"
3 234750 0.00026278239473475495 0.73 3000000 2.50 0.961860 0.302823E-01 -0.141416 0.961860 0.302823E-01 -0.141416 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 135.47155555555557 -999 -999 -999 -999
4 497120 0.0001593526081585157 0.73 3000000 2.50 0.963411 0.303278E-01 -0.141787 0.963411 0.303278E-01 -0.141787 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 286.5845472222222 -999 -999 -999 -999

ZONE T= "007.01 ALPHA 3.00"
AUXDATA Tstatic         = "271 K"
AUXDATA Deltat          = "-999"
AUXDATA GridFileName    = "JAXA Custom Grids"
AUXDATA Misc            = "-999"
3 234750 0.00026278239473475495 0.73 3000000 3.00 0.992857 0.390831E-01 -0.140296 0.992857 0.390831E-01 -0.140296 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 134.40276666666668 -999 -999 -999 -999
4 497120 0.0001593526081585157 0.73 3000000 3.00 0.994728 0.391681E-01 -0.140762 0.994728 0.391681E-01 -0.140762 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 282.4716222222222 -999 -999 -999 -999

ZONE T= "007.01 ALPHA 3.10"
