#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
# DPW-8/AePW-4 UNSTEADY SECTIONAL CUT SUBMITTAL FORM (Version 5 - October 16, 2024)
#
# Provide this file for steady-state or time-averaged sectional cuts
#
#
#
# Data Set Title XXX.YY: Replace "XXX.YY" in the zone titles with the following information
#                     (Three-Digit Participant ID).(Two-Digit Submission ID)
#                     XXX  THREE-DIGIT PARTICIPANT ID: assigned by your working group leaders
#                     YY   TWO-DIGIT  SUBMISSION ID:  (self assigned) label a solver/grid/computational approach
#                     K.KK ALPHA: Angle of attack for the solution
#                     L    GRID LEVEL: 1, 2, 3, 4, 5, or 6
#                     EXAMPLE: 007.02 - ALPHA 2.50 - GRID 3 - WING SECTION  1
#
# 
#       NOMENCLATURE:
#                  X:   X coordinate
#                  Y:   Y coordinate
#                  Z:   Z coordinate
#                X/C:   Chord Fraction = (X - X_LE)/CHORD
#             CP_AVG:   Time-averaged coefficient of pressure
#             CP_RMS:   Root mean square of instantaneous coefficient of pressure
#             CF_AVG:   Time-averaged skin-friction coefficient at wall [tauw/(freestream dynamic pressure)]
#             CF_RMS:   Root mean square of skin-friction coefficient at wall [tauw/(freestream dynamic pressure)]
#                   
#        DEFINITIONS:   CTU --> Convective Time Unit  (Uinf/Cref is 1.00 CTU)
#
#   REFERENCE VALUES: ONERA OAT15A (ONE CELL WIDE)
#                       Planform ref area, A         =  Cref * span (span is grid dependent)
#                       Mean aerodynamic chord, Cref =    230.00 mm
#                       x moment center              =     57.50 mm
#                       y moment center              =      0.00 mm
#                       z moment center              =      0.00 mm
#
#   REFERENCE VALUES: Common Research Model
#                       Planform ref area, A         = 594720.00 inches^2
#                       Mean aerodynamic chord, Cref =    275.80 inches
#                       Full-span length, B          =   2313.50 inches
#                       Semi-span length, BO2        =   1156.75 inches
#                       x moment center              =   1325.90 inches
#                       y moment center              =      0.00 inches
#                       z moment center              =    177.95 inches
#                       Aspect Ratio, AR             =      9.00
#
#   CONFIGURATION:      ONERA OAT15A
#                       CRMWB   (Common Research Model Wing/Body)
#                       CRMWBNP (Common Research Model Wing/Body/Nacelle/Pylon)
#
#
#              NOTES:   1. All numerical data fields can be free-formatted.
#                       2. Please use at least 4 decimal places for coordinate values
#                       3. Please use at least 6 decimal places for coefficient values
#                       4. Only include one grid type, grid size, soln method, turb model, etc per form.
#                       5. Fill fields with value of -999 for data that are not available.
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

TITLE = "027.05"
# Column       1     2     3     4       5          6          7          8
VARIABLES =   "X"   "Y"   "Z"   "X/C"   "CP_AVG"   "CP_RMS"   "CF_AVG"   "CF_RMS"


#---------------------------------------------------
#   PARTICIPANT, GRID, AND SOLVER INFORMATION
#---------------------------------------------------
DATASETAUXDATA ParticipantID   = "027.05"
DATASETAUXDATA SubmissionDate  = "05/26/2026"
DATASETAUXDATA Name            = "Michael Candon, Truman Gerner, Zev Hoffman"
DATASETAUXDATA Email           = "candon.michael@rmit.edu.au, s4134495@student.rmit.edu.au, s3785456@student.rmit.edu.au"
DATASETAUXDATA Institution     = "RMIT"
DATASETAUXDATA SolverName      = "Fluent 2025 R2"
DATASETAUXDATA BasicAlgorithm  = "URANS"
DATASETAUXDATA TurbulenceModel = "RSM Stress-Omega"
DATASETAUXDATA GridId          = "Cadence"
DATASETAUXDATA Notes           = "SHEAR FLOW CORRECTION OFF"

ZONE T="027.05 - ALPHA 4.84 - GRID 3 - WING SECTION  1 - ETA=0.1050"
AUXDATA GridLevel       = "3"
AUXDATA Mach            = "0.85"
AUXDATA Re              = "1.51e06"
AUXDATA Alpha           = "4.84"
AUXDATA Tstatic         = "282"
AUXDATA CLtotal         = "0.72077254"
AUXDATA Eta             = "0.1050"
AUXDATA Dt              = "2.64398e-6"
AUXDATA CtuStart        = "30"
AUXDATA CtuAvg          = "49.950"
AUXDATA GridFileName    = "wbh_aoa484_buffet_deformed_Level-3-2_16%_mm.pw"

	33.144 121.459 190.997 0.071 -0.561865 4.13053e-05 0.00598763 8.62825e-08
	33.846 121.459 191.092 0.073 -0.570109 4.15452e-05 0.00596718 1.14517e-06
	34.549 121.459 191.185 0.074 -0.577697 4.17376e-05 0.00594187 1.20204e-06
	35.253 121.459 191.274 0.076 -0.585078 4.18914e-05 0.00589414 1.07525e-06
	35.956 121.459 191.362 0.077 -0.591353 4.20002e-05 0.00589207 8.72064e-08
	36.660 121.459 191.446 0.079 -0.59769 4.22351e-05 0.00592083 1.3439e-06
	37.365 121.459 191.528 0.080 -0.605509 4.2413e-05 0.00589696 1.34054e-06
	38.071 121.459 191.606 0.082 -0.612705 4.25719e-05 0.00587014 9.14542e-08
	38.774 121.459 191.683 0.083 -0.619455 4.28188e-05 0.00583977 9.00652e-08
	39.480 121.459 191.756 0.085 -0.625826 4.30413e-05 0.00584609 8.88885e-08
	40.187 121.459 191.827 0.086 -0.633045 4.3272e-05 0.00581886 6.55061e-07
	40.892 121.459 191.894 0.088 -0.639314 4.34998e-05 0.00577284 1.01612e-06
	41.598 121.459 191.961 0.089 -0.644358 4.37149e-05 0.00580646 7.89333e-07
	42.305 121.459 192.023 0.091 -0.650978 4.39451e-05 0.00581784 7.72107e-07
	43.012 121.459 192.085 0.092 -0.657145 4.42223e-05 0.0058014 5.15504e-07
	43.717 121.459 192.144 0.094 -0.663065 4.46309e-05 0.00574296 4.29433e-07
	44.425 121.459 192.200 0.095 -0.667332 4.48948e-05 0.00569379 4.28662e-07
	45.132 121.459 192.255 0.097 -0.670876 4.4947e-05 0.00570532 8.94043e-08
	45.841 121.459 192.308 0.098 -0.676214 4.50682e-05 0.0057003 8.91406e-08
	46.548 121.459 192.357 0.100 -0.681674 4.52746e-05 0.00567971 9.08931e-08
	47.255 121.459 192.406 0.101 -0.68656 4.54904e-05 0.00565739 9.10104e-08
	47.964 121.459 192.452 0.103 -0.691286 4.5681e-05 0.00562862 9.00876e-08
	48.672 121.459 192.495 0.104 -0.695653 4.58558e-05 0.00563397 8.90631e-08
	49.381 121.459 192.537 0.106 -0.700897 4.601e-05 0.00560522 8.88415e-08
	50.088 121.459 192.576 0.107 -0.705336 4.61616e-05 0.00555775 2.05978e-07
	50.797 121.459 192.614 0.109 -0.708408 4.63306e-05 0.0056013 2.66373e-07
	51.506 121.459 192.650 0.110 -0.713566 4.6458e-05 0.00559954 1.91005e-07
	52.213 121.459 192.683 0.112 -0.717527 4.66223e-05 0.00560135 9.09085e-08
	52.922 121.459 192.716 0.113 -0.722676 4.67786e-05 0.0055807 9.19875e-08
	53.631 121.459 192.745 0.115 -0.725971 4.69827e-05 0.00552404 9.04844e-08
	54.340 121.459 192.774 0.116 -0.726501 4.71783e-05 0.00554419 9.09278e-08
	55.049 121.459 192.802 0.118 -0.730191 4.7311e-05 0.00559896 9.37324e-08
	55.758 121.459 192.825 0.120 -0.735257 4.75109e-05 0.00558922 9.68504e-08
	56.467 121.459 192.849 0.121 -0.739038 4.77888e-05 0.00556806 1.00277e-07
	57.176 121.459 192.871 0.123 -0.744028 4.81577e-05 0.00548116 9.8802e-08
	57.885 121.459 192.889 0.124 -0.745827 4.84159e-05 0.00549788 1.05049e-07
	58.596 121.459 192.907 0.126 -0.747164 4.85698e-05 0.00564361 1.20783e-07
	59.305 121.459 192.924 0.127 -0.75158 4.88226e-05 0.00559708 1.25345e-07
	60.014 121.459 192.938 0.129 -0.753691 4.91095e-05 0.00550442 1.16858e-07
	60.723 121.459 192.953 0.130 -0.756582 4.93433e-05 0.00543985 1.03214e-07
	61.432 121.459 192.964 0.132 -0.75964 4.95297e-05 0.00536267 8.94098e-08
	62.141 121.459 192.975 0.133 -0.762438 4.96406e-05 0.00530782 8.00156e-08
	62.852 121.459 192.982 0.135 -0.764743 4.97039e-05 0.00530483 8.03313e-08
	63.561 121.459 192.989 0.136 -0.767425 4.97904e-05 0.00532906 8.7547e-08
	64.272 121.459 192.997 0.138 -0.7707 4.99419e-05 0.00532249 9.47542e-08
