#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
# DPW-8/AePW-4 SECTIONAL CUT SUBMITTAL FORM (Version 5 - October 16, 2024)
#
# Provide this file for steady-state or time-averaged sectional cuts
#
#
#
# Data Set Title XXX.YY: Replace "XXX.YY" in the zone titles with the following information
#                     (Three-Digit Participant ID).(Two-Digit Submission ID)
#                     XXX  THREE-DIGIT PARTICIPANT ID: assigned by your working group leaders
#                     YY   TWO-DIGIT  SUBMISSION ID:  (self assigned) label a solver/grid/computational approach
#                     K.KK ALPHA: Angle of attack for the solution
#                     L    GRID LEVEL: 1, 2, 3, 4, 5, or 6
#                     EXAMPLE: 007.02 - ALPHA 2.50 - GRID 3 - WING SECTION  1
#
# 
#       NOMENCLATURE:
#                  X:   X coordinate
#                  Y:   Y coordinate
#                  Z:   Z coordinate
#                X/C:   Chord Fraction = (X - X_LE)/CHORD
#                 CP:   Coefficient of pressure
#                 CF:   Skin-friction coefficient at wall [tauw/(freestream dynamic pressure)]
#        CFX,CFY,CFZ:   Components of skin-friction coefficient at wall
#                   
#        DEFINITIONS:   CTU --> Convective Time Unit  (Uinf/Cref is 1.00 CTU)
#
#   REFERENCE VALUES: ONERA OAT15A (ONE CELL WIDE)
#                       Planform ref area, A         =  Cref * span (span is grid dependent)
#                       Mean aerodynamic chord, Cref =    230.00 mm
#                       x moment center              =     57.50 mm
#                       y moment center              =      0.00 mm
#                       z moment center              =      0.00 mm
#
#   REFERENCE VALUES: Common Research Model
#                       Planform ref area, A         = 594720.00 inches^2
#                       Mean aerodynamic chord, Cref =    275.80 inches
#                       Full-span length, B          =   2313.50 inches
#                       Semi-span length, BO2        =   1156.75 inches
#                       x moment center              =   1325.90 inches
#                       y moment center              =      0.00 inches
#                       z moment center              =    177.95 inches
#                       Aspect Ratio, AR             =      9.00
#
#   CONFIGURATION:      ONERA OAT15A
#                       CRMWB   (Common Research Model Wing/Body)
#                       CRMWBNP (Common Research Model Wing/Body/Nacelle/Pylon)
#
#
#              NOTES:   1. All numerical data fields can be free-formatted.
#                       2. Please use at least 4 decimal places for coordinate values
#                       3. Please use at least 6 decimal places for coefficient values
#                       4. Only include one grid type, grid size, soln method, turb model, etc per form.
#                       5. Fill fields with value of -999 for data that are not available.
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

TITLE = "014.01"
# Column       1     2     3     4       5      6      7       8       9
VARIABLES =   "X"   "Y"   "Z"   "X/C"   "CP"   "CF"   "CFX"   "CFY"   "CFZ"

#---------------------------------------------------
#   PARTICIPANT, GRID, AND SOLVER INFORMATION
#---------------------------------------------------
DATASETAUXDATA ParticipantID   = "014"
DATASETAUXDATA SubmissionDate  = "5th Nov,2024"
DATASETAUXDATA Name            = "Kartik Venkatraman, Adithya Udupa"
DATASETAUXDATA Email           = "kartik@iisc.ac.in, adithyaudupa3@gmail.com"
DATASETAUXDATA Institution     = "Indian Institute of Science"
DATASETAUXDATA SolverName      = "SU2 8.0.1 'Harrier'"
DATASETAUXDATA BasicAlgorithm  = "RANS"
DATASETAUXDATA TurbulenceModel = "SA Edwards"
DATASETAUXDATA GridId          = "Hybrid"
DATASETAUXDATA Notes           = "Symmetric boundary condition is applied "



ZONE T="014.01 - ALPHA 1.5 - GRID L4 - WING SECTION  1"
AUXDATA GridLevel       = "4"
AUXDATA Mach            = "0.73"
AUXDATA Re              = "3e6"
AUXDATA Alpha           = "1.5"
AUXDATA Tstatic         = "-999"
AUXDATA CLtotal         = "0.81254454"
AUXDATA Eta             = "-999"
AUXDATA Dt              = "-999"
AUXDATA CtuStart        = "-999"
AUXDATA CtuAvg          = "-999"
AUXDATA GridFileName    = "ONERA-OAT15A_230mmChord_780mmSpan_upZ_2024_09_05_Unstructured_Level-4.cgns"
X                    Y                    Z                    X/C                  CP                   CF                   CFX                  CFY                  CFZ                 
0.223863             -0.0115              6.03e-05             -0.97331739          0.265824             0.0023918            0.00238174           0.0                  -0.00021907         
0.223505             -0.0115              9.31e-05             -0.97176087          0.269877             0.00236383           0.00235416           0.0                  -0.00021358         
0.224204             -0.0115              2.88e-05             -0.9748              0.26181              0.00241964           0.00240921           0.0                  -0.00022447         
0.224529             -0.0115              -1.68e-06            -0.97621304          0.257834             0.00244737           0.00243656           0.0                  -0.00022979         
0.224838             -0.0115              -3.1e-05             -0.97755652          0.253899             0.002475             0.00246381           0.0                  -0.00023503         
0.225132             -0.0115              -5.93e-05            -0.97883478          0.250006             0.00250253           0.00249097           0.0                  -0.00024019         
0.225413             -0.0115              -8.65e-05            -0.98005652          0.246157             0.00253005           0.00251813           0.0                  -0.0002453          
0.22568              -0.0115              -0.0001126           -0.98121739          0.242347             0.00255769           0.0025454            0.0                  -0.0002504          
0.225934             -0.0115              -0.00013774          -0.98232174          0.238573             0.00258554           0.00257288           0.0                  -0.0002555          
0.226176             -0.0115              -0.0001619           -0.98337391          0.234828             0.00261367           0.00260064           0.0                  -0.0002606          
0.226407             -0.0115              -0.00018512          -0.98437826          0.23111              0.00264213           0.00262874           0.0                  -0.0002657          
0.226627             -0.0115              -0.00020741          -0.98533478          0.227415             0.00267095           0.00265719           0.0                  -0.00027079         
0.226836             -0.0115              -0.00022881          -0.98624348          0.223744             0.00270012           0.00268599           0.0                  -0.00027587         
0.227035             -0.0115              -0.00024934          -0.9871087           0.220097             0.00272965           0.00271515           0.0                  -0.00028093         
0.227225             -0.0115              -0.00026904          -0.98793478          0.216471             0.0027596            0.00274474           0.0                  -0.00028599         
0.227405             -0.0115              -0.00028793          -0.98871739          0.212866             0.00278997           0.00277475           0.0                  -0.00029105         
0.227577             -0.0115              -0.00030603          -0.98946522          0.209279             0.00282086           0.00280528           0.0                  -0.00029614         
0.227741             -0.0115              -0.00032338          -0.99017826          0.205706             0.00285249           0.00283653           0.0                  -0.00030128         
0.227897             -0.0115              -0.00034             -0.99085652          0.20214              0.00288503           0.0028687            0.0                  -0.00030651         
0.228046             -0.0115              -0.00035592          -0.99150435          0.198579             0.00291864           0.00290194           0.0                  -0.00031184         
0.228187             -0.0115              -0.00037116          -0.99211739          0.195016             0.00295344           0.00293635           0.0                  -0.00031727         
0.228322             -0.0115              -0.00038576          -0.99270435          0.191445             0.00298952           0.00297204           0.0                  -0.00032285         
0.22845              -0.0115              -0.00039973          -0.99326087          0.187859             0.00302727           0.00300938           0.0                  -0.00032861         
0.228572             -0.0115              -0.00041311          -0.9937913           0.184247             0.00306703           0.00304872           0.0                  -0.00033461         
0.228689             -0.0115              -0.00042592          -0.9943              0.1806               0.00310908           0.00309034           0.0                  -0.00034087         
0.228799             -0.0115              -0.00043817          -0.99477826          0.176904             0.00315378           0.00313458           0.0                  -0.00034743         
0.228905             -0.0115              -0.0004499           -0.99523913          0.173149             0.00320176           0.0031821            0.0                  -0.00035434         
0.229005             -0.0115              -0.00046111          -0.99567391          0.169322             0.00325343           0.00323328           0.0                  -0.0003616          
0.229101             -0.0115              -0.00047184          -0.9960913           0.165411             0.00330892           0.00328826           0.0                  -0.00036922         
0.229192             -0.0115              -0.00048209          -0.99648696          0.161401             0.00336881           0.00334762           0.0                  -0.00037728         
0.229279             -0.0115              -0.00049189          -0.99686522          0.157271             0.003434             0.00341225           0.0                  -0.00038587         
0.229362             -0.0115              -0.00050126          -0.99722609          0.152997             0.00350599           0.00348364           0.0                  -0.00039518         
0.22944              -0.0115              -0.0005102           -0.99756522          0.148547             0.00358702           0.00356403           0.0                  -0.00040541         
0.229515             -0.0115              -0.00051874          -0.9978913           0.143875             0.00367842           0.00365475           0.0                  -0.00041668         
0.229587             -0.0115              -0.00052689          -0.99820435          0.138982             0.00378563           0.00376118           0.0                  -0.00042962         
0.229655             -0.0115              -0.00053466          -0.9985              0.133652             0.00390638           0.00388107           0.0                  -0.00044398         
