#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
# DPW-8/AePW-4 SECTIONAL CUT SUBMITTAL FORM (Version 5 - October 16, 2024)
#
# Provide this file for steady-state or time-averaged sectional cuts
#
#
#
# Data Set Title XXX.YY: Replace "XXX.YY" in the zone titles with the following information
#                     (Three-Digit Participant ID).(Two-Digit Submission ID)
#                     XXX  THREE-DIGIT PARTICIPANT ID: assigned by your working group leaders
#                     YY   TWO-DIGIT  SUBMISSION ID:  (self assigned) label a solver/grid/computational approach
#                     K.KK ALPHA: Angle of attack for the solution
#                     L    GRID LEVEL: 1, 2, 3, 4, 5, or 6
#                     EXAMPLE: 007.02 - ALPHA 2.50 - GRID 3 - WING SECTION  1
#
# 
#       NOMENCLATURE:
#                  X:   X coordinate
#                  Y:   Y coordinate
#                  Z:   Z coordinate
#                X/C:   Chord Fraction = (X - X_LE)/CHORD
#                 CP:   Coefficient of pressure
#                 CF:   Skin-friction coefficient at wall [tauw/(freestream dynamic pressure)]
#        CFX,CFY,CFZ:   Components of skin-friction coefficient at wall
#                   
#        DEFINITIONS:   CTU --> Convective Time Unit  (Uinf/Cref is 1.00 CTU)
#
#   REFERENCE VALUES: ONERA OAT15A (ONE CELL WIDE)
#                       Planform ref area, A         =  Cref * span (span is grid dependent)
#                       Mean aerodynamic chord, Cref =    230.00 mm
#                       x moment center              =     57.50 mm
#                       y moment center              =      0.00 mm
#                       z moment center              =      0.00 mm
#
#   REFERENCE VALUES: Common Research Model
#                       Planform ref area, A         = 594720.00 inches^2
#                       Mean aerodynamic chord, Cref =    275.80 inches
#                       Full-span length, B          =   2313.50 inches
#                       Semi-span length, BO2        =   1156.75 inches
#                       x moment center              =   1325.90 inches
#                       y moment center              =      0.00 inches
#                       z moment center              =    177.95 inches
#                       Aspect Ratio, AR             =      9.00
#
#   CONFIGURATION:      ONERA OAT15A
#                       CRMWB   (Common Research Model Wing/Body)
#                       CRMWBNP (Common Research Model Wing/Body/Nacelle/Pylon)
#
#
#              NOTES:   1. All numerical data fields can be free-formatted.
#                       2. Please use at least 4 decimal places for coordinate values
#                       3. Please use at least 6 decimal places for coefficient values
#                       4. Only include one grid type, grid size, soln method, turb model, etc per form.
#                       5. Fill fields with value of -999 for data that are not available.
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

TITLE = "014.01"
# Column       1     2     3     4       5      6      7       8       9
VARIABLES =   "X"   "Y"   "Z"   "X/C"   "CP"   "CF"   "CFX"   "CFY"   "CFZ"

#---------------------------------------------------
#   PARTICIPANT, GRID, AND SOLVER INFORMATION
#---------------------------------------------------
DATASETAUXDATA ParticipantID   = "014"
DATASETAUXDATA SubmissionDate  = "5th Nov,2024"
DATASETAUXDATA Name            = "Kartik Venkatraman, Adithya Udupa"
DATASETAUXDATA Email           = "kartik@iisc.ac.in, adithyaudupa3@gmail.com"
DATASETAUXDATA Institution     = "Indian Institute of Science"
DATASETAUXDATA SolverName      = "SU2 8.0.1 'Harrier'"
DATASETAUXDATA BasicAlgorithm  = "RANS"
DATASETAUXDATA TurbulenceModel = "SA Edwards"
DATASETAUXDATA GridId          = "Hybrid"
DATASETAUXDATA Notes           = "Symmetric boundary condition is applied "



ZONE T="014.01 - ALPHA 2.5 - GRID L4 - WING SECTION  1"
AUXDATA GridLevel       = "4"
AUXDATA Mach            = "0.73"
AUXDATA Re              = "3e6"
AUXDATA Alpha           = "2.5"
AUXDATA Tstatic         = "-999"
AUXDATA CLtotal         = "0.9566531"
AUXDATA Eta             = "-999"
AUXDATA Dt              = "-999"
AUXDATA CtuStart        = "-999"
AUXDATA CtuAvg          = "-999"
AUXDATA GridFileName    = "ONERA-OAT15A_230mmChord_780mmSpan_upZ_2024_09_05_Unstructured_Level-4.cgns"
X                    Y                    Z                    X/C                  CP                   CF                   CFX                  CFY                  CFZ                 
0.0653176            -0.0115              0.0148608            -0.28398957          -1.34143             0.00486771           0.00486248           0.0                  0.00022544          
0.0662327            -0.0115              0.0149026            -0.28796826          -1.34154             0.00485903           0.00485414           0.0                  0.00021798          
0.0644027            -0.0115              0.0148177            -0.28001174          -1.34138             0.00487703           0.00487146           0.0                  0.00023307          
0.063488             -0.0115              0.0147733            -0.27603478          -1.34127             0.00488479           0.00487885           0.0                  0.0002407           
0.0625736            -0.0115              0.0147275            -0.27205913          -1.3413              0.00489409           0.00488778           0.0                  0.0002485           
0.0616593            -0.0115              0.0146803            -0.26808391          -1.34127             0.00490338           0.00489667           0.0                  0.00025645          
0.0607453            -0.0115              0.0146317            -0.26411             -1.34128             0.00491296           0.00490583           0.0                  0.0002646           
0.0598314            -0.0115              0.0145817            -0.26013652          -1.34122             0.00492145           0.00491389           0.0                  0.0002728           
0.0589178            -0.0115              0.0145303            -0.25616435          -1.34131             0.00492959           0.00492157           0.0                  0.00028104          
0.0580043            -0.0115              0.0144774            -0.25219261          -1.34139             0.00493913           0.00493064           0.0                  0.00028947          
0.057091             -0.0115              0.014423             -0.24822174          -1.34157             0.00494869           0.0049397            0.0                  0.00029807          
0.0561779            -0.0115              0.0143672            -0.24425174          -1.34167             0.00495848           0.00494897           0.0                  0.00030686          
0.0552649            -0.0115              0.0143098            -0.24028217          -1.34187             0.00496801           0.00495796           0.0                  0.00031577          
0.0543521            -0.0115              0.0142509            -0.23631348          -1.34203             0.00497785           0.00496724           0.0                  0.00032484          
0.0534395            -0.0115              0.0141904            -0.23234565          -1.34227             0.00498804           0.00497684           0.0                  0.00033411          
0.052527             -0.0115              0.0141284            -0.22837826          -1.34244             0.00499792           0.00498609           0.0                  0.00034355          
0.0516147            -0.0115              0.0140647            -0.22441174          -1.3427              0.00500742           0.00499495           0.0                  0.00035314          
0.0507026            -0.0115              0.0139994            -0.22044609          -1.34295             0.00501693           0.00500379           0.0                  0.00036292          
0.0497906            -0.0115              0.0139324            -0.21648087          -1.3433              0.00502672           0.00501287           0.0                  0.00037292          
0.0488787            -0.0115              0.0138637            -0.21251609          -1.34363             0.00503668           0.00502208           0.0                  0.00038313          
0.047967             -0.0115              0.0137933            -0.20855217          -1.34404             0.00504689           0.00503152           0.0                  0.0003936           
0.0470554            -0.0115              0.0137211            -0.2045887           -1.34441             0.00505691           0.00504072           0.0                  0.00040427          
0.046144             -0.0115              0.0136471            -0.20062609          -1.34487             0.00506718           0.00505014           0.0                  0.00041521          
0.0452327            -0.0115              0.0135712            -0.19666391          -1.34528             0.00507729           0.00505935           0.0                  0.00042641          
0.0443216            -0.0115              0.0134935            -0.19270261          -1.34576             0.0050874            0.00506852           0.0                  0.00043789          
0.0434105            -0.0115              0.0134138            -0.1887413           -1.34619             0.00509669           0.00507682           0.0                  0.00044959          
0.0424997            -0.0115              0.0133321            -0.1847813           -1.34676             0.00510599           0.00508509           0.0                  0.00046155          
0.0415889            -0.0115              0.0132485            -0.1808213           -1.34729             0.00511562           0.00509363           0.0                  0.00047384          
0.0406783            -0.0115              0.0131627            -0.17686217          -1.3479              0.00512629           0.00510314           0.0                  0.00048663          
0.0397679            -0.0115              0.0130748            -0.17290391          -1.34836             0.00513592           0.00511155           0.0                  0.00049975          
0.0388576            -0.0115              0.0129847            -0.16894609          -1.34887             0.00514455           0.00511889           0.0                  0.00051319          
0.0379474            -0.0115              0.0128923            -0.1649887           -1.34936             0.00515178           0.00512478           0.0                  0.00052681          
0.0370374            -0.0115              0.0127976            -0.16103217          -1.34997             0.00515965           0.00513122           0.0                  0.00054087          
0.0361276            -0.0115              0.0127005            -0.15707652          -1.35049             0.00516666           0.00513672           0.0                  0.00055538          
0.0352179            -0.0115              0.0126009            -0.1531213           -1.35109             0.0051722            0.00514067           0.0                  0.00057023          
0.0343084            -0.0115              0.0124987            -0.14916696          -1.35169             0.00517642           0.00514322           0.0                  0.00058535          
