#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
# DPW-8/AePW-4 UNSTEADY SECTIONAL CUT SUBMITTAL FORM (Version 5 - October 16, 2024)
#
# Provide this file for steady-state or time-averaged sectional cuts
#
#
#
# Data Set Title XXX.YY: Replace "XXX.YY" in the zone titles with the following information
#                     (Three-Digit Participant ID).(Two-Digit Submission ID)
#                     XXX  THREE-DIGIT PARTICIPANT ID: assigned by your working group leaders
#                     YY   TWO-DIGIT  SUBMISSION ID:  (self assigned) label a solver/grid/computational approach
#                     K.KK ALPHA: Angle of attack for the solution
#                     L    GRID LEVEL: 1, 2, 3, 4, 5, or 6
#                     EXAMPLE: 007.02 - ALPHA 2.50 - GRID 3 - WING SECTION  1
#
# 
#       NOMENCLATURE:
#                  X:   X coordinate
#                  Y:   Y coordinate
#                  Z:   Z coordinate
#                X/C:   Chord Fraction = (X - X_LE)/CHORD
#             CP_AVG:   Time-averaged coefficient of pressure
#             CP_RMS:   Root mean square of instantaneous coefficient of pressure
#             CF_AVG:   Time-averaged skin-friction coefficient at wall [tauw/(freestream dynamic pressure)]
#             CF_RMS:   Root mean square of skin-friction coefficient at wall [tauw/(freestream dynamic pressure)]
#                   
#        DEFINITIONS:   CTU --> Convective Time Unit  (Uinf/Cref is 1.00 CTU)
#
#   REFERENCE VALUES: ONERA OAT15A (ONE CELL WIDE)
#                       Planform ref area, A         =  Cref * span (span is grid dependent)
#                       Mean aerodynamic chord, Cref =    230.00 mm
#                       x moment center              =     57.50 mm
#                       y moment center              =      0.00 mm
#                       z moment center              =      0.00 mm
#
#   REFERENCE VALUES: Common Research Model
#                       Planform ref area, A         = 594720.00 inches^2
#                       Mean aerodynamic chord, Cref =    275.80 inches
#                       Full-span length, B          =   2313.50 inches
#                       Semi-span length, BO2        =   1156.75 inches
#                       x moment center              =   1325.90 inches
#                       y moment center              =      0.00 inches
#                       z moment center              =    177.95 inches
#                       Aspect Ratio, AR             =      9.00
#
#   CONFIGURATION:      ONERA OAT15A
#                       CRMWB   (Common Research Model Wing/Body)
#                       CRMWBNP (Common Research Model Wing/Body/Nacelle/Pylon)
#
#
#              NOTES:   1. All numerical data fields can be free-formatted.
#                       2. Please use at least 4 decimal places for coordinate values
#                       3. Please use at least 6 decimal places for coefficient values
#                       4. Only include one grid type, grid size, soln method, turb model, etc per form.
#                       5. Fill fields with value of -999 for data that are not available.
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

TITLE = "013.15"
# Column       1     2     3     4       5          6          7          8
VARIABLES =   "X"   "Y"   "Z"   "X/C"   "CP_AVG"   "CP_RMS"   "CF_AVG"   "CF_RMS"


#---------------------------------------------------
#   PARTICIPANT, GRID, AND SOLVER INFORMATION
#---------------------------------------------------
DATASETAUXDATA ParticipantID   = "013"
DATASETAUXDATA SubmissionDate  = "2024-11-05"
DATASETAUXDATA Name            = "Hadar Ben-Gida"
DATASETAUXDATA Email           = "bengida@technion.ac.il"
DATASETAUXDATA Institution     = "Technion - Israel Institute of Technology"
DATASETAUXDATA SolverName      = "PowerFLOW 2025.1"
DATASETAUXDATA BasicAlgorithm  = "LBM/VLES"
DATASETAUXDATA TurbulenceModel = "k-epsilon"
DATASETAUXDATA GridId          = "Cartesian BLM grid"
DATASETAUXDATA Notes           = ""



ZONE T="013.15 - ALPHA 1.36 GRID LEVEL 1 (resolution 500)"
AUXDATA GridLevel       = "1"
AUXDATA Mach            = "0.73"
AUXDATA Re              = "3000000"
AUXDATA Alpha           = "1.36"
AUXDATA Tstatic         = "271 K"
AUXDATA CLtotal         = "0.76988328"
AUXDATA Eta             = "-999"
AUXDATA Dt              = "4.575000e-07"
AUXDATA CtuStart        = "157.12"
AUXDATA CtuAvg          = "523.88"
AUXDATA GridFileName    = "ONERA-OAT15A_Cartesian_LBM_grid-res500"
0.00000000 -999 -999 0.00000000 -1.06214373 0.00094857 -999 -999
0.00575000 -999 -999 0.02500000 0.86162565 0.00388811 -999 -999
0.01150000 -999 -999 0.05000000 1.07302634 0.00369202 -999 -999
0.01725000 -999 -999 0.07500000 1.12164795 0.00371182 -999 -999
0.02300000 -999 -999 0.10000000 1.13252456 0.00365244 -999 -999
0.02875000 -999 -999 0.12500000 1.13148600 0.00363243 -999 -999
0.03450000 -999 -999 0.15000000 1.12774481 0.00370147 -999 -999
0.04025000 -999 -999 0.17500000 1.12158300 0.00376624 -999 -999
0.04600000 -999 -999 0.20000000 1.11363715 0.00381963 -999 -999
0.05175000 -999 -999 0.22500000 1.10603019 0.00387941 -999 -999
0.05750000 -999 -999 0.25000000 1.10299155 0.00389300 -999 -999
0.06037500 -999 -999 0.26250000 1.09890631 0.00389717 -999 -999
0.06325000 -999 -999 0.27500000 1.10187354 0.00392939 -999 -999
0.06612500 -999 -999 0.28750000 1.09999687 0.00400569 -999 -999
0.06900000 -999 -999 0.30000000 1.09475332 0.00408559 -999 -999
0.07187500 -999 -999 0.31250000 1.09542283 0.00410585 -999 -999
0.07475000 -999 -999 0.32500000 1.09779585 0.00417660 -999 -999
0.07762500 -999 -999 0.33750000 1.09545969 0.00426512 -999 -999
0.08050000 -999 -999 0.35000000 1.09273518 0.00436919 -999 -999
0.08337500 -999 -999 0.36250000 1.09044741 0.00448046 -999 -999
0.08625000 -999 -999 0.37500000 1.08842961 0.00460038 -999 -999
0.08912500 -999 -999 0.38750000 1.08679489 0.00473317 -999 -999
0.09200000 -999 -999 0.40000000 1.08648199 0.00488845 -999 -999
0.09487500 -999 -999 0.41250000 1.08607635 0.00507700 -999 -999
0.09775000 -999 -999 0.42500000 1.08557140 0.00531157 -999 -999
0.10062500 -999 -999 0.43750000 1.08487430 0.00560941 -999 -999
0.10350000 -999 -999 0.45000000 1.08373333 0.00605085 -999 -999
0.10637500 -999 -999 0.46250000 1.08010198 0.00681676 -999 -999
0.10925000 -999 -999 0.47500000 1.07161329 0.00891320 -999 -999
0.11212500 -999 -999 0.48750000 1.04007895 0.01905717 -999 -999
0.11500000 -999 -999 0.50000000 0.94464963 0.03344797 -999 -999
0.11787500 -999 -999 0.51250000 0.81778124 0.02674532 -999 -999
0.12075000 -999 -999 0.52500000 0.73448150 0.01406584 -999 -999
0.12362500 -999 -999 0.53750000 0.68783154 0.00604303 -999 -999
0.12650000 -999 -999 0.55000000 0.66229521 0.00308496 -999 -999
0.12937500 -999 -999 0.56250000 0.65026085 0.00322781 -999 -999
0.13225000 -999 -999 0.57500000 0.64537090 0.00376769 -999 -999
0.13512500 -999 -999 0.58750000 0.64101866 0.00394350 -999 -999
0.13800000 -999 -999 0.60000000 0.63559266 0.00391358 -999 -999
0.14087500 -999 -999 0.61250000 0.62992130 0.00378723 -999 -999
0.14375000 -999 -999 0.62500000 0.62152500 0.00354337 -999 -999
0.14662500 -999 -999 0.63750000 0.61287164 0.00335362 -999 -999
0.14950000 -999 -999 0.65000000 0.60149344 0.00311891 -999 -999
0.14996000 -999 -999 0.65200000 0.59838049 0.00306668 -999 -999
0.15237500 -999 -999 0.66250000 0.58686894 0.00289884 -999 -999
0.15525000 -999 -999 0.67500000 0.56966947 0.00268243 -999 -999
0.15812500 -999 -999 0.68750000 0.55081457 0.00248924 -999 -999
0.16100000 -999 -999 0.70000000 0.52626907 0.00230729 -999 -999
0.16387500 -999 -999 0.71250000 0.50240881 0.00214705 -999 -999
0.16675000 -999 -999 0.72500000 0.47623491 0.00200450 -999 -999
0.16962500 -999 -999 0.73750000 0.44663540 0.00187334 -999 -999
0.17250000 -999 -999 0.75000000 0.41279176 0.00174454 -999 -999
0.17537500 -999 -999 0.76250000 0.37891593 0.00162462 -999 -999
0.17825000 -999 -999 0.77500000 0.34344730 0.00151284 -999 -999
0.18112500 -999 -999 0.78750000 0.31249913 0.00142530 -999 -999
0.18400000 -999 -999 0.80000000 0.28227612 0.00134885 -999 -999
0.18687500 -999 -999 0.81250000 0.25063047 0.00127733 -999 -999
0.18975000 -999 -999 0.82500000 0.21769929 0.00120987 -999 -999
0.19262500 -999 -999 0.83750000 0.19111305 0.00116009 -999 -999
0.19550000 -999 -999 0.85000000 0.16587753 0.00111715 -999 -999
0.19837500 -999 -999 0.86250000 0.14026287 0.00108035 -999 -999
0.20125000 -999 -999 0.87500000 0.11703279 0.00105049 -999 -999
0.20412500 -999 -999 0.88750000 0.09457424 0.00101948 -999 -999
0.20700000 -999 -999 0.90000000 0.07295427 0.00099138 -999 -999
0.21275000 -999 -999 0.92500000 0.03152674 0.00094380 -999 -999
0.21850000 -999 -999 0.95000000 -0.00789676 0.00088938 -999 -999
0.22425000 -999 -999 0.97500000 -0.04747588 0.00083020 -999 -999
0.23000000 -999 -999 1.00000000 -0.04089993 0.00081646 -999 -999


ZONE T="013.15 - ALPHA 1.50 GRID LEVEL 1 (resolution 500)"
AUXDATA GridLevel       = "1"
AUXDATA Mach            = "0.73"
AUXDATA Re              = "3000000"
AUXDATA Alpha           = "1.50"
AUXDATA Tstatic         = "271 K"
AUXDATA CLtotal         = "0.79685269"
AUXDATA Eta             = "-999"
AUXDATA Dt              = "4.575000e-07"
AUXDATA CtuStart        = "157.12"
AUXDATA CtuAvg          = "523.88"
AUXDATA GridFileName    = "ONERA-OAT15A_Cartesian_LBM_grid-res500"
0.00000000 -999 -999 0.00000000 -1.05267040 0.00104287 -999 -999
0.00575000 -999 -999 0.02500000 0.88995127 0.00380674 -999 -999
0.01150000 -999 -999 0.05000000 1.10044788 0.00359986 -999 -999
0.01725000 -999 -999 0.07500000 1.14964304 0.00359339 -999 -999
0.02300000 -999 -999 0.10000000 1.16053367 0.00351472 -999 -999
0.02875000 -999 -999 0.12500000 1.15973903 0.00347668 -999 -999
0.03450000 -999 -999 0.15000000 1.15683753 0.00351933 -999 -999
0.04025000 -999 -999 0.17500000 1.15145815 0.00356150 -999 -999
0.04600000 -999 -999 0.20000000 1.14425048 0.00359987 -999 -999
0.05175000 -999 -999 0.22500000 1.13742973 0.00364066 -999 -999
0.05750000 -999 -999 0.25000000 1.13471151 0.00362317 -999 -999
0.06037500 -999 -999 0.26250000 1.13072847 0.00360954 -999 -999
0.06325000 -999 -999 0.27500000 1.13403664 0.00362133 -999 -999
0.06612500 -999 -999 0.28750000 1.13278070 0.00367247 -999 -999
0.06900000 -999 -999 0.30000000 1.12820978 0.00372670 -999 -999
0.07187500 -999 -999 0.31250000 1.12913094 0.00373628 -999 -999
0.07475000 -999 -999 0.32500000 1.13208214 0.00378167 -999 -999
0.07762500 -999 -999 0.33750000 1.13043085 0.00383713 -999 -999
0.08050000 -999 -999 0.35000000 1.12849564 0.00390447 -999 -999
0.08337500 -999 -999 0.36250000 1.12703467 0.00397580 -999 -999
0.08625000 -999 -999 0.37500000 1.12588137 0.00405213 -999 -999
0.08912500 -999 -999 0.38750000 1.12517585 0.00413380 -999 -999
0.09200000 -999 -999 0.40000000 1.12590293 0.00422818 -999 -999
0.09487500 -999 -999 0.41250000 1.12671254 0.00433840 -999 -999
0.09775000 -999 -999 0.42500000 1.12767753 0.00447431 -999 -999
0.10062500 -999 -999 0.43750000 1.12874284 0.00463892 -999 -999
0.10350000 -999 -999 0.45000000 1.12988453 0.00483602 -999 -999
0.10637500 -999 -999 0.46250000 1.12986818 0.00509443 -999 -999
0.10925000 -999 -999 0.47500000 1.12885354 0.00562167 -999 -999
0.11212500 -999 -999 0.48750000 1.12327646 0.00718436 -999 -999
0.11500000 -999 -999 0.50000000 1.09424829 0.01581743 -999 -999
0.11787500 -999 -999 0.51250000 0.98776259 0.03342507 -999 -999
0.12075000 -999 -999 0.52500000 0.84248435 0.02987403 -999 -999
0.12362500 -999 -999 0.53750000 0.73149278 0.01640921 -999 -999
0.12650000 -999 -999 0.55000000 0.66941287 0.00732617 -999 -999
0.12937500 -999 -999 0.56250000 0.63916136 0.00325677 -999 -999
0.13225000 -999 -999 0.57500000 0.62454528 0.00251478 -999 -999
0.13512500 -999 -999 0.58750000 0.61606899 0.00300470 -999 -999
0.13800000 -999 -999 0.60000000 0.60926187 0.00335901 -999 -999
0.14087500 -999 -999 0.61250000 0.60341835 0.00353718 -999 -999
0.14375000 -999 -999 0.62500000 0.59622651 0.00350232 -999 -999
0.14662500 -999 -999 0.63750000 0.58857083 0.00345686 -999 -999
0.14950000 -999 -999 0.65000000 0.57869253 0.00334171 -999 -999
0.14996000 -999 -999 0.65200000 0.57593395 0.00331147 -999 -999
0.15237500 -999 -999 0.66250000 0.56561867 0.00320458 -999 -999
0.15525000 -999 -999 0.67500000 0.55010896 0.00303778 -999 -999
0.15812500 -999 -999 0.68750000 0.53286458 0.00287342 -999 -999
0.16100000 -999 -999 0.70000000 0.50992918 0.00269859 -999 -999
0.16387500 -999 -999 0.71250000 0.48759002 0.00253019 -999 -999
0.16675000 -999 -999 0.72500000 0.46285304 0.00237037 -999 -999
0.16962500 -999 -999 0.73750000 0.43464736 0.00221059 -999 -999
0.17250000 -999 -999 0.75000000 0.40221858 0.00204802 -999 -999
0.17537500 -999 -999 0.76250000 0.36970845 0.00189025 -999 -999
0.17825000 -999 -999 0.77500000 0.33556243 0.00173780 -999 -999
0.18112500 -999 -999 0.78750000 0.30569205 0.00161484 -999 -999
0.18400000 -999 -999 0.80000000 0.27644928 0.00150485 -999 -999
0.18687500 -999 -999 0.81250000 0.24575401 0.00140179 -999 -999
0.18975000 -999 -999 0.82500000 0.21375090 0.00130270 -999 -999
0.19262500 -999 -999 0.83750000 0.18787239 0.00123019 -999 -999
0.19550000 -999 -999 0.85000000 0.16327864 0.00116821 -999 -999
0.19837500 -999 -999 0.86250000 0.13823236 0.00111353 -999 -999
0.20125000 -999 -999 0.87500000 0.11549894 0.00106948 -999 -999
0.20412500 -999 -999 0.88750000 0.09353189 0.00102747 -999 -999
0.20700000 -999 -999 0.90000000 0.07238718 0.00098859 -999 -999
0.21275000 -999 -999 0.92500000 0.03182692 0.00092494 -999 -999
0.21850000 -999 -999 0.95000000 -0.00655196 0.00086182 -999 -999
0.22425000 -999 -999 0.97500000 -0.04478525 0.00081371 -999 -999
0.23000000 -999 -999 1.00000000 -0.03809633 0.00080292 -999 -999


ZONE T="013.15 - ALPHA 2.50 GRID LEVEL 1 (resolution 500)"
AUXDATA GridLevel       = "1"
AUXDATA Mach            = "0.73"
AUXDATA Re              = "3000000"
AUXDATA Alpha           = "2.50"
AUXDATA Tstatic         = "271 K"
AUXDATA CLtotal         = "0.93638369"
AUXDATA Eta             = "-999"
AUXDATA Dt              = "4.575000e-07"
AUXDATA CtuStart        = "157.12"
AUXDATA CtuAvg          = "523.88"
AUXDATA GridFileName    = "ONERA-OAT15A_Cartesian_LBM_grid-res500"
0.00000000 -999 -999 0.00000000 -0.98378972 0.00175528 -999 -999
0.00575000 -999 -999 0.02500000 1.05093739 0.00366266 -999 -999
0.01150000 -999 -999 0.05000000 1.25488949 0.00339264 -999 -999
0.01725000 -999 -999 0.07500000 1.30519421 0.00329286 -999 -999
0.02300000 -999 -999 0.10000000 1.31429989 0.00313768 -999 -999
0.02875000 -999 -999 0.12500000 1.31346054 0.00304726 -999 -999
0.03450000 -999 -999 0.15000000 1.31275873 0.00298688 -999 -999
