# DPW-8/AePW-4 FORCE AND MOMENT SUBMITTAL FORM (Version 5 - October 16, 2024)
#
# Provide this file for steady-state or time-averaged force and moment coefficients
#
#
#
# Data Set Title XXX.YY: Replace "XXX.YY" in the zone titles with the following information
#                     (Three-Digit Participant ID).(Two-Digit Submission ID)
#                     XXX THREE-DIGIT PARTICIPANT ID: assigned by your working group leaders
#                     YY   TWO-DIGIT  SUBMISSION ID:  (self assigned) label a solver/grid/computational approach
#                     EXAMPLE: 007.02
#
# 
#       NOMENCLATURE:
#         GRID_LEVEL:   Level of grid refinement (1-6)
#          GRID_SIZE:   Number of grid nodes or cells
#         CONTINUITY:   Residual of continuity equation (to 16 decimal points)
#          MOMENTUMX:   Residual of x momentum equation (to 16 decimal points)
#          MOMENTUMY:   Residual of y momentum equation (to 16 decimal points)
#          MOMENTUMZ:   Residual of z momentum equation (to 16 decimal points)
#             ENERGY:   Residual of x energy equation (to 16 decimal points)
#              TURB1:   Residual of the first turbulence model equation (to 16 decimal points)
#              TURB2:   Residual of the second turbulence model equation (to 16 decimal points)
#                 CL:   Coefficient of Lift            (total) (L/(0.5*rho_inf*U_inf^2*A)  )              Provided to eight decimal points
#                 CD:   Coefficient of Drag            (total) (D/(0.5*rho_inf*U_inf^2*A)  )              Provided to nine  decimal points
#                 CM:   Coefficient of Pitching Moment (total) (M/(0.5*rho_inf*U_inf^2*A*c)) (+ nose-up)  Provided to eight decimal points
#
#      OPTIONAL DATA:   Enter -999 for any optional data you are not submitting
#                   
#        DEFINITIONS:   CTU --> Convective Time Unit  (Uinf/Cref is 1.00 CTU)
#
#   REFERENCE VALUES: ONERA OAT15A (ONE CELL WIDE)
#                       Planform ref area, A         =  Cref * span (span is grid dependent)
#                       Mean aerodynamic chord, Cref =    230.00 mm
#                       x moment center              =     57.50 mm
#                       y moment center              =      0.00 mm
#                       z moment center              =      0.00 mm
#
#   REFERENCE VALUES: Common Research Model
#                       Planform ref area, A         = 594720.00 inches^2
#                       Mean aerodynamic chord, Cref =    275.80 inches
#                       Full-span length, B          =   2313.50 inches
#                       Semi-span length, BO2        =   1156.75 inches
#                       x moment center              =   1325.90 inches
#                       y moment center              =      0.00 inches
#                       z moment center              =    177.95 inches
#                       Aspect Ratio, AR             =      9.00
#
#              NOTES:   1. All numerical data fields can be free-formatted.
#                       2. Please use at least 4 decimal places for coordinate values
#                       3. Please use at least 6 decimal places for coefficient values
#                       4. Only include one grid type, grid size, soln method, turb model, etc per form.
#                       5. Fill fields with value of -999 for data that are not available.
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

TITLE = "020.02"


# Column     1            2             3            4             5            6            7            8         9        10       11        12        13
VARIABLES = "ITERATION"  "GRID_LEVEL"  "GRID_SIZE"  "CONTINUITY"  "MOMENTUMX"  "MOMENTUMY"  "MOMENTUMZ"  "ENERGY"  "TURB1"  "TURB2"  "CL_TOT"  "CD_TOT"  "CM_TOT"

#---------------------------------------------------
#   PARTICIPANT, GRID, AND SOLVER INFORMATION
#---------------------------------------------------
DATASETAUXDATA ParticipantID   = "020"
DATASETAUXDATA SubmissionDate  = "10/29/2024"
DATASETAUXDATA Name            = "Alejandro Assael"
DATASETAUXDATA Email           = "Alejandro.assael@duke.edu"
DATASETAUXDATA Institution     = "Duke University"
DATASETAUXDATA SolverName      = "ANSYS Fluent pressure-based"
DATASETAUXDATA BasicAlgorithm  = "RANS"
DATASETAUXDATA TurbulenceModel = "SA Strain/Vorticity-Based"
DATASETAUXDATA GridId          = "Hex"
DATASETAUXDATA Discretization  = "Finite volume"
DATASETAUXDATA Order           = "Spatial Discretization: 1st order, with exception of pressure (2nd order)"
DATASETAUXDATA DistanceCalc    = "Method employed to calculate distance function"
DATASETAUXDATA Notes           = "Any thing else you would like to add"


#-------------------------------------------------------------------------------
#  REQUIRED:  RESIDUAL DATA
#-------------------------------------------------------------------------------
ZONE T="020.02 - Alpha 2.5 - Grid Level 2"
AUXDATA Tstatic         = "271"
AUXDATA Deltat          = "Time step for unstady schemes (optional)"
AUXDATA GridFileName    = "File name(s) of the grid(s) you used"
AUXDATA Misc            = "Any thing else you would like to add"
		1	2	118300	1.00E+00	1.30E-05	2.96E-05	-999	3.95E-06	3.61E-04	-999	-999
2	2	118300	9.16E-01	8.47E-06	1.72E-05	-999	4.54E-06	5.56E-04	-999	-999
3	2	118300	7.62E-01	8.05E-06	1.31E-05	-999	4.87E-06	1.74E-03	-999	-999
4	2	118300	7.29E-01	7.96E-06	1.15E-05	-999	3.83E-06	2.23E-03	-999	-999
5	2	118300	6.53E-01	7.32E-06	9.97E-06	-999	2.99E-06	5.79E-03	-999	-999
6	2	118300	5.61E-01	6.47E-06	8.44E-06	-999	2.30E-06	6.36E-03	-999	-999
7	2	118300	4.81E-01	5.66E-06	6.87E-06	-999	1.75E-06	4.69E-03	-999	-999
8	2	118300	4.07E-01	5.00E-06	5.33E-06	-999	1.41E-06	3.65E-03	-999	-999
9	2	118300	3.41E-01	4.47E-06	3.96E-06	-999	1.29E-06	2.90E-03	-999	-999
10	2	118300	2.82E-01	3.92E-06	2.85E-06	-999	1.22E-06	2.26E-03	-999	-999
11	2	118300	2.33E-01	3.42E-06	2.03E-06	-999	1.15E-06	1.63E-03	-999	-999
12	2	118300	2.02E-01	3.07E-06	1.44E-06	-999	1.10E-06	1.19E-03	-999	-999
13	2	118300	1.87E-01	2.80E-06	1.08E-06	-999	1.03E-06	1.16E-03	-999	-999
14	2	118300	1.74E-01	2.53E-06	9.18E-07	-999	9.23E-07	1.37E-03	-999	-999
15	2	118300	1.61E-01	2.27E-06	8.93E-07	-999	8.11E-07	1.66E-03	-999	-999
16	2	118300	1.47E-01	2.01E-06	8.59E-07	-999	7.04E-07	2.05E-03	-999	-999
17	2	118300	1.31E-01	1.73E-06	7.98E-07	-999	5.57E-07	2.26E-03	-999	-999
18	2	118300	1.14E-01	1.47E-06	7.18E-07	-999	4.62E-07	2.24E-03	-999	-999
19	2	118300	9.96E-02	1.25E-06	6.50E-07	-999	3.93E-07	1.93E-03	-999	-999
20	2	118300	8.78E-02	1.07E-06	5.87E-07	-999	3.36E-07	1.49E-03	-999	-999
21	2	118300	7.75E-02	9.19E-07	5.27E-07	-999	2.64E-07	1.08E-03	-999	-999
22	2	118300	6.82E-02	7.88E-07	4.73E-07	-999	2.20E-07	7.49E-04	-999	-999
23	2	118300	6.02E-02	6.74E-07	4.26E-07	-999	1.85E-07	5.03E-04	-999	-999
24	2	118300	5.31E-02	5.79E-07	3.83E-07	-999	1.55E-07	3.44E-04	-999	-999
25	2	118300	4.67E-02	4.97E-07	3.46E-07	-999	1.30E-07	2.36E-04	-999	-999
26	2	118300	4.09E-02	4.29E-07	3.11E-07	-999	1.08E-07	1.67E-04	-999	-999
27	2	118300	3.56E-02	3.72E-07	2.75E-07	-999	9.01E-08	1.16E-04	-999	-999
28	2	118300	3.08E-02	3.24E-07	2.42E-07	-999	7.52E-08	8.96E-05	-999	-999
29	2	118300	2.65E-02	2.85E-07	2.09E-07	-999	6.32E-08	7.55E-05	-999	-999
30	2	118300	2.26E-02	2.52E-07	1.80E-07	-999	5.33E-08	6.70E-05	-999	-999
31	2	118300	1.91E-02	2.24E-07	1.53E-07	-999	4.53E-08	6.10E-05	-999	-999
32	2	118300	1.62E-02	1.99E-07	1.30E-07	-999	3.87E-08	5.59E-05	-999	-999
33	2	118300	1.36E-02	1.77E-07	1.09E-07	-999	3.34E-08	5.09E-05	-999	-999
34	2	118300	1.17E-02	1.57E-07	9.28E-08	-999	2.91E-08	4.58E-05	-999	-999
35	2	118300	1.00E-02	1.39E-07	7.95E-08	-999	2.54E-08	4.07E-05	-999	-999
36	2	118300	8.69E-03	1.24E-07	6.90E-08	-999	2.21E-08	3.57E-05	-999	-999
37	2	118300	7.63E-03	1.10E-07	6.11E-08	-999	1.91E-08	3.09E-05	-999	-999
38	2	118300	6.73E-03	9.66E-08	5.50E-08	-999	1.64E-08	2.65E-05	-999	-999
39	2	118300	5.98E-03	8.46E-08	5.01E-08	-999	1.41E-08	2.26E-05	-999	-999
40	2	118300	5.34E-03	7.32E-08	4.57E-08	-999	1.20E-08	1.91E-05	-999	-999
41	2	118300	4.81E-03	6.28E-08	4.16E-08	-999	1.03E-08	1.61E-05	-999	-999
42	2	118300	4.36E-03	5.37E-08	3.77E-08	-999	8.92E-09	1.34E-05	-999	-999
43	2	118300	3.98E-03	4.63E-08	3.39E-08	-999	7.87E-09	1.12E-05	-999	-999
