# DPW-8/AePW-4 FORCE AND MOMENT SUBMITTAL FORM (Version 5 - October 16, 2024)
#
# Provide this file for steady-state or time-averaged force and moment coefficients
#
#
#
# Data Set Title XXX.YY: Replace "XXX.YY" in the zone titles with the following information
#                     (Three-Digit Participant ID).(Two-Digit Submission ID)
#                     XXX THREE-DIGIT PARTICIPANT ID: assigned by your working group leaders
#                     YY   TWO-DIGIT  SUBMISSION ID:  (self assigned) label a solver/grid/computational approach
#                     EXAMPLE: 007.02
#
# 
#       NOMENCLATURE:
#         GRID_LEVEL:   Level of grid refinement (1-6)
#          GRID_SIZE:   Number of grid nodes or cells
#         CONTINUITY:   Residual of continuity equation (to 16 decimal points)
#          MOMENTUMX:   Residual of x momentum equation (to 16 decimal points)
#          MOMENTUMY:   Residual of y momentum equation (to 16 decimal points)
#          MOMENTUMZ:   Residual of z momentum equation (to 16 decimal points)
#             ENERGY:   Residual of x energy equation (to 16 decimal points)
#              TURB1:   Residual of the first turbulence model equation (to 16 decimal points)
#              TURB2:   Residual of the second turbulence model equation (to 16 decimal points)
#                 CL:   Coefficient of Lift            (total) (L/(0.5*rho_inf*U_inf^2*A)  )              Provided to eight decimal points
#                 CD:   Coefficient of Drag            (total) (D/(0.5*rho_inf*U_inf^2*A)  )              Provided to nine  decimal points
#                 CM:   Coefficient of Pitching Moment (total) (M/(0.5*rho_inf*U_inf^2*A*c)) (+ nose-up)  Provided to eight decimal points
#
#      OPTIONAL DATA:   Enter -999 for any optional data you are not submitting
#                   
#        DEFINITIONS:   CTU --> Convective Time Unit  (Uinf/Cref is 1.00 CTU)
#
#   REFERENCE VALUES: ONERA OAT15A (ONE CELL WIDE)
#                       Planform ref area, A         =  Cref * span (span is grid dependent)
#                       Mean aerodynamic chord, Cref =    230.00 mm
#                       x moment center              =     57.50 mm
#                       y moment center              =      0.00 mm
#                       z moment center              =      0.00 mm
#
#   REFERENCE VALUES: Common Research Model
#                       Planform ref area, A         = 594720.00 inches^2
#                       Mean aerodynamic chord, Cref =    275.80 inches
#                       Full-span length, B          =   2313.50 inches
#                       Semi-span length, BO2        =   1156.75 inches
#                       x moment center              =   1325.90 inches
#                       y moment center              =      0.00 inches
#                       z moment center              =    177.95 inches
#                       Aspect Ratio, AR             =      9.00
#
#              NOTES:   1. All numerical data fields can be free-formatted.
#                       2. Please use at least 4 decimal places for coordinate values
#                       3. Please use at least 6 decimal places for coefficient values
#                       4. Only include one grid type, grid size, soln method, turb model, etc per form.
#                       5. Fill fields with value of -999 for data that are not available.
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

TITLE = "020.02"


# Column     1            2             3            4             5            6            7            8         9        10       11        12        13
VARIABLES = "ITERATION"  "GRID_LEVEL"  "GRID_SIZE"  "CONTINUITY"  "MOMENTUMX"  "MOMENTUMY"  "MOMENTUMZ"  "ENERGY"  "TURB1"  "TURB2"  "CL_TOT"  "CD_TOT"  "CM_TOT"

#---------------------------------------------------
#   PARTICIPANT, GRID, AND SOLVER INFORMATION
#---------------------------------------------------
DATASETAUXDATA ParticipantID   = "020"
DATASETAUXDATA SubmissionDate  = "10/28/2024"
DATASETAUXDATA Name            = "Alejandro Assael"
DATASETAUXDATA Email           = "Alejandro.assael@duke.edu"
DATASETAUXDATA Institution     = "Duke University"
DATASETAUXDATA SolverName      = "ANSYS Fluent pressure-based"
DATASETAUXDATA BasicAlgorithm  = "RANS"
DATASETAUXDATA TurbulenceModel = "SA Strain/Vorticity-Based"
DATASETAUXDATA GridId          = "Hex"
DATASETAUXDATA Discretization  = "Finite volume"
DATASETAUXDATA Order           = "Spatial Discretization: 1st order, with exception of pressure (2nd order)"
DATASETAUXDATA DistanceCalc    = "Method employed to calculate distance function"
DATASETAUXDATA Notes           = "Any thing else you would like to add"


#-------------------------------------------------------------------------------
#  REQUIRED:  RESIDUAL DATA
#-------------------------------------------------------------------------------
ZONE T="020.02 - Alpha 1.5 - Grid Level 1"
AUXDATA Tstatic         = "271"
AUXDATA Deltat          = "Time step for unstady schemes (optional)"
AUXDATA GridFileName    = "File name(s) of the grid(s) you used"
AUXDATA Misc            = "Any thing else you would like to add"
		1	1	51928	1.00E+00	1.60E-05	4.10E-05	-999	5.13E-06	5.11E-04	-999	-999
2	1	51928	9.58E-01	1.04E-05	2.34E-05	-999	5.44E-06	8.50E-04	-999	-999
3	1	51928	7.34E-01	9.33E-06	1.68E-05	-999	5.56E-06	2.60E-03	-999	-999
4	1	51928	6.70E-01	8.72E-06	1.37E-05	-999	4.48E-06	3.28E-03	-999	-999
5	1	51928	5.84E-01	7.75E-06	1.13E-05	-999	3.47E-06	6.37E-03	-999	-999
6	1	51928	5.03E-01	6.74E-06	9.13E-06	-999	2.47E-06	7.52E-03	-999	-999
7	1	51928	4.29E-01	5.77E-06	7.01E-06	-999	1.82E-06	5.36E-03	-999	-999
8	1	51928	3.66E-01	5.13E-06	5.30E-06	-999	1.47E-06	3.89E-03	-999	-999
9	1	51928	3.07E-01	4.72E-06	3.98E-06	-999	1.31E-06	2.84E-03	-999	-999
10	1	51928	2.55E-01	4.31E-06	3.00E-06	-999	1.22E-06	2.00E-03	-999	-999
11	1	51928	2.10E-01	3.87E-06	2.25E-06	-999	1.12E-06	1.50E-03	-999	-999
12	1	51928	1.77E-01	3.52E-06	1.68E-06	-999	1.02E-06	1.28E-03	-999	-999
13	1	51928	1.59E-01	3.19E-06	1.25E-06	-999	8.77E-07	1.20E-03	-999	-999
14	1	51928	1.43E-01	2.86E-06	1.05E-06	-999	7.56E-07	1.22E-03	-999	-999
15	1	51928	1.30E-01	2.54E-06	1.04E-06	-999	6.50E-07	1.34E-03	-999	-999
16	1	51928	1.18E-01	2.22E-06	1.04E-06	-999	5.52E-07	1.38E-03	-999	-999
17	1	51928	1.07E-01	1.90E-06	1.02E-06	-999	4.62E-07	1.27E-03	-999	-999
18	1	51928	9.57E-02	1.60E-06	9.71E-07	-999	3.82E-07	1.11E-03	-999	-999
19	1	51928	8.53E-02	1.33E-06	8.99E-07	-999	3.14E-07	8.81E-04	-999	-999
20	1	51928	7.62E-02	1.12E-06	8.12E-07	-999	2.58E-07	6.82E-04	-999	-999
21	1	51928	6.87E-02	9.61E-07	7.22E-07	-999	2.15E-07	5.15E-04	-999	-999
22	1	51928	6.16E-02	8.30E-07	6.31E-07	-999	1.81E-07	3.66E-04	-999	-999
23	1	51928	5.51E-02	7.22E-07	5.43E-07	-999	1.51E-07	2.73E-04	-999	-999
24	1	51928	4.88E-02	6.34E-07	4.62E-07	-999	1.29E-07	2.10E-04	-999	-999
25	1	51928	4.28E-02	5.57E-07	3.91E-07	-999	1.11E-07	1.66E-04	-999	-999
26	1	51928	3.72E-02	4.93E-07	3.33E-07	-999	9.60E-08	1.34E-04	-999	-999
27	1	51928	3.20E-02	4.37E-07	2.86E-07	-999	8.37E-08	1.09E-04	-999	-999
28	1	51928	2.75E-02	3.89E-07	2.46E-07	-999	7.29E-08	9.05E-05	-999	-999
29	1	51928	2.33E-02	3.46E-07	2.12E-07	-999	6.50E-08	7.50E-05	-999	-999
30	1	51928	1.97E-02	3.08E-07	1.84E-07	-999	5.80E-08	6.21E-05	-999	-999
31	1	51928	1.66E-02	2.73E-07	1.61E-07	-999	5.15E-08	5.12E-05	-999	-999
32	1	51928	1.40E-02	2.43E-07	1.42E-07	-999	4.55E-08	4.20E-05	-999	-999
33	1	51928	1.20E-02	2.16E-07	1.27E-07	-999	4.01E-08	3.44E-05	-999	-999
34	1	51928	1.05E-02	1.91E-07	1.13E-07	-999	3.51E-08	2.82E-05	-999	-999
35	1	51928	9.40E-03	1.69E-07	1.02E-07	-999	3.05E-08	2.31E-05	-999	-999
36	1	51928	8.46E-03	1.49E-07	9.21E-08	-999	2.65E-08	1.89E-05	-999	-999
37	1	51928	7.59E-03	1.31E-07	8.30E-08	-999	2.29E-08	1.55E-05	-999	-999
38	1	51928	6.81E-03	1.14E-07	7.47E-08	-999	1.97E-08	1.27E-05	-999	-999
39	1	51928	6.12E-03	9.74E-08	6.70E-08	-999	1.70E-08	1.05E-05	-999	-999
40	1	51928	5.52E-03	8.32E-08	5.98E-08	-999	1.49E-08	8.64E-06	-999	-999
41	1	51928	5.04E-03	7.13E-08	5.31E-08	-999	1.32E-08	7.14E-06	-999	-999
42	1	51928	4.62E-03	6.26E-08	4.67E-08	-999	1.18E-08	5.92E-06	-999	-999
43	1	51928	4.26E-03	5.62E-08	4.07E-08	-999	1.07E-08	4.92E-06	-999	-999
