# DPW-8/AePW-4 FORCE AND MOMENT SUBMITTAL FORM (Version 5 - October 16, 2024)
#
# Provide this file for steady-state or time-averaged force and moment coefficients
#
#
#
# Data Set Title XXX.YY: Replace "XXX.YY" in the zone titles with the following information
#                     (Three-Digit Participant ID).(Two-Digit Submission ID)
#                     XXX THREE-DIGIT PARTICIPANT ID: assigned by your working group leaders
#                     YY   TWO-DIGIT  SUBMISSION ID:  (self assigned) label a solver/grid/computational approach
#                     EXAMPLE: 007.02
#
# 
#       NOMENCLATURE:
#         GRID_LEVEL:   Level of grid refinement (1-6)
#          GRID_SIZE:   Number of grid nodes or cells
#         CONTINUITY:   Residual of continuity equation (to 16 decimal points)
#          MOMENTUMX:   Residual of x momentum equation (to 16 decimal points)
#          MOMENTUMY:   Residual of y momentum equation (to 16 decimal points)
#          MOMENTUMZ:   Residual of z momentum equation (to 16 decimal points)
#             ENERGY:   Residual of x energy equation (to 16 decimal points)
#              TURB1:   Residual of the first turbulence model equation (to 16 decimal points)
#              TURB2:   Residual of the second turbulence model equation (to 16 decimal points)
#                 CL:   Coefficient of Lift            (total) (L/(0.5*rho_inf*U_inf^2*A)  )              Provided to eight decimal points
#                 CD:   Coefficient of Drag            (total) (D/(0.5*rho_inf*U_inf^2*A)  )              Provided to nine  decimal points
#                 CM:   Coefficient of Pitching Moment (total) (M/(0.5*rho_inf*U_inf^2*A*c)) (+ nose-up)  Provided to eight decimal points
#
#      OPTIONAL DATA:   Enter -999 for any optional data you are not submitting
#                   
#        DEFINITIONS:   CTU --> Convective Time Unit  (Uinf/Cref is 1.00 CTU)
#
#   REFERENCE VALUES: ONERA OAT15A (ONE CELL WIDE)
#                       Planform ref area, A         =  Cref * span (span is grid dependent)
#                       Mean aerodynamic chord, Cref =    230.00 mm
#                       x moment center              =     57.50 mm
#                       y moment center              =      0.00 mm
#                       z moment center              =      0.00 mm
#
#   REFERENCE VALUES: Common Research Model
#                       Planform ref area, A         = 594720.00 inches^2
#                       Mean aerodynamic chord, Cref =    275.80 inches
#                       Full-span length, B          =   2313.50 inches
#                       Semi-span length, BO2        =   1156.75 inches
#                       x moment center              =   1325.90 inches
#                       y moment center              =      0.00 inches
#                       z moment center              =    177.95 inches
#                       Aspect Ratio, AR             =      9.00
#
#              NOTES:   1. All numerical data fields can be free-formatted.
#                       2. Please use at least 4 decimal places for coordinate values
#                       3. Please use at least 6 decimal places for coefficient values
#                       4. Only include one grid type, grid size, soln method, turb model, etc per form.
#                       5. Fill fields with value of -999 for data that are not available.
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

TITLE = "020.02"


# Column     1            2             3            4             5            6            7            8         9        10       11        12        13
VARIABLES = "ITERATION"  "GRID_LEVEL"  "GRID_SIZE"  "CONTINUITY"  "MOMENTUMX"  "MOMENTUMY"  "MOMENTUMZ"  "ENERGY"  "TURB1"  "TURB2"  "CL_TOT"  "CD_TOT"  "CM_TOT"

#---------------------------------------------------
#   PARTICIPANT, GRID, AND SOLVER INFORMATION
#---------------------------------------------------
DATASETAUXDATA ParticipantID   = "020"
DATASETAUXDATA SubmissionDate  = "10/28/2024"
DATASETAUXDATA Name            = "Alejandro Assael"
DATASETAUXDATA Email           = "Alejandro.assael@duke.edu"
DATASETAUXDATA Institution     = "Duke University"
DATASETAUXDATA SolverName      = "ANSYS Fluent pressure-based"
DATASETAUXDATA BasicAlgorithm  = "RANS"
DATASETAUXDATA TurbulenceModel = "SA Strain/Vorticity-Based"
DATASETAUXDATA GridId          = "Hex"
DATASETAUXDATA Discretization  = "Finite volume"
DATASETAUXDATA Order           = "Spatial Discretization: 1st order, with exception of pressure (2nd order)"
DATASETAUXDATA DistanceCalc    = "Method employed to calculate distance function"
DATASETAUXDATA Notes           = "Any thing else you would like to add"


#-------------------------------------------------------------------------------
#  REQUIRED:  RESIDUAL DATA
#-------------------------------------------------------------------------------
ZONE T="020.02 - Alpha 1.36 - Grid Level 1"
AUXDATA Tstatic         = "271"
AUXDATA Deltat          = "Time step for unstady schemes (optional)"
AUXDATA GridFileName    = "File name(s) of the grid(s) you used"
AUXDATA Misc            = "Any thing else you would like to add"
           1	1	51928	1.00E+00	1.63E-05	4.15E-05	-999	5.27E-06	5.10E-04	-999	-999	-999	-999
2	1	51928	9.28E-01	1.07E-05	2.37E-05	-999	5.40E-06	8.79E-04	-999	-999	-999	-999
3	1	51928	7.09E-01	9.35E-06	1.67E-05	-999	5.28E-06	1.68E-03	-999	-999	-999	-999
4	1	51928	6.37E-01	8.55E-06	1.34E-05	-999	4.24E-06	2.94E-03	-999	-999	-999	-999
5	1	51928	5.56E-01	7.49E-06	1.10E-05	-999	3.33E-06	5.64E-03	-999	-999	-999	-999
6	1	51928	4.83E-01	6.52E-06	8.94E-06	-999	2.42E-06	5.16E-03	-999	-999	-999	-999
7	1	51928	4.18E-01	5.63E-06	6.96E-06	-999	1.79E-06	4.59E-03	-999	-999	-999	-999
8	1	51928	3.59E-01	5.04E-06	5.34E-06	-999	1.43E-06	3.39E-03	-999	-999	-999	-999
9	1	51928	3.03E-01	4.66E-06	4.06E-06	-999	1.20E-06	2.53E-03	-999	-999	-999	-999
10	1	51928	2.50E-01	4.25E-06	3.02E-06	-999	1.10E-06	1.89E-03	-999	-999	-999	-999
11	1	51928	2.04E-01	3.81E-06	2.23E-06	-999	1.07E-06	1.45E-03	-999	-999	-999	-999
12	1	51928	1.70E-01	3.45E-06	1.65E-06	-999	9.56E-07	1.10E-03	-999	-999	-999	-999
13	1	51928	1.51E-01	3.12E-06	1.23E-06	-999	8.48E-07	8.67E-04	-999	-999	-999	-999
14	1	51928	1.36E-01	2.81E-06	1.09E-06	-999	7.39E-07	7.48E-04	-999	-999	-999	-999
15	1	51928	1.25E-01	2.49E-06	1.09E-06	-999	6.33E-07	7.29E-04	-999	-999	-999	-999
16	1	51928	1.14E-01	2.16E-06	1.09E-06	-999	5.35E-07	7.73E-04	-999	-999	-999	-999
17	1	51928	1.04E-01	1.85E-06	1.07E-06	-999	4.45E-07	7.63E-04	-999	-999	-999	-999
18	1	51928	9.32E-02	1.54E-06	1.01E-06	-999	3.66E-07	6.87E-04	-999	-999	-999	-999
19	1	51928	8.32E-02	1.28E-06	9.30E-07	-999	2.98E-07	5.84E-04	-999	-999	-999	-999
20	1	51928	7.46E-02	1.08E-06	8.36E-07	-999	2.45E-07	4.86E-04	-999	-999	-999	-999
21	1	51928	6.73E-02	9.25E-07	7.36E-07	-999	2.03E-07	4.01E-04	-999	-999	-999	-999
22	1	51928	6.04E-02	8.02E-07	6.36E-07	-999	1.69E-07	3.25E-04	-999	-999	-999	-999
23	1	51928	5.39E-02	7.03E-07	5.40E-07	-999	1.45E-07	2.64E-04	-999	-999	-999	-999
24	1	51928	4.77E-02	6.22E-07	4.53E-07	-999	1.25E-07	2.16E-04	-999	-999	-999	-999
25	1	51928	4.18E-02	5.52E-07	3.78E-07	-999	1.08E-07	1.79E-04	-999	-999	-999	-999
26	1	51928	3.62E-02	4.91E-07	3.20E-07	-999	9.48E-08	1.49E-04	-999	-999	-999	-999
27	1	51928	3.10E-02	4.38E-07	2.74E-07	-999	8.36E-08	1.24E-04	-999	-999	-999	-999
28	1	51928	2.64E-02	3.90E-07	2.35E-07	-999	7.41E-08	1.03E-04	-999	-999	-999	-999
29	1	51928	2.25E-02	3.48E-07	2.04E-07	-999	6.56E-08	8.58E-05	-999	-999	-999	-999
30	1	51928	1.89E-02	3.09E-07	1.79E-07	-999	5.88E-08	7.08E-05	-999	-999	-999	-999
31	1	51928	1.59E-02	2.75E-07	1.59E-07	-999	5.22E-08	5.81E-05	-999	-999	-999	-999
32	1	51928	1.35E-02	2.43E-07	1.42E-07	-999	4.60E-08	4.74E-05	-999	-999	-999	-999
33	1	51928	1.18E-02	2.15E-07	1.28E-07	-999	4.02E-08	3.86E-05	-999	-999	-999	-999
34	1	51928	1.05E-02	1.91E-07	1.16E-07	-999	3.49E-08	3.14E-05	-999	-999	-999	-999
35	1	51928	9.49E-03	1.69E-07	1.05E-07	-999	3.01E-08	2.56E-05	-999	-999	-999	-999
36	1	51928	8.52E-03	1.49E-07	9.45E-08	-999	2.60E-08	2.09E-05	-999	-999	-999	-999
37	1	51928	7.62E-03	1.29E-07	8.49E-08	-999	2.24E-08	1.71E-05	-999	-999	-999	-999
