#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
# DPW-8/AePW-4 FORCE AND MOMENT SUBMITTAL FORM (Version 5 - October 16, 2024)
#
# Provide this file for steady-state or time-averaged force and moment coefficients
#
#
#
# Data Set Title XXX.YY: Replace "XXX.YY" in the zone titles with the following information
#                     (Three-Digit Participant ID).(Two-Digit Submission ID)
#                     XXX THREE-DIGIT PARTICIPANT ID: assigned by your working group leaders
#                     YY   TWO-DIGIT  SUBMISSION ID:  (self assigned) label a solver/grid/computational approach
#                     EXAMPLE: 007.02
#
# 
#       NOMENCLATURE:
#         GRID_LEVEL:   Level of grid refinement (1-6)
#          GRID_SIZE:   Number of grid nodes or cells
#            GRIDFAC:   1/GRID_SIZE**2/3
#               MACH:   Freestream Mach Number
#                REY:   Chord-Based Reynolds Number
#              ALPHA:   Angle of Attack, deg
#                 CL:   Coefficient of Lift            (total) (L/(0.5*rho_inf*U_inf^2*A)  )              Provided to eight decimal points
#                 CD:   Coefficient of Drag            (total) (D/(0.5*rho_inf*U_inf^2*A)  )              Provided to nine  decimal points
#                 CM:   Coefficient of Pitching Moment (total) (M/(0.5*rho_inf*U_inf^2*A*c)) (+ nose-up)  Provided to eight decimal points
#              CD_PR:   Surface-Pressure Integrated Drag Coefficient
#              CD_SF:   Skin-Friction Integrated Drag Coefficient
#              *_TOT:   Total Configuration Force/Moment
#             *_TAIL:   Horizontal Tail Component Force/Moment
#             *_WING:   Wing Component Force/Moment
#              *_FUS:   Fuselage Component Force/Moment
#              *_NAC:   Nacelle Component Force/Moment
#               *_PY:   Pylon Component Force/Moment
#                CPU:   CPU (or GPU) hours used
#                 DT:   Time Step Per Iteration
#           CTUSTART:   Convective Time Unit at Which Averaging Began
#             CTUAVG:   Number of Convective Time Units in Time-Averaging Phase
#                Q/E:   Dynamic Pressure / Modulus of Elasticity
#
#     DECIMAL POINTS:   Please provide data in at least the number of decimal points listed below (?.???????? would have at least eight decimal points)
#
#      OPTIONAL DATA:   Enter -999 for any optional data you are not submitting
#                   
#        DEFINITIONS:   CTU --> Convective Time Unit  (Uinf/Cref is 1.00 CTU)
#
#   REFERENCE VALUES: ONERA OAT15A (ONE CELL WIDE)
#                       Planform ref area, A         =  Cref * span (span is grid dependent)
#                       Mean aerodynamic chord, Cref =    230.00 mm
#                       x moment center              =     57.50 mm
#                       y moment center              =      0.00 mm
#                       z moment center              =      0.00 mm
#
#   REFERENCE VALUES: Common Research Model
#                       Planform ref area, A         = 594720.00 inches^2
#                       Mean aerodynamic chord, Cref =    275.80 inches
#                       Full-span length, B          =   2313.50 inches
#                       Semi-span length, BO2        =   1156.75 inches
#                       x moment center              =   1325.90 inches
#                       y moment center              =      0.00 inches
#                       z moment center              =    177.95 inches
#                       Aspect Ratio, AR             =      9.00
#
#   CONFIGURATION:      ONERA OAT15A
#                       CRMWB   (Common Research Model Wing/Body)
#                       CRMWBNP (Common Research Model Wing/Body/Nacelle/Pylon)
#
#              NOTES:   1. All numerical data fields can be free-formatted.
#                       2. Please use at least 4 decimal places for coordinate values
#                       3. Please use at least 6 decimal places for coefficient values
#                       4. Only include one grid type, grid size, soln method, turb model, etc per form.
#                       5. Fill fields with value of -999 for data that are not available.
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

TITLE = "007.11"

# Column     1             2            3           4       5      6        7          8          9         10        11        12       
VARIABLES = "GRID_LEVEL"  "GRID_SIZE"  "GRID_FAC"  "MACH"  "REY"  "ALPHA"  "CL_AVG"   "CD_AVG"   "CM_AVG"  "CL_RMS"  "CD_RMS"  "CM_RMS"  

#---------------------------------------------------
#   PARTICIPANT, GRID, AND SOLVER INFORMATION
#---------------------------------------------------
DATASETAUXDATA ParticipantID   = "007"
DATASETAUXDATA SubmissionDate  = "January 30th, 2026"
DATASETAUXDATA Name            = "Andrea Sansica"
DATASETAUXDATA Email           = "sansica.andrea@jaxa.jp"
DATASETAUXDATA Institution     = "JAXA"
DATASETAUXDATA SolverName      = "FaSTAR"
DATASETAUXDATA BasicAlgorithm  = "URANS"
DATASETAUXDATA TurbulenceModel = "SA-R(Crot=2)-comp-QCR2000"
DATASETAUXDATA GridId          = "Hexahedra"
DATASETAUXDATA Notes           = "Warm start (Restart from RANS solution), sub iterations=30, The turbulence equations are first-order accuracy. The CPU time corresponds to the statistics collection time only."


#-------------------------------------------------------------------------------
#  REQUIRED:  VEHICLE F&M
#  OPTIONAL:  INDIVIDUAL COMPONENT FORCES AND MOMENTS
#-------------------------------------------------------------------------------

ZONE T= "007.11 Grid LEVEL 1"
AUXDATA Tstatic         = "323 K"
AUXDATA Deltat          = "4.200117149572903e-06 sec"
AUXDATA GridFileName    = "EPW4_A484_v55_A.b8.ugrid"
AUXDATA Misc            = "-999"
1 4408892 3.7191785320321146e-05 0.85 1520000 4.84 0.616850869600002 0.06336390899999994 0.017407858819070917 0.004934085833707779 0.0006080449154207273 0.008264245317989962


ZONE T= "007.11 Grid LEVEL 2"
AUXDATA Tstatic         = "323 K"
AUXDATA Deltat          = "4.200117149572903e-06 sec"
AUXDATA GridFileName    = "EPW4_A484_v55_B.b8.ugrid"
AUXDATA Misc            = "-999"
2 9915444 2.1666656057749287e-05 0.85 1520000 4.84 0.6081011189000008 0.06101694826000028 0.0012775009555439933 0.013892336558698898 0.0024331542402952905 0.024214368427562034


ZONE T= "007.11 Grid LEVEL 3"
AUXDATA Tstatic         = "323 K"
AUXDATA Deltat          = "4.200117149572903e-06 sec"
AUXDATA GridFileName    = "EPW4_AX_v55_C.b8.ugrid, X=122,229,484,589"
AUXDATA Misc            = "-999"
3 31914272 9.939015591958364e-06 0.85 1520000 1.22 0.27943599999996377 0.023315900000000053 0.03393237959000476 3.624878175401136e-14 5.204170427930421e-17 4.735432292886209e-08
3 31903273 9.941299849793172e-06 0.85 1520000 2.29 0.42951799999993834 0.02771889999999984 -0.008956593768999746 6.167288901792745e-14 1.5959455978986625e-16 2.4188522877452884e-08
3 31897574 9.942483926904361e-06 0.85 1520000 4.84 0.5653449999999804 0.055039500000010046 -0.24223200000002212 1.9539925233402755e-14 1.0047518372857667e-14 2.2121193765656244e-14
3 31945058 9.932628966065763e-06 0.85 1520000 5.89 0.5639363801999983 0.070550978 -0.16748629880000024 0.006634293979953543 0.00040097813852877403 0.011222587833557755


ZONE T= "007.11 ALPHA 1.22"
AUXDATA Tstatic         = "323 K"
AUXDATA Deltat          = "4.200117149572903e-06 sec"
AUXDATA GridFileName    = "EPW4_A122_v55_C.b8.ugrid"
AUXDATA Misc            = "-999"
3 31914272 9.939015591958364e-06 0.85 1520000 1.22 0.27943599999996377 0.023315900000000053 0.03393237959000476 3.624878175401136e-14 5.204170427930421e-17 4.735432292886209e-08


ZONE T= "007.11 ALPHA 2.29"
AUXDATA Tstatic         = "323 K"
AUXDATA Deltat          = "4.200117149572903e-06 sec"
AUXDATA GridFileName    = "EPW4_A229_v55_C.b8.ugrid"
AUXDATA Misc            = "-999"
3 31903273 9.941299849793172e-06 0.85 1520000 2.29 0.42951799999993834 0.02771889999999984 -0.008956593768999746 6.167288901792745e-14 1.5959455978986625e-16 2.4188522877452884e-08


ZONE T= "007.11 ALPHA 4.84"
AUXDATA Tstatic         = "323 K"
AUXDATA Deltat          = "4.200117149572903e-06 sec"
AUXDATA GridFileName    = "EPW4_A484_v55_X.b8.ugrid, X=A,B,C"
AUXDATA Misc            = "-999"
1 4408892 3.7191785320321146e-05 0.85 1520000 4.84 0.616850869600002 0.06336390899999994 0.017407858819070917 0.004934085833707779 0.0006080449154207273 0.008264245317989962
