TITLE = "005.05"

VARIABLES = "GRID_LEVEL" "GRID_SIZE" "GRID_FAC" "MACH" "REY" "ALPHA" "CL_AVG" "CD_AVG" "CM_AVG" "CL_RMS" "CD_RMS" "CM_RMS"

DATASETAUXDATA ParticipantID   = "005"
DATASETAUXDATA SubmissionDate  = "01-02-2025"
DATASETAUXDATA Name            = "Jeffrey A. Housman"
DATASETAUXDATA Email           = "jeffrey.a.housman@nasa.gov"
DATASETAUXDATA Institution     = "NASA Ames Research Center"
DATASETAUXDATA SolverName      = "LAVA Curvilinear"
DATASETAUXDATA BasicAlgorithm  = "Unsteady RANS"
DATASETAUXDATA TurbulenceModel = "SA-RC-comp-neg"
DATASETAUXDATA GridId          = "Multiblock"
DATASETAUXDATA Notes           = "Upwind/Centered Blending Method 1"
ZONE T = "005.05 GRID LEVEL 1"
AUXDATA Tstatic         = "271.0"
AUXDATA Deltat          = "9.5456895063539926e-6"
AUXDATA GridFileName    = "ONERA-Deck_Grids.REV00"
AUXDATA Misc            = "Grid Extruded 0.2 chord with 3 points in span, time-average from 100 to 1000 CTUs"
1 58046400 6.670368186930745e-06 7.30e-01 3.0e+06 1.36e+00 7.36625926e-01 1.281890944e-02 -1.24473010e-01 7.88263148e-05 1.609622860e-05 4.48962687e-05
1 58046400 6.670368186930745e-06 7.30e-01 3.0e+06 1.50e+00 7.67089864e-01 1.384788025e-02 -1.25220797e-01 7.87473503e-05 1.600235225e-05 4.56197039e-05
1 58046400 6.670368186930745e-06 7.30e-01 3.0e+06 2.50e+00 9.22401529e-01 2.763374568e-02 -1.31965815e-01 5.36860496e-05 8.080085221e-06 2.87543363e-05
1 58046400 6.670368186930745e-06 7.30e-01 3.0e+06 3.00e+00 9.43697761e-01 3.582126441e-02 -1.29153479e-01 9.77621436e-05 1.215532835e-05 3.70480030e-05
1 58046400 6.670368186930745e-06 7.30e-01 3.0e+06 3.10e+00 9.44693993e-01 3.742591471e-02 -1.28162980e-01 5.53609288e-04 5.057973110e-05 1.67281033e-04
1 58046400 6.670368186930745e-06 7.30e-01 3.0e+06 3.25e+00 9.38649190e-01 3.968163863e-02 -1.25818839e-01 4.20217816e-02 3.690833328e-03 1.21567736e-02
1 58046400 6.670368186930745e-06 7.30e-01 3.0e+06 3.40e+00 9.33865866e-01 4.201496454e-02 -1.23890576e-01 6.06871609e-02 5.278506750e-03 1.70671748e-02
1 58046400 6.670368186930745e-06 7.30e-01 3.0e+06 3.50e+00 9.31437771e-01 4.359424162e-02 -1.22795460e-01 7.00492430e-02 6.070498355e-03 1.93312254e-02
1 58046400 6.670368186930745e-06 7.30e-01 3.0e+06 3.60e+00 9.29168277e-01 4.517719835e-02 -1.21781654e-01 7.84220168e-02 6.784096232e-03 2.12479207e-02
1 58046400 6.670368186930745e-06 7.30e-01 3.0e+06 3.90e+00 9.21996556e-01 4.994466703e-02 -1.19036046e-01 1.00167348e-01 8.680729941e-03 2.57393284e-02
