#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
# DPW-8/AePW-4 UNSTEADY SECTIONAL CUT SUBMITTAL FORM (Version 5 - October 16, 2024)
#
# Provide this file for steady-state or time-averaged sectional cuts
#
#
#
# Data Set Title XXX.YY: Replace "XXX.YY" in the zone titles with the following information
#                     (Three-Digit Participant ID).(Two-Digit Submission ID)
#                     XXX  THREE-DIGIT PARTICIPANT ID: assigned by your working group leaders
#                     YY   TWO-DIGIT  SUBMISSION ID:  (self assigned) label a solver/grid/computational approach
#                     K.KK ALPHA: Angle of attack for the solution
#                     L    GRID LEVEL: 1, 2, 3, 4, 5, or 6
#                     EXAMPLE: 007.02 - ALPHA 2.50 - GRID 3 - WING SECTION  1
#
# 
#       NOMENCLATURE:
#                  X:   X coordinate
#                  Y:   Y coordinate
#                  Z:   Z coordinate
#                X/C:   Chord Fraction = (X - X_LE)/CHORD
#             CP_AVG:   Time-averaged coefficient of pressure
#             CP_RMS:   Root mean square of instantaneous coefficient of pressure
#             CF_AVG:   Time-averaged skin-friction coefficient at wall [tauw/(freestream dynamic pressure)]
#             CF_RMS:   Root mean square of skin-friction coefficient at wall [tauw/(freestream dynamic pressure)]
#                   
#        DEFINITIONS:   CTU --> Convective Time Unit  (Uinf/Cref is 1.00 CTU)
#
#   REFERENCE VALUES: ONERA OAT15A (ONE CELL WIDE)
#                       Planform ref area, A         =  Cref * span (span is grid dependent)
#                       Mean aerodynamic chord, Cref =    230.00 mm
#                       x moment center              =     57.50 mm
#                       y moment center              =      0.00 mm
#                       z moment center              =      0.00 mm
#
#   REFERENCE VALUES: Common Research Model
#                       Planform ref area, A         = 594720.00 inches^2
#                       Mean aerodynamic chord, Cref =    275.80 inches
#                       Full-span length, B          =   2313.50 inches
#                       Semi-span length, BO2        =   1156.75 inches
#                       x moment center              =   1325.90 inches
#                       y moment center              =      0.00 inches
#                       z moment center              =    177.95 inches
#                       Aspect Ratio, AR             =      9.00
#
#   CONFIGURATION:      ONERA OAT15A
#                       CRMWB   (Common Research Model Wing/Body)
#                       CRMWBNP (Common Research Model Wing/Body/Nacelle/Pylon)
#
#
#              NOTES:   1. All numerical data fields can be free-formatted.
#                       2. Please use at least 4 decimal places for coordinate values
#                       3. Please use at least 6 decimal places for coefficient values
#                       4. Only include one grid type, grid size, soln method, turb model, etc per form.
#                       5. Fill fields with value of -999 for data that are not available.
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

TITLE = "002.01"
# Column       1     2     3     4       5          6          7          8
VARIABLES =   "X"   "Y"   "Z"   "X/C"   "CP_AVG"   "CP_RMS"   "CF_AVG"   "CF_RMS"


#---------------------------------------------------
#   PARTICIPANT, GRID, AND SOLVER INFORMATION
#---------------------------------------------------
DATASETAUXDATA ParticipantID   = "002"
DATASETAUXDATA SubmissionDate  = "January 07, 2026"
DATASETAUXDATA Name            = "Molina"
DATASETAUXDATA Email           = "eduardo.molina@embraer.com.br"
DATASETAUXDATA Institution     = "Embraer"
DATASETAUXDATA SolverName      = "ScaLES 2025.09"
DATASETAUXDATA BasicAlgorithm  = "WMLES"
DATASETAUXDATA TurbulenceModel = "Dynamic Smagorinsky"
DATASETAUXDATA GridId          = "Hex"
DATASETAUXDATA Notes           = "Immersed Boundary Cartesian grid"


ZONE T="002.01 - ALPHA 1.22 - GRID L1 - WING SECTION  1"
AUXDATA GridLevel       = "1"
AUXDATA Mach            = "0.848"
AUXDATA Re              = "1500000.0"
AUXDATA Alpha           = "1.22"
AUXDATA Tstatic         = "282.39"
AUXDATA CLtotal         = "0.27080055"
AUXDATA Eta             = "0.5"
AUXDATA Dt              = "5.095225e-08"
AUXDATA CtuStart        = "20"
AUXDATA CtuAvg          = "30"
AUXDATA GridFileName    = "Volcano Grid"
     0.85858527      0.31731750      0.10674177      0.90212466      0.27559113      0.01234764      0.00139104            -999
     0.85841660      0.31731750      0.10672690      0.90088989      0.27497867      0.01189912      0.00141188            -999
     0.85803663      0.31731750      0.10669356      0.89810824      0.27382702      0.01162280      0.00146789            -999
     0.85780625      0.31731750      0.10667334      0.89642166      0.27329215      0.01168018      0.00150180            -999
     0.85730812      0.31731750      0.10662964      0.89277503      0.27182683      0.01124954      0.00157275            -999
     0.85730796      0.31731750      0.10662962      0.89277387      0.27182645      0.01124951      0.00157278            -999
     0.85730786      0.31731750      0.10662961      0.89277312      0.27182639      0.01124986      0.00157280            -999
     0.85730899      0.31731750      0.10662971      0.89278138      0.27182957      0.01125045      0.00157263            -999
     0.85771166      0.31731750      0.10666504      0.89572926      0.27303013      0.01163229      0.00151272            -999
     0.85826590      0.31731750      0.10671367      0.89978664      0.27457461      0.01169092      0.00143263            -999
     0.85730763      0.31731750      0.10662959      0.89277146      0.27182531      0.01124942      0.00157284            -999
     0.85672360      0.31731750      0.10657067      0.88849595      0.26931736      0.01139167      0.00166431            -999
     0.85650358      0.31731750      0.10654856      0.88688523      0.26860115      0.01106666      0.00170097            -999
     0.85639521      0.31731750      0.10653767      0.88609185      0.26840994      0.01079775      0.00171589            -999
     0.85628084      0.31731750      0.10652618      0.88525460      0.26776251      0.01088581      0.00171732            -999
     0.85592075      0.31731750      0.10649000      0.88261852      0.26678398      0.01127580      0.00171977            -999
     0.85582015      0.31731750      0.10647870      0.88188203      0.26632884      0.01129226      0.00171260            -999
     0.85542333      0.31731750      0.10643411      0.87897702      0.26402801      0.01101265      0.00167779            -999
     0.85536080      0.31731750      0.10642708      0.87851924      0.26370734      0.01097266      0.00167939            -999
     0.85521377      0.31731750      0.10641056      0.87744291      0.26265386      0.01106839      0.00168754            -999
     0.85492223      0.31731750      0.10637780      0.87530862      0.26031530      0.01159025      0.00170773            -999
     0.85481973      0.31731750      0.10636633      0.87455824      0.25968152      0.01135169      0.00170889            -999
     0.85458336      0.31731750      0.10633987      0.87282784      0.25798801      0.01165997      0.00171241            -999
     0.85441467      0.31731750      0.10632099      0.87159291      0.25680268      0.01204097      0.00171343            -999
     0.73720668      0.31731750      0.10262422      0.01354741      0.17407589      0.00488266      0.00694833            -999
     0.73720626      0.31731750      0.10262438      0.01354431      0.17418809      0.00488251      0.00694765            -999
     0.73733000      0.31731750      0.10257779      0.01445020      0.15859875      0.00488602      0.00697205            -999
     0.73733784      0.31731750      0.10257501      0.01450759      0.15813905      0.00488550      0.00697310            -999
     0.73750433      0.31731750      0.10251610      0.01572639      0.14605080      0.00491707      0.00700242            -999
     0.73736174      0.31731750      0.10256656      0.01468252      0.15631259      0.00489163      0.00697700            -999
     0.73752595      0.31731750      0.10250845      0.01588467      0.14279425      0.00492656      0.00701408            -999
     0.73758146      0.31731750      0.10248932      0.01629104      0.13416876      0.00489115      0.00701731            -999
     0.73761417      0.31731750      0.10247805      0.01653053      0.13266006      0.00487223      0.00701768            -999
     0.73774643      0.31731750      0.10243520      0.01749879      0.12730433      0.00485882      0.00704168            -999
     0.73788402      0.31731750      0.10239062      0.01850603      0.12199375      0.00483679      0.00706831            -999
     0.73795575      0.31731750      0.10236808      0.01903113      0.10941736      0.00483619      0.00709375            -999
     0.73796821      0.31731750      0.10236440      0.01912236      0.10881003      0.00483565      0.00709512            -999
     0.73795921      0.31731750      0.10236706      0.01905646      0.10922453      0.00483700      0.00709471            -999
     0.73825509      0.31731750      0.10227969      0.02122251      0.09726480      0.00482704      0.00711491            -999
     0.73833699      0.31731750      0.10225551      0.02182207      0.09395012      0.00483183      0.00713395            -999
     0.73836593      0.31731750      0.10224725      0.02203391      0.08977774      0.00483672      0.00714528            -999
     0.73848974      0.31731750      0.10221415      0.02294035      0.08333384      0.00485260      0.00714803            -999
