#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
# DPW-8/AePW-4 FORCE AND MOMENT SUBMITTAL FORM (Version 5 - October 16, 2024)
#
# Provide this file for steady-state or time-averaged force and moment coefficients
#
#
#
# Data Set Title XXX.YY: Replace "XXX.YY" in the zone titles with the following information
#                     (Three-Digit Participant ID).(Two-Digit Submission ID)
#                     XXX THREE-DIGIT PARTICIPANT ID: assigned by your working group leaders
#                     YY   TWO-DIGIT  SUBMISSION ID:  (self assigned) label a solver/grid/computational approach
#                     EXAMPLE: 007.02
#
# 
#       NOMENCLATURE:
#         GRID_LEVEL:   Level of grid refinement (1-6)
#          GRID_SIZE:   Number of grid nodes or cells
#         CONTINUITY:   Residual of continuity equation (to 16 decimal points)
#          MOMENTUMX:   Residual of x momentum equation (to 16 decimal points)
#          MOMENTUMY:   Residual of y momentum equation (to 16 decimal points)
#          MOMENTUMZ:   Residual of z momentum equation (to 16 decimal points)
#             ENERGY:   Residual of x energy equation (to 16 decimal points)
#              TURB1:   Residual of the first turbulence model equation (to 16 decimal points)
#              TURB2:   Residual of the second turbulence model equation (to 16 decimal points)
#                 CL:   Coefficient of Lift            (total) (L/(0.5*rho_inf*U_inf^2*A)  )              Provided to eight decimal points
#                 CD:   Coefficient of Drag            (total) (D/(0.5*rho_inf*U_inf^2*A)  )              Provided to nine  decimal points
#                 CM:   Coefficient of Pitching Moment (total) (M/(0.5*rho_inf*U_inf^2*A*c)) (+ nose-up)  Provided to eight decimal points
#
#      OPTIONAL DATA:   Enter -999 for any optional data you are not submitting
#                   
#        DEFINITIONS:   CTU --> Convective Time Unit  (Uinf/Cref is 1.00 CTU)
#
#   REFERENCE VALUES: ONERA OAT15A (ONE CELL WIDE)
#                       Planform ref area, A         =  Cref * span (span is grid dependent)
#                       Mean aerodynamic chord, Cref =    230.00 mm
#                       x moment center              =     57.50 mm
#                       y moment center              =      0.00 mm
#                       z moment center              =      0.00 mm
#
#   REFERENCE VALUES: Common Research Model
#                       Planform ref area, A         = 594720.00 inches^2
#                       Mean aerodynamic chord, Cref =    275.80 inches
#                       Full-span length, B          =   2313.50 inches
#                       Semi-span length, BO2        =   1156.75 inches
#                       x moment center              =   1325.90 inches
#                       y moment center              =      0.00 inches
#                       z moment center              =    177.95 inches
#                       Aspect Ratio, AR             =      9.00
#
#              NOTES:   1. All numerical data fields can be free-formatted.
#                       2. Please use at least 4 decimal places for coordinate values
#                       3. Please use at least 6 decimal places for coefficient values
#                       4. Only include one grid type, grid size, soln method, turb model, etc per form.
#                       5. Fill fields with value of -999 for data that are not available.
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

TITLE = "008.01"

# Column     1            2             3            4             5            6            7            8         9        10       11        12        13
VARIABLES = "ITERATION"  "GRID_LEVEL"  "GRID_SIZE"  "CONTINUITY"  "MOMENTUMX"  "MOMENTUMY"  "MOMENTUMZ"  "ENERGY"  "TURB1"  "TURB2"  "CL_TOT"  "CD_TOT"  "CM_TOT"

#---------------------------------------------------
#   PARTICIPANT, GRID, AND SOLVER INFORMATION
#---------------------------------------------------
DATASETAUXDATA ParticipantID   = "008"
DATASETAUXDATA SubmissionDate  = "10/31/2024"
DATASETAUXDATA Name            = "Nili Bachchan"
DATASETAUXDATA Email           = "nili@metacomptech.com"
DATASETAUXDATA Institution     = "Metacomp"
DATASETAUXDATA SolverName      = "CFD++ 21.1"
DATASETAUXDATA BasicAlgorithm  = "RANS"
DATASETAUXDATA TurbulenceModel = "SARC-QCR_neg"
DATASETAUXDATA GridId          = "Hex"
DATASETAUXDATA Discretization  = "Finite volume"
DATASETAUXDATA Order           = "2nd"
DATASETAUXDATA DistanceCalc    = "Exact search"
DATASETAUXDATA Notes           = ""


ZONE T="008.01 - Alpha 1.50 - Grid Level 5"
AUXDATA Tstatic         = "271 K"
AUXDATA Deltat          = ""
AUXDATA GridFileName    = "ONERA-OAT15A_230mmChord_780mmSpan_upZ_2024_09_05_Structured_Level-5.cgns"
AUXDATA Misc            = ""

1 5 937027 1.5400650e+05 9.5537589e+07 1.0070453e-12 2.7179210e+07 4.6422105e+10  2.2590243e+01  -999 1.6405374e-01 1.4821716e+00 -2.7872654e-03 
2 5 937027 1.5316633e+05 7.7398707e+07 1.9536544e-10 2.0348694e+07 4.6298080e+10  2.3085343e+01  -999 1.3357026e-01 1.3136101e+00 -2.1523431e-03 
3 5 937027 1.5114004e+05 6.9810797e+07 4.3048907e-10 1.8358628e+07 4.5738916e+10  2.3681276e+01  -999 1.1583482e-01 1.1918174e+00 -1.9459248e-03 
4 5 937027 1.4866171e+05 6.9073089e+07 6.3430992e-10 2.0503344e+07 4.5365593e+10  2.4084994e+01  -999 1.2008112e-01 1.0915477e+00 -2.0481776e-03 
5 5 937027 1.4515588e+05 6.6158185e+07 7.7613430e-10 2.2096858e+07 4.4370985e+10  2.3737542e+01  -999 1.3000525e-01 9.8702007e-01 -2.1652332e-03 
6 5 937027 1.3852934e+05 5.9695672e+07 8.7149450e-10 2.3198199e+07 4.2290548e+10  2.2347530e+01  -999 1.2975188e-01 8.6056697e-01 -2.2580353e-03 
7 5 937027 1.2940907e+05 5.2159721e+07 9.0725102e-10 2.3336470e+07 3.9054610e+10  2.0361417e+01  -999 1.2723100e-01 7.4675368e-01 -2.2978047e-03 
8 5 937027 1.1637207e+05 4.5583846e+07 9.6427652e-10 2.2217224e+07 3.4734527e+10  1.8362247e+01  -999 1.3213056e-01 6.5846362e-01 -2.3312220e-03 
9 5 937027 1.0410076e+05 3.9072994e+07 1.0010813e-09 2.0557749e+07 3.0550741e+10  1.6520345e+01  -999 1.3428725e-01 5.9162007e-01 -2.3569817e-03 
10 5 937027 9.2047872e+04 3.3556686e+07 9.9430377e-10 1.8794707e+07 2.6693718e+10  1.4849776e+01  -999 1.3543475e-01 5.4025022e-01 -2.3808922e-03 
11 5 937027 8.0281537e+04 2.8707732e+07 1.1063079e-09 1.7388020e+07 2.3186632e+10  2.6442393e+02  -999 1.3616399e-01 5.0004515e-01 -2.4013866e-03 
12 5 937027 6.9460523e+04 2.4684455e+07 9.7312011e-10 1.5429364e+07 2.0013709e+10  1.3862965e+02  -999 1.3649869e-01 4.7185854e-01 -2.4123766e-03 
13 5 937027 6.0689403e+04 2.1274583e+07 8.9287959e-10 1.3899050e+07 1.7409768e+10  7.8467808e+01  -999 1.3722099e-01 4.4729480e-01 -2.4283126e-03 
14 5 937027 5.3208605e+04 1.8418217e+07 8.2899753e-10 1.2547316e+07 1.5227481e+10  4.8815756e+01  -999 1.3781132e-01 4.2674917e-01 -2.4411719e-03 
15 5 937027 4.6907541e+04 1.6045088e+07 7.7090406e-10 1.1351003e+07 1.3358631e+10  3.1262983e+01  -999 1.3822631e-01 4.0960150e-01 -2.4503999e-03 
16 5 937027 4.1666951e+04 1.4142154e+07 7.1953123e-10 1.0275649e+07 1.1787841e+10  2.0323839e+01  -999 1.3852122e-01 3.9519746e-01 -2.4570788e-03 
17 5 937027 3.7316903e+04 1.2596465e+07 6.8184405e-10 9.3227984e+06 1.0478042e+10  1.5260885e+01  -999 1.3874897e-01 3.8299061e-01 -2.4622767e-03 
18 5 937027 3.3728319e+04 1.1350448e+07 6.5059828e-10 8.4794387e+06 9.3992409e+09  1.2449637e+01  -999 1.3893909e-01 3.7254311e-01 -2.4666605e-03 
19 5 937027 3.0779706e+04 1.0357311e+07 6.2594610e-10 7.7334010e+06 8.5133534e+09  1.0575994e+01  -999 1.3910557e-01 3.6349461e-01 -2.4705521e-03 
20 5 937027 2.8358583e+04 9.5682698e+06 6.0893184e-10 7.0690025e+06 7.7817483e+09  9.2153027e+00  -999 1.3925441e-01 3.5554582e-01 -2.4740612e-03 
21 5 937027 2.6395411e+04 8.9463731e+06 5.9834740e-10 6.4806784e+06 7.1852415e+09  8.1717896e+00  -999 1.3938807e-01 3.4845214e-01 -2.4772102e-03 
22 5 937027 2.4760052e+04 8.4185715e+06 5.8885374e-10 5.9486032e+06 6.6846902e+09  7.3877191e+00  -999 1.3950758e-01 3.4201196e-01 -2.4800052e-03 
