#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
# DPW-8/AePW-4 FORCE AND MOMENT SUBMITTAL FORM (Version 5 - October 16, 2024)
#
# Provide this file for steady-state or time-averaged force and moment coefficients
#
#
#
# Data Set Title XXX.YY: Replace "XXX.YY" in the zone titles with the following information
#                     (Three-Digit Participant ID).(Two-Digit Submission ID)
#                     XXX THREE-DIGIT PARTICIPANT ID: assigned by your working group leaders
#                     YY   TWO-DIGIT  SUBMISSION ID:  (self assigned) label a solver/grid/computational approach
#                     EXAMPLE: 007.02
#
# 
#       NOMENCLATURE:
#         GRID_LEVEL:   Level of grid refinement (1-6)
#          GRID_SIZE:   Number of grid nodes or cells
#         CONTINUITY:   Residual of continuity equation (to 16 decimal points)
#          MOMENTUMX:   Residual of x momentum equation (to 16 decimal points)
#          MOMENTUMY:   Residual of y momentum equation (to 16 decimal points)
#          MOMENTUMZ:   Residual of z momentum equation (to 16 decimal points)
#             ENERGY:   Residual of x energy equation (to 16 decimal points)
#              TURB1:   Residual of the first turbulence model equation (to 16 decimal points)
#              TURB2:   Residual of the second turbulence model equation (to 16 decimal points)
#                 CL:   Coefficient of Lift            (total) (L/(0.5*rho_inf*U_inf^2*A)  )              Provided to eight decimal points
#                 CD:   Coefficient of Drag            (total) (D/(0.5*rho_inf*U_inf^2*A)  )              Provided to nine  decimal points
#                 CM:   Coefficient of Pitching Moment (total) (M/(0.5*rho_inf*U_inf^2*A*c)) (+ nose-up)  Provided to eight decimal points
#
#      OPTIONAL DATA:   Enter -999 for any optional data you are not submitting
#                   
#        DEFINITIONS:   CTU --> Convective Time Unit  (Uinf/Cref is 1.00 CTU)
#
#   REFERENCE VALUES: ONERA OAT15A (ONE CELL WIDE)
#                       Planform ref area, A         =  Cref * span (span is grid dependent)
#                       Mean aerodynamic chord, Cref =    230.00 mm
#                       x moment center              =     57.50 mm
#                       y moment center              =      0.00 mm
#                       z moment center              =      0.00 mm
#
#   REFERENCE VALUES: Common Research Model
#                       Planform ref area, A         = 594720.00 inches^2
#                       Mean aerodynamic chord, Cref =    275.80 inches
#                       Full-span length, B          =   2313.50 inches
#                       Semi-span length, BO2        =   1156.75 inches
#                       x moment center              =   1325.90 inches
#                       y moment center              =      0.00 inches
#                       z moment center              =    177.95 inches
#                       Aspect Ratio, AR             =      9.00
#
#              NOTES:   1. All numerical data fields can be free-formatted.
#                       2. Please use at least 4 decimal places for coordinate values
#                       3. Please use at least 6 decimal places for coefficient values
#                       4. Only include one grid type, grid size, soln method, turb model, etc per form.
#                       5. Fill fields with value of -999 for data that are not available.
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

TITLE = "008.01"

# Column     1            2             3            4             5            6            7            8         9        10       11        12        13
VARIABLES = "ITERATION"  "GRID_LEVEL"  "GRID_SIZE"  "CONTINUITY"  "MOMENTUMX"  "MOMENTUMY"  "MOMENTUMZ"  "ENERGY"  "TURB1"  "TURB2"  "CL_TOT"  "CD_TOT"  "CM_TOT"

#---------------------------------------------------
#   PARTICIPANT, GRID, AND SOLVER INFORMATION
#---------------------------------------------------
DATASETAUXDATA ParticipantID   = "008"
DATASETAUXDATA SubmissionDate  = "10/31/2024"
DATASETAUXDATA Name            = "Nili Bachchan"
DATASETAUXDATA Email           = "nili@metacomptech.com"
DATASETAUXDATA Institution     = "Metacomp"
DATASETAUXDATA SolverName      = "CFD++ 21.1"
DATASETAUXDATA BasicAlgorithm  = "RANS"
DATASETAUXDATA TurbulenceModel = "SARC-QCR_neg"
DATASETAUXDATA GridId          = "Hex"
DATASETAUXDATA Discretization  = "Finite volume"
DATASETAUXDATA Order           = "2nd"
DATASETAUXDATA DistanceCalc    = "Exact search"
DATASETAUXDATA Notes           = ""


ZONE T="008.01 - Alpha 3.00 - Grid Level 5"
AUXDATA Tstatic         = "271 K"
AUXDATA Deltat          = ""
AUXDATA GridFileName    = "ONERA-OAT15A_230mmChord_780mmSpan_upZ_2024_09_05_Structured_Level-5.cgns"
AUXDATA Misc            = ""

1 5 937027 1.5999788e+05 9.6053636e+07 1.0437899e-12 3.0746074e+07 4.8228152e+10  2.2590243e+01  -999 3.1892701e-01 1.4950755e+00 -4.1790227e-03 
2 5 937027 1.5888791e+05 7.8169843e+07 2.0757100e-10 2.2928514e+07 4.7987954e+10  2.3109531e+01  -999 2.4961529e-01 1.3234105e+00 -3.2246857e-03 
3 5 937027 1.5666389e+05 7.0941903e+07 4.5829823e-10 2.1051154e+07 4.7332731e+10  2.3730134e+01  -999 2.3402252e-01 1.2022506e+00 -3.0503896e-03 
4 5 937027 1.5311635e+05 7.0085705e+07 6.7345828e-10 2.2623149e+07 4.6541817e+10  2.4149991e+01  -999 2.3407791e-01 1.1014144e+00 -3.0658484e-03 
5 5 937027 1.4991641e+05 6.7261983e+07 8.1691134e-10 2.4432319e+07 4.5769391e+10  2.3800375e+01  -999 2.5259418e-01 9.9685286e-01 -3.1527489e-03 
6 5 937027 1.4320014e+05 6.0807405e+07 9.1113262e-10 2.5134450e+07 4.3689873e+10  2.2407255e+01  -999 2.5571315e-01 8.7101822e-01 -3.2853573e-03 
7 5 937027 1.3391998e+05 5.3221464e+07 9.4996487e-10 2.5215976e+07 4.0446283e+10  2.0412132e+01  -999 2.5106212e-01 7.5684444e-01 -3.3133137e-03 
8 5 937027 1.2062156e+05 4.6585495e+07 1.0091321e-09 2.3871094e+07 3.6032146e+10  1.8402160e+01  -999 2.5671752e-01 6.6876066e-01 -3.3361349e-03 
9 5 937027 1.0800920e+05 3.9988458e+07 1.0457723e-09 2.2046309e+07 3.1732213e+10  1.6550863e+01  -999 2.6017888e-01 6.0200995e-01 -3.3559491e-03 
10 5 937027 9.5515700e+04 3.4386450e+07 1.0357874e-09 2.0101840e+07 2.7750470e+10  1.4872511e+01  -999 2.6262883e-01 5.5070687e-01 -3.3773404e-03 
11 5 937027 8.3330601e+04 2.9448443e+07 1.1563835e-09 1.8517523e+07 2.4116624e+10  2.6413889e+02  -999 2.6439296e-01 5.1055386e-01 -3.3962328e-03 
12 5 937027 7.2117473e+04 2.5343394e+07 1.0129142e-09 1.6403442e+07 2.0824370e+10  1.3851566e+02  -999 2.6518609e-01 4.8239894e-01 -3.4047059e-03 
13 5 937027 6.2987314e+04 2.1856431e+07 9.2798937e-10 1.4730003e+07 1.8109749e+10  7.8434114e+01  -999 2.6667325e-01 4.5787813e-01 -3.4204545e-03 
14 5 937027 5.5184896e+04 1.8932000e+07 8.6096871e-10 1.3256326e+07 1.5832278e+10  4.8790257e+01  -999 2.6788338e-01 4.3736063e-01 -3.4328589e-03 
15 5 937027 4.8593384e+04 1.6501223e+07 7.9989139e-10 1.1949289e+07 1.3879971e+10  3.1224328e+01  -999 2.6872944e-01 4.2022748e-01 -3.4410843e-03 
16 5 937027 4.3116739e+04 1.4552650e+07 7.4633371e-10 1.0785093e+07 1.2239719e+10  2.0322144e+01  -999 2.6932491e-01 4.0582956e-01 -3.4465225e-03 
17 5 937027 3.8564779e+04 1.2964701e+07 7.0616199e-10 9.7579055e+06 1.0870838e+10  1.5263220e+01  -999 2.6978167e-01 3.9362620e-01 -3.4505253e-03 
18 5 937027 3.4801916e+04 1.1682703e+07 6.7232600e-10 8.8551799e+06 9.7409937e+09  1.2449185e+01  -999 2.7016524e-01 3.8318228e-01 -3.4538936e-03 
19 5 937027 3.1712589e+04 1.0664430e+07 6.4538398e-10 8.0608119e+06 8.8134470e+09  1.0582879e+01  -999 2.7050621e-01 3.7413710e-01 -3.4569715e-03 
20 5 937027 2.9179564e+04 9.8545908e+06 6.2692680e-10 7.3595710e+06 8.0495039e+09  9.2250137e+00  -999 2.7081614e-01 3.6619157e-01 -3.4598347e-03 
21 5 937027 2.7142015e+04 9.2284484e+06 6.1528270e-10 6.7384601e+06 7.4329950e+09  8.1836527e+00  -999 2.7109902e-01 3.5910116e-01 -3.4624661e-03 
22 5 937027 2.5440367e+04 8.6941638e+06 6.0591492e-10 6.1789982e+06 6.9150039e+09  7.4039892e+00  -999 2.7135686e-01 3.5266457e-01 -3.4648350e-03 
