#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
# DPW-8/AePW-4 SECTIONAL CUT SUBMITTAL FORM (Version 5 - October 16, 2024)
#
# Provide this file for steady-state or time-averaged sectional cuts
#
#
#
# Data Set Title XXX.YY: Replace "XXX.YY" in the zone titles with the following information
#                     (Three-Digit Participant ID).(Two-Digit Submission ID)
#                     XXX  THREE-DIGIT PARTICIPANT ID: assigned by your working group leaders
#                     YY   TWO-DIGIT  SUBMISSION ID:  (self assigned) label a solver/grid/computational approach
#                     K.KK ALPHA: Angle of attack for the solution
#                     L    GRID LEVEL: 1, 2, 3, 4, 5, or 6
#                     EXAMPLE: 007.02 - ALPHA 2.50 - GRID 3 - WING SECTION  1
#
# 
#       NOMENCLATURE:
#                  X:   X coordinate
#                  Y:   Y coordinate
#                  Z:   Z coordinate
#                X/C:   Chord Fraction = (X - X_LE)/CHORD
#                 CP:   Coefficient of pressure
#                 CF:   Skin-friction coefficient at wall [tauw/(freestream dynamic pressure)]
#        CFX,CFY,CFZ:   Components of skin-friction coefficient at wall
#                   
#        DEFINITIONS:   CTU --> Convective Time Unit  (Uinf/Cref is 1.00 CTU)
#
#   REFERENCE VALUES: ONERA OAT15A (ONE CELL WIDE)
#                       Planform ref area, A         =  Cref * span (span is grid dependent)
#                       Mean aerodynamic chord, Cref =    230.00 mm
#                       x moment center              =     57.50 mm
#                       y moment center              =      0.00 mm
#                       z moment center              =      0.00 mm
#
#   REFERENCE VALUES: Common Research Model
#                       Planform ref area, A         = 594720.00 inches^2
#                       Mean aerodynamic chord, Cref =    275.80 inches
#                       Full-span length, B          =   2313.50 inches
#                       Semi-span length, BO2        =   1156.75 inches
#                       x moment center              =   1325.90 inches
#                       y moment center              =      0.00 inches
#                       z moment center              =    177.95 inches
#                       Aspect Ratio, AR             =      9.00
#
#   CONFIGURATION:      ONERA OAT15A
#                       CRMWB   (Common Research Model Wing/Body)
#                       CRMWBNP (Common Research Model Wing/Body/Nacelle/Pylon)
#
#
#              NOTES:   1. All numerical data fields can be free-formatted.
#                       2. Please use at least 4 decimal places for coordinate values
#                       3. Please use at least 6 decimal places for coefficient values
#                       4. Only include one grid type, grid size, soln method, turb model, etc per form.
#                       5. Fill fields with value of -999 for data that are not available.
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

TITLE = "014.01"
# Column       1     2     3     4       5      6      7       8       9
VARIABLES =   "X"   "Y"   "Z"   "X/C"   "CP"   "CF"   "CFX"   "CFY"   "CFZ"

#---------------------------------------------------
#   PARTICIPANT, GRID, AND SOLVER INFORMATION
#---------------------------------------------------
DATASETAUXDATA ParticipantID   = "014.01"
DATASETAUXDATA SubmissionDate  = "5th Nov,2024"
DATASETAUXDATA Name            = "Kartik Venkatraman, Adithya Udupa"
DATASETAUXDATA Email           = "kartik@iisc.ac.in, adithyaudupa3@gmail.com"
DATASETAUXDATA Institution     = "Indian Institute of Science"
DATASETAUXDATA SolverName      = "SU2 8.0.1 'Harrier'"
DATASETAUXDATA BasicAlgorithm  = "RANS"
DATASETAUXDATA TurbulenceModel = "SA Edwards-Chandra"
DATASETAUXDATA GridId          = "Hybrid"
DATASETAUXDATA Notes           = "Symmetric boundary condition is applied "



ZONE T="014.01 - ALPHA 1.36 - GRID L4 - WING SECTION  1"
AUXDATA GridLevel       = "4"
AUXDATA Mach            = "0.73"
AUXDATA Re              = "3e6"
AUXDATA Alpha           = "1.36"
AUXDATA Tstatic         = "271K"
AUXDATA CLtotal         = "0.7826661"
AUXDATA Eta             = "-999"
AUXDATA Dt              = "-999"
AUXDATA CtuStart        = "-999"
AUXDATA CtuAvg          = "-999"
AUXDATA GridFileName    = "ONERA-OAT15A_230mmChord_780mmSpan_upZ_2024_09_05_Unstructured_Level-4.cgns"
0.22568              -0.0115              -0.0001126           -0.98121739          0.242738             0.00254011           0.0025279            0.0                  -0.00024868         
0.225413             -0.0115              -8.65e-05            -0.98005652          0.246506             0.00251268           0.00250084           0.0                  -0.00024362         
0.225934             -0.0115              -0.00013774          -0.98232174          0.239005             0.00256775           0.00255518           0.0                  -0.00025374         
0.226176             -0.0115              -0.0001619           -0.98337391          0.235301             0.00259566           0.00258273           0.0                  -0.0002588          
0.226407             -0.0115              -0.00018512          -0.98437826          0.231624             0.00262391           0.00261061           0.0                  -0.00026387         
0.226627             -0.0115              -0.00020741          -0.98533478          0.22797              0.00265252           0.00263885           0.0                  -0.00026893         
0.226836             -0.0115              -0.00022881          -0.98624348          0.224339             0.00268147           0.00266744           0.0                  -0.00027397         
0.227035             -0.0115              -0.00024934          -0.9871087           0.22073              0.0027108            0.0026964            0.0                  -0.00027899         
0.227225             -0.0115              -0.00026904          -0.98793478          0.217143             0.00274054           0.00272578           0.0                  -0.00028402         
0.227405             -0.0115              -0.00028793          -0.98871739          0.213577             0.00277071           0.00275559           0.0                  -0.00028904         
0.227577             -0.0115              -0.00030603          -0.98946522          0.210028             0.0028014            0.00278592           0.0                  -0.00029409         
0.227741             -0.0115              -0.00032338          -0.99017826          0.206491             0.00283282           0.00281698           0.0                  -0.00029921         
0.227897             -0.0115              -0.00034             -0.99085652          0.202963             0.00286517           0.00284895           0.0                  -0.0003044          
0.228046             -0.0115              -0.00035592          -0.99150435          0.199437             0.0028986            0.002882             0.0                  -0.00030969         
0.228187             -0.0115              -0.00037116          -0.99211739          0.19591              0.0029332            0.00291623           0.0                  -0.0003151          
0.228322             -0.0115              -0.00038576          -0.99270435          0.192374             0.00296911           0.00295174           0.0                  -0.00032064         
0.22845              -0.0115              -0.00039973          -0.99326087          0.188822             0.00300668           0.00298891           0.0                  -0.00032638         
0.228572             -0.0115              -0.00041311          -0.9937913           0.185245             0.00304626           0.00302808           0.0                  -0.00033235         
0.228689             -0.0115              -0.00042592          -0.9943              0.18163              0.00308815           0.00306954           0.0                  -0.00033858         
0.228799             -0.0115              -0.00043817          -0.99477826          0.177968             0.00313268           0.00311362           0.0                  -0.00034511         
0.228905             -0.0115              -0.0004499           -0.99523913          0.174245             0.00318051           0.00316097           0.0                  -0.00035199         
0.229005             -0.0115              -0.00046111          -0.99567391          0.170449             0.00323203           0.003212             0.0                  -0.00035922         
0.229101             -0.0115              -0.00047184          -0.9960913           0.166569             0.00328737           0.00326684           0.0                  -0.00036682         
0.229192             -0.0115              -0.00048209          -0.99648696          0.16259              0.00334712           0.00332606           0.0                  -0.00037485         
0.229279             -0.0115              -0.00049189          -0.99686522          0.158491             0.00341218           0.00339057           0.0                  -0.00038342         
0.229362             -0.0115              -0.00050126          -0.99722609          0.154248             0.00348405           0.00346184           0.0                  -0.0003927          
0.22944              -0.0115              -0.0005102           -0.99756522          0.149827             0.00356496           0.00354212           0.0                  -0.00040291         
0.229515             -0.0115              -0.00051874          -0.9978913           0.145185             0.00365628           0.00363274           0.0                  -0.00041417         
0.229587             -0.0115              -0.00052689          -0.99820435          0.14032              0.00376336           0.00373905           0.0                  -0.00042709         
0.229655             -0.0115              -0.00053466          -0.9985              0.135019             0.00388397           0.0038588            0.0                  -0.00044144         
0.22972              -0.0115              -0.00054208          -0.99878261          0.129756             0.00403816           0.00401193           0.0                  -0.0004595          
0.229781             -0.0115              -0.00054914          -0.99904783          0.122402             0.00412605           0.00409921           0.0                  -0.00046992         
0.22984              -0.0115              -0.00055588          -0.99930435          0.118554             0.00437068           0.0043422            0.0                  -0.0004981          
0.229896             -0.0115              -0.0005623           -0.99954783          0.113179             0.00530037           0.00526581           0.0                  -0.00060431         
0.229949             -0.0115              -0.00056842          -0.99977826          0.129348             0.0082556            0.00820174           0.0                  -0.00094147         
0.23                 -0.0115              -0.00057424          -1.0                 -0.0682525           0.00183686           0.00141423           0.0                  0.00117219          
0.23                 -0.0115              -0.00052636          -1.0                 0.0926482            0.0063454            0.0                  0.0                  -0.0063454          
0.23                 -0.0115              -0.00047848          -1.0                 0.0909727            0.00337574           0.0                  0.0                  -0.00337574         
0.23                 -0.0115              -0.00043059          -1.0                 0.0964382            0.00177288           0.0                  0.0                  -0.00177288         
0.23                 -0.0115              -0.00038271          -1.0                 0.0988155            0.00112371           0.0                  0.0                  -0.00112371         
0.23                 -0.0115              -0.00033483          -1.0                 0.101028             0.00084708           0.0                  0.0                  -0.00084708         
0.23                 -0.0115              -0.00028695          -1.0                 0.102647             0.0006536            0.0                  0.0                  -0.0006536          
0.23                 -0.0115              -0.00023907          -1.0                 0.104063             0.0004748            0.0                  0.0                  -0.0004748          
0.23                 -0.0115              -0.00019118          -1.0                 0.104993             0.00028008           0.0                  0.0                  -0.00028008         
0.23                 -0.0115              -0.0001433           -1.0                 0.105442             6.76e-05             0.0                  0.0                  -6.76e-05           
0.23                 -0.0115              -9.54e-05            -1.0                 0.105286             0.00014182           0.0                  0.0                  0.00014182          
0.23                 -0.0115              -4.75e-05            -1.0                 0.104599             0.00032872           0.0                  0.0                  0.00032872          
0.23                 -0.0115              3.4e-07              -1.0                 0.103633             0.00046778           0.0                  0.0                  0.00046778          
0.23                 -0.0115              4.82e-05             -1.0                 0.102489             0.00054792           0.0                  0.0                  0.00054792          
0.23                 -0.0115              9.61e-05             -1.0                 0.101312             0.00056758           0.0                  0.0                  0.00056758          
0.23                 -0.0115              0.00014399           -1.0                 0.100159             0.00055608           0.0                  0.0                  0.00055608          
0.23                 -0.0115              0.00019187           -1.0                 0.0994959            0.00054056           0.0                  0.0                  0.00054056          
0.23                 -0.0115              0.00023976           -1.0                 0.0983534            0.00048887           0.0                  0.0                  0.00048887          
0.23                 -0.0115              0.00028764           -1.0                 0.0977456            0.00035927           0.0                  0.0                  0.00035927          
0.23                 -0.0115              0.00033552           -1.0                 0.097879             0.00025191           0.0                  0.0                  0.00025191          
0.23                 -0.0115              0.0003834            -1.0                 0.0985505            0.00022209           0.0                  0.0                  0.00022209          
0.23                 -0.0115              0.00043128           -1.0                 0.099286             0.00034964           0.0                  0.0                  0.00034964          
0.23                 -0.0115              0.00047917           -1.0                 0.0987577            0.00078227           0.0                  0.0                  0.00078227          
