TITLE = "023.01"


# Column       1     2     3     4       5      6      7       8       9
VARIABLES =   "X"   "Y"   "Z"   "CP"   "CF"   "CFX"   "CFY"   "CFZ"   "X/C" 

#---------------------------------------------------
#   PARTICIPANT, GRID, AND SOLVER INFORMATION
#---------------------------------------------------
DATASETAUXDATA ParticipantID   = "023.01"
DATASETAUXDATA SubmissionDate  = "26/10/2024"
DATASETAUXDATA Name            = "Baptiste ARNOULD"
DATASETAUXDATA Email           = "baptiste.arnould@polymtl.ca"
DATASETAUXDATA Institution     = "Polytechnique Montreal"
DATASETAUXDATA SolverName      = "CHAMPS"
DATASETAUXDATA BasicAlgorithm  = "RANS"
DATASETAUXDATA TurbulenceModel = "SA"
DATASETAUXDATA GridId          = "Cadence_Grids.REV01 Unstructured"
DATASETAUXDATA Discretization  = "Finite volume"
DATASETAUXDATA Order           = "2"
DATASETAUXDATA DistanceCalc    = "ANALYTICAL"
DATASETAUXDATA Notes           = "X/C is the last variable instead of beeing the 4th one, therefore Cp is the 4th variable, CF is the 5th etc."



ZONE T="023.01 - Mesh 6 - AOA 1.36 - WING SECTION  1"
AUXDATA GridLevel       = "6"
AUXDATA Mach            = "0.73"
AUXDATA Re              = "3000000.0"
AUXDATA Alpha           = "1.36"
AUXDATA Tstatic         = "273.0"
AUXDATA CLtotal         = "7.802539370744e-01"
AUXDATA Eta             = "0.5"
AUXDATA Dt              = "-"
AUXDATA CtuStart        = "-"
AUXDATA CtuAvg          = "-"
AUXDATA GridFileName    = "ONERA-OAT15A_230mmChord_780mmSpan_upZ_2024_09_05_Unstructured_Level-6.cgns"

 2.300000000000E+02 -1.150000000000E+01 5.749310000000E-01 8.075063117805E-02 4.205748688333E-04 2.966425746320E-04 -3.521053794569E-20 -1.318179683240E-04 1.000000000000E+00
 2.299641962928E+02 -1.150000000000E+01 5.819315836200E-01 9.824478442836E-02 7.113984295713E-04 6.674921017419E-04 -3.406263201580E-20 -2.299699042595E-04 9.998443317078E-01
 2.299266024426E+02 -1.150000000000E+01 5.892824443346E-01 9.765552850541E-02 6.459340213535E-04 6.339439455449E-04 -5.483540381374E-20 -1.236922420654E-04 9.996808801854E-01
 2.298871289951E+02 -1.150000000000E+01 5.970014039200E-01 9.861087021736E-02 6.365514017873E-04 6.254643203610E-04 -6.874091933034E-20 -1.182449171462E-04 9.995092565004E-01
 2.298456820842E+02 -1.150000000000E+01 6.051072419001E-01 9.891816200845E-02 6.678644719920E-04 6.555356609337E-04 -3.211811109060E-20 -1.277329249529E-04 9.993290525399E-01
 2.298021631031E+02 -1.150000000000E+01 6.136197800431E-01 9.909540005744E-02 6.722557237562E-04 6.597362706430E-04 -7.206351492120E-21 -1.291348350487E-04 9.991398395785E-01
 2.297564685147E+02 -1.150000000000E+01 6.225599431392E-01 9.916289307415E-02 6.622200383313E-04 6.498654408653E-04 1.338800815312E-20 -1.273196226313E-04 9.989411674554E-01
 2.297084897408E+02 -1.150000000000E+01 6.319496232922E-01 9.918544956080E-02 6.480341073579E-04 6.359338604791E-04 4.653132110237E-20 -1.246448121791E-04 9.987325640905E-01
 2.296581124719E+02 -1.150000000000E+01 6.418111327409E-01 9.917899855947E-02 6.332095476598E-04 6.213827156769E-04 3.517423230866E-20 -1.218107215711E-04 9.985135324863E-01
 2.296052166507E+02 -1.150000000000E+01 6.521675763542E-01 9.914815106520E-02 6.191871463592E-04 6.076217746163E-04 -5.661181547243E-21 -1.191154953223E-04 9.982835506553E-01
