TITLE = "009.05"
VARIABLES = "GRID_LEVEL" "GRID_SIZE" "GRID_FAC" "MACH" "REY" "ALPHA" "CL_TOT" "CD_TOT" "CM_TOT" "CL_WING" "CD_WING" "CM_WING" "CD_PR" "CD_SF" "CL_TAIL" "CD_TAIL" "CM_TAIL" "CL_FUS" "CD_FUS" "CM_FUS" "CL_NAC" "CD_NAC" "CM_NAC" "CL_PY" "CD_PY" "CM_PY" "CPU_Hours" "DELTAT" "CTUSTART" "CTUAVG" "Q/E"
DATASETAUXDATA ParticipantID   = "009"
DATASETAUXDATA SubmissionDate  = "2026-05"
DATASETAUXDATA Name            = "F. Sartor"
DATASETAUXDATA Email           = "fulvio.sartor@onera.fr"
DATASETAUXDATA Institution     = "ONERA/DAAA"
DATASETAUXDATA SolverName      = "elsA"
DATASETAUXDATA BasicAlgorithm  = "RANS"
DATASETAUXDATA TurbulenceModel = "SA"
DATASETAUXDATA GridId          = "ONERA custom unstrucured"
ZONE T = "009.05 elsA ONERA-O Unstructured GRID LEVEL 1"
1 16320 1.554246e-03 7.300000e-01 3.000000e+06 1.360000e+00 7.706843e-01 1.398199e-02 -1.304950e-01 1.765592e-15 2.353154e-16 1.926711e-01 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
1 16320 1.554246e-03 7.300000e-01 3.000000e+06 1.500000e+00 8.021271e-01 1.522705e-02 -1.318165e-01 1.753914e-15 2.355307e-16 2.005318e-01 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
1 16320 1.554246e-03 7.300000e-01 3.000000e+06 2.500000e+00 9.261544e-01 2.844503e-02 -1.328895e-01 6.454606e-03 4.343642e-04 2.315624e-01 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
1 16320 1.554246e-03 7.300000e-01 3.000000e+06 3.000000e+00 9.563073e-01 3.672624e-02 -1.313230e-01 4.609136e-12 4.103937e-13 2.390768e-01 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
1 16320 1.554246e-03 7.300000e-01 3.000000e+06 3.100000e+00 9.552871e-01 3.807950e-02 -1.295922e-01 1.557149e-11 1.243637e-12 2.388218e-01 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
1 16320 1.554246e-03 7.300000e-01 3.000000e+06 3.250000e+00 9.574506e-01 4.047503e-02 -1.282024e-01 5.732515e-04 4.923438e-05 2.393628e-01 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
1 16320 1.554246e-03 7.300000e-01 3.000000e+06 3.400000e+00 9.606630e-01 4.306574e-02 -1.273270e-01 9.532831e-06 8.199599e-07 2.401657e-01 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
1 16320 1.554246e-03 7.300000e-01 3.000000e+06 3.500000e+00 9.578273e-01 4.444815e-02 -1.256248e-01 4.887612e-07 4.362829e-08 2.394568e-01 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
1 16320 1.554246e-03 7.300000e-01 3.000000e+06 3.600000e+00 9.547799e-01 4.581513e-02 -1.239099e-01 9.023452e-07 8.300919e-08 2.386950e-01 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
1 16320 1.554246e-03 7.300000e-01 3.000000e+06 3.900000e+00 9.500245e-01 5.057496e-02 -1.207821e-01 4.834568e-07 4.639797e-08 2.375061e-01 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
ZONE T = "009.05 elsA ONERA-O Unstructured GRID LEVEL 2"
2 63648 6.273022e-04 7.300000e-01 3.000000e+06 1.360000e+00 7.749970e-01 1.371552e-02 -1.308304e-01 2.923303e-12 1.546515e-13 1.937492e-01 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2 63648 6.273022e-04 7.300000e-01 3.000000e+06 1.500000e+00 8.058533e-01 1.498968e-02 -1.321348e-01 6.554201e-10 2.557644e-11 2.014633e-01 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2 63648 6.273022e-04 7.300000e-01 3.000000e+06 2.500000e+00 9.534326e-01 2.959105e-02 -1.389498e-01 1.328762e-09 9.653114e-11 2.383582e-01 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2 63648 6.273022e-04 7.300000e-01 3.000000e+06 3.000000e+00 9.773257e-01 3.780930e-02 -1.361090e-01 4.036223e-05 3.407604e-06 2.443314e-01 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2 63648 6.273022e-04 7.300000e-01 3.000000e+06 3.100000e+00 9.794857e-01 3.945622e-02 -1.352409e-01 1.771714e-05 1.530756e-06 2.448714e-01 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2 63648 6.273022e-04 7.300000e-01 3.000000e+06 3.250000e+00 9.804998e-01 4.185340e-02 -1.335827e-01 1.006767e-03 9.161218e-05 2.451256e-01 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2 63648 6.273022e-04 7.300000e-01 3.000000e+06 3.400000e+00 9.807777e-01 4.429521e-02 -1.320009e-01 2.202955e-03 2.074915e-04 2.451973e-01 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2 63648 6.273022e-04 7.300000e-01 3.000000e+06 3.500000e+00 9.801682e-01 4.589016e-02 -1.308344e-01 4.189570e-03 4.026935e-04 2.450525e-01 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
