#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
# DPW-8/AePW-4 SECTIONAL CUT SUBMITTAL FORM (Version 5 - October 16, 2024)
#
# Provide this file for steady-state or time-averaged sectional cuts
#
#
#
# Data Set Title XXX.YY: Replace "XXX.YY" in the zone titles with the following information
#                     (Three-Digit Participant ID).(Two-Digit Submission ID)
#                     XXX  THREE-DIGIT PARTICIPANT ID: assigned by your working group leaders
#                     YY   TWO-DIGIT  SUBMISSION ID:  (self assigned) label a solver/grid/computational approach
#                     K.KK ALPHA: Angle of attack for the solution
#                     L    GRID LEVEL: 1, 2, 3, 4, 5, or 6
#                     EXAMPLE: 007.02 - ALPHA 2.50 - GRID 3 - WING SECTION  1
#
# 
#       NOMENCLATURE:
#                  X:   X coordinate
#                  Y:   Y coordinate
#                  Z:   Z coordinate
#                X/C:   Chord Fraction = (X - X_LE)/CHORD
#                 CP:   Coefficient of pressure
#                 CF:   Skin-friction coefficient at wall [tauw/(freestream dynamic pressure)]
#        CFX,CFY,CFZ:   Components of skin-friction coefficient at wall
#                   
#        DEFINITIONS:   CTU --> Convective Time Unit  (Uinf/Cref is 1.00 CTU)
#
#   REFERENCE VALUES: ONERA OAT15A (ONE CELL WIDE)
#                       Planform ref area, A         =  Cref * span (span is grid dependent)
#                       Mean aerodynamic chord, Cref =    230.00 mm
#                       x moment center              =     57.50 mm
#                       y moment center              =      0.00 mm
#                       z moment center              =      0.00 mm
#
#   REFERENCE VALUES: Common Research Model
#                       Planform ref area, A         = 594720.00 inches^2
#                       Mean aerodynamic chord, Cref =    275.80 inches
#                       Full-span length, B          =   2313.50 inches
#                       Semi-span length, BO2        =   1156.75 inches
#                       x moment center              =   1325.90 inches
#                       y moment center              =      0.00 inches
#                       z moment center              =    177.95 inches
#                       Aspect Ratio, AR             =      9.00
#
#   CONFIGURATION:      ONERA OAT15A
#                       CRMWB   (Common Research Model Wing/Body)
#                       CRMWBNP (Common Research Model Wing/Body/Nacelle/Pylon)
#
#
#              NOTES:   1. All numerical data fields can be free-formatted.
#                       2. Please use at least 4 decimal places for coordinate values
#                       3. Please use at least 6 decimal places for coefficient values
#                       4. Only include one grid type, grid size, soln method, turb model, etc per form.
#                       5. Fill fields with value of -999 for data that are not available.
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

TITLE = "014.02"
# Column       1     2     3     4       5      6      7       8       9
VARIABLES =   "X"   "Y"   "Z"   "X/C"   "CP"   "CF"   "CFX"   "CFY"   "CFZ"

#---------------------------------------------------
#   PARTICIPANT, GRID, AND SOLVER INFORMATION
#---------------------------------------------------
DATASETAUXDATA ParticipantID   = "014"
DATASETAUXDATA SubmissionDate  = "5th Nov,2024"
DATASETAUXDATA Name            = "Kartik Venkatraman, Adithya Udupa"
DATASETAUXDATA Email           = "kartik@iisc.ac.in, adithyaudupa3@gmail.com"
DATASETAUXDATA Institution     = "Indian Institute of Science"
DATASETAUXDATA SolverName      = "SU2 8.0.1 'Harrier'"
DATASETAUXDATA BasicAlgorithm  = "RANS"
DATASETAUXDATA TurbulenceModel = "SA Edwards"
DATASETAUXDATA GridId          = "Hybrid"
DATASETAUXDATA Notes           = "Periodic boundary condition is applied "



ZONE T="014.02 - ALPHA 1.5 - GRID L1 - WING SECTION  1"
AUXDATA GridLevel       = "1"
AUXDATA Mach            = "0.73"
AUXDATA Re              = "3e6"
AUXDATA Alpha           = "1.5"
AUXDATA Tstatic         = "-999"
AUXDATA CLtotal         = "0.80211868"
AUXDATA Eta             = "-999"
AUXDATA Dt              = "-999"
AUXDATA CtuStart        = "-999"
AUXDATA CtuAvg          = "-999"
AUXDATA GridFileName    = "ONERA-OAT15A_230mmChord_780mmSpan_upZ_2024_09_05_Unstructured_Level-1.cgns"
X                    Y                    Z                    X/C                  CP                   CF                   CFX                  CFY                  CFZ                 
0.227296             -0.0115              0.00110266           -0.98824348          0.0894436            0.00047113           0.0004625            0.0                  -8.97e-05           
0.227544             -0.0115              0.00105447           -0.98932174          0.090899             0.00046895           0.00046034           0.0                  -8.94e-05           
0.227035             -0.0115              0.00115319           -0.9871087           0.0878606            0.00047501           0.00046634           0.0                  -9.04e-05           
0.226761             -0.0115              0.00120617           -0.98591739          0.08618              0.00048056           0.00047181           0.0                  -9.13e-05           
0.226474             -0.0115              0.00126172           -0.98466957          0.0843912            0.00048679           0.00047796           0.0                  -9.23e-05           
0.226172             -0.0115              0.00131994           -0.98335652          0.0824754            0.00049374           0.00048481           -0.0                 -9.35e-05           
0.225856             -0.0115              0.00138097           -0.98198261          0.0804535            0.0005016            0.00049256           0.0                  -9.48e-05           
0.225523             -0.0115              0.00144492           -0.98053478          0.0783154            0.00050998           0.00050083           0.0                  -9.62e-05           
0.225174             -0.0115              0.00151195           -0.97901739          0.076038             0.00051917           0.00050989           0.0                  -9.77e-05           
0.224807             -0.0115              0.0015822            -0.97742174          0.0736405            0.0005295            0.00052008           -0.0                 -9.95e-05           
0.224421             -0.0115              0.00165581           -0.97574348          0.0711211            0.00054025           0.00053067           -0.0                 -0.00010128         
0.224017             -0.0115              0.00173292           -0.97398696          0.0684347            0.00055179           0.00054205           0.0                  -0.00010321         
0.223592             -0.0115              0.00181371           -0.97213913          0.0656412            0.00056383           0.00055393           0.0                  -0.00010521         
0.223146             -0.0115              0.00189832           -0.9702              0.0626575            0.00057665           0.00056657           0.0                  -0.00010734         
0.222678             -0.0115              0.00198695           -0.96816522          0.0595779            0.00058996           0.0005797            0.0                  -0.00010955         
0.222186             -0.0115              0.00207978           -0.96602609          0.0562754            0.00060382           0.00059337           -0.0                 -0.00011184         
0.22822              -0.0115              0.00092294           -0.99226087          0.0946557            0.00047098           0.00046228           -0.0                 -9.01e-05           
0.228424             -0.0115              0.00088312           -0.99314783          0.0956793            0.00047357           0.0004648            0.0                  -9.07e-05           
0.228005             -0.0115              0.00096471           -0.99132609          0.0935165            0.00046896           0.00046031           -0.0                 -8.96e-05           
0.220431             -0.0115              0.00035569           -0.95839565          0.29602              0.00215548           0.0021486            0.0                  -0.00017209         
0.219824             -0.0115              0.00040366           -0.95575652          0.301061             0.00212072           0.00211429           -0.0                 -0.00016491         
0.221009             -0.0115              0.00030883           -0.9609087           0.29097              0.0021897            0.00218236           -0.0                 -0.00017913         
0.22974              -0.0115              -0.00054441          -0.99886957          0.121892             0.00482135           0.00479003           -0.0                 -0.0005487          
0.2296               -0.0115              -0.0005284           -0.99826087          0.132146             0.00387882           0.00385376           -0.0                 -0.00044025         
0.229873             -0.0115              -0.00055968          -0.99944783          0.146398             0.00758584           0.00753641           0.0                  -0.00086462         
0.23                 -0.0115              -0.00057424          -1.0                 -0.167279            0.0015797            0.00117899           0.0                  0.0010514           
0.23                 -0.0115              -0.00044656          -1.0                 0.0673367            0.00657595           0.0                  0.0                  -0.00657595         
0.23                 -0.0115              -0.00031887          -1.0                 0.0837923            0.00378266           0.0                  -0.0                 -0.00378266         
0.23                 -0.0115              -0.00019118          -1.0                 0.104589             0.00137302           0.0                  -0.0                 -0.00137302         
0.23                 -0.0115              -6.35e-05            -1.0                 0.104094             8e-05                0.0                  -0.0                 -8e-05              
0.23                 -0.0115              6.42e-05             -1.0                 0.102553             0.00054835           0.0                  -0.0                 0.00054835          
0.23                 -0.0115              0.00019187           -1.0                 0.0972135            0.0009155            0.0                  -0.0                 0.0009155           
0.23                 -0.0115              0.00031956           -1.0                 0.0900501            0.00109524           0.0                  0.0                  0.00109524          
0.23                 -0.0115              0.00044724           -1.0                 0.0811447            0.00132451           0.0                  0.0                  0.00132451          
0.23                 -0.0115              0.00057493           -1.0                 0.0560571            0.00067104           0.00042655           0.0                  -0.00051803         
0.229875             -0.0115              0.00059944           -0.99945652          0.106262             0.00145507           0.00142802           -0.0                 -0.00027929         
0.227261             -0.0115              -0.00027287          -0.9880913           0.210986             0.00277153           0.00275657           0.0                  -0.00028759         
0.226997             -0.0115              -0.00024545          -0.98694348          0.216145             0.00272866           0.00271421           0.0                  -0.00028043         
0.227513             -0.0115              -0.00029923          -0.98918696          0.205741             0.00281642           0.00280093           0.0                  -0.00029495         
0.227752             -0.0115              -0.00032456          -0.99022609          0.20041              0.0028637            0.00284767           -0.0                 -0.00030258         
0.19338              -0.0115              0.00103218           -0.84078261          0.390014             0.00120265           0.00120164           0.0                  4.92e-05            
0.19142              -0.0115              0.00094208           -0.83226087          0.388343             0.00117231           0.00117076           0.0                  6.02e-05            
0.195248             -0.0115              0.00109884           -0.84890435          0.390701             0.00123878           0.00123819           0.0                  3.83e-05            
0.226123             -0.0115              -0.00015657          -0.98314348          0.231319             0.0026093            0.00259635           -0.0                 -0.00025964         
0.225802             -0.0115              -0.00012464          -0.98174783          0.236299             0.00257201           0.00255955           -0.0                 -0.00025292         
0.226429             -0.0115              -0.00018732          -0.98447391          0.226313             0.00264776           0.00263432           0.0                  -0.00026647         
0.0318099            -0.0115              -0.0110095           -0.13830391          -0.140912            0.00409483           0.00405768           -0.0                 -0.00055032         
0.0299538            -0.0115              -0.0107486           -0.13023391          -0.119498            0.00402024           0.00397849           -0.0                 -0.00057785         
0.0337614            -0.0115              -0.011265            -0.1467887           -0.1621              0.00415792           0.00412539           -0.0                 -0.00051912         
0.035813             -0.0115              -0.0115133           -0.1557087           -0.182469            0.00420666           0.00417869           0.0                  -0.00048422         
0.0379696            -0.0115              -0.0117526           -0.16508522          -0.201965            0.00424507           0.00422151           0.0                  -0.00044661         
0.0402365            -0.0115              -0.0119812           -0.1749413           -0.220316            0.00427326           0.00425378           -0.0                 -0.00040754         
0.042527             -0.0115              -0.0121893           -0.1849              -0.237557            0.00429398           0.0042782            -0.0                 -0.0003678          
0.0448206            -0.0115              -0.0123754           -0.19487217          -0.252733            0.00430285           0.00429032           -0.0                 -0.00032814         
0.0471169            -0.0115              -0.0125403           -0.20485609          -0.266383            0.00430606           0.00429633           -0.0                 -0.00028934         
0.0494157            -0.0115              -0.0126848           -0.21485087          -0.278542            0.00430458           0.00429723           0.0                  -0.00025144         
0.147192             -0.0115              0.0137126            -0.63996522          -0.538481            0.00261506           0.00260616           0.0                  -0.00021557         
0.148488             -0.0115              0.0136037            -0.6456              -0.535809            0.00263861           0.00262901           0.0                  -0.00022487         
0.145956             -0.0115              0.0138131            -0.6345913           -0.54064             0.00258643           0.00257818           -0.0                 -0.00020646         
0.14478              -0.0115              0.0139057            -0.62947826          -0.542411            0.00255316           0.00254551           0.0                  -0.00019754         
0.143659             -0.0115              0.0139913            -0.62460435          -0.54385             0.00251551           0.00250842           -0.0                 -0.00018882         
