#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
# DPW-8/AePW-4 SECTIONAL CUT SUBMITTAL FORM (Version 5 - October 16, 2024)
#
# Provide this file for steady-state or time-averaged sectional cuts
#
#
#
# Data Set Title XXX.YY: Replace "XXX.YY" in the zone titles with the following information
#                     (Three-Digit Participant ID).(Two-Digit Submission ID)
#                     XXX  THREE-DIGIT PARTICIPANT ID: assigned by your working group leaders
#                     YY   TWO-DIGIT  SUBMISSION ID:  (self assigned) label a solver/grid/computational approach
#                     K.KK ALPHA: Angle of attack for the solution
#                     L    GRID LEVEL: 1, 2, 3, 4, 5, or 6
#                     EXAMPLE: 007.02 - ALPHA 2.50 - GRID 3 - WING SECTION  1
#
# 
#       NOMENCLATURE:
#                  X:   X coordinate
#                  Y:   Y coordinate
#                  Z:   Z coordinate
#                X/C:   Chord Fraction = (X - X_LE)/CHORD
#                 CP:   Coefficient of pressure
#                 CF:   Skin-friction coefficient at wall [tauw/(freestream dynamic pressure)]
#        CFX,CFY,CFZ:   Components of skin-friction coefficient at wall
#                   
#        DEFINITIONS:   CTU --> Convective Time Unit  (Uinf/Cref is 1.00 CTU)
#
#   REFERENCE VALUES: ONERA OAT15A (ONE CELL WIDE)
#                       Planform ref area, A         =  Cref * span (span is grid dependent)
#                       Mean aerodynamic chord, Cref =    230.00 mm
#                       x moment center              =     57.50 mm
#                       y moment center              =      0.00 mm
#                       z moment center              =      0.00 mm
#
#   REFERENCE VALUES: Common Research Model
#                       Planform ref area, A         = 594720.00 inches^2
#                       Mean aerodynamic chord, Cref =    275.80 inches
#                       Full-span length, B          =   2313.50 inches
#                       Semi-span length, BO2        =   1156.75 inches
#                       x moment center              =   1325.90 inches
#                       y moment center              =      0.00 inches
#                       z moment center              =    177.95 inches
#                       Aspect Ratio, AR             =      9.00
#
#   CONFIGURATION:      ONERA OAT15A
#                       CRMWB   (Common Research Model Wing/Body)
#                       CRMWBNP (Common Research Model Wing/Body/Nacelle/Pylon)
#
#
#              NOTES:   1. All numerical data fields can be free-formatted.
#                       2. Please use at least 4 decimal places for coordinate values
#                       3. Please use at least 6 decimal places for coefficient values
#                       4. Only include one grid type, grid size, soln method, turb model, etc per form.
#                       5. Fill fields with value of -999 for data that are not available.
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

TITLE = "014.01"
# Column       1     2     3     4       5      6      7       8       9
VARIABLES =   "X"   "Y"   "Z"   "X/C"   "CP"   "CF"   "CFX"   "CFY"   "CFZ"

#---------------------------------------------------
#   PARTICIPANT, GRID, AND SOLVER INFORMATION
#---------------------------------------------------
DATASETAUXDATA ParticipantID   = "014.01"
DATASETAUXDATA SubmissionDate  = "5th Nov,2024"
DATASETAUXDATA Name            = "Kartik Venkatraman, Adithya Udupa"
DATASETAUXDATA Email           = "kartik@iisc.ac.in, adithyaudupa3@gmail.com"
DATASETAUXDATA Institution     = "Indian Institute of Science"
DATASETAUXDATA SolverName      = "SU2 8.0.1 'Harrier'"
DATASETAUXDATA BasicAlgorithm  = "RANS"
DATASETAUXDATA TurbulenceModel = "SA Edwards-Chandra"
DATASETAUXDATA GridId          = "Hybrid"
DATASETAUXDATA Notes           = "Symmetric boundary condition is applied "



ZONE T="014.01 - ALPHA 2.5 - GRID L3 - WING SECTION  1"
AUXDATA GridLevel       = "3"
AUXDATA Mach            = "0.73"
AUXDATA Re              = "3e6"
AUXDATA Alpha           = "2.5"
AUXDATA Tstatic         = "271K"
AUXDATA CLtotal         = "0.95918859"
AUXDATA Eta             = "-999"
AUXDATA Dt              = "-999"
AUXDATA CtuStart        = "-999"
AUXDATA CtuAvg          = "-999"
AUXDATA GridFileName    = "ONERA-OAT15A_230mmChord_780mmSpan_upZ_2024_09_05_Unstructured_Level-3.cgns"
0.2298               -0.0115              -0.0005513           -0.99913043          0.0738964            0.00465438           0.00462409           0.0                  -0.0005302          
0.229727             -0.0115              -0.00054288          -0.99881304          0.0787297            0.00438821           0.00435971           0.0                  -0.00049937         
0.22987              -0.0115              -0.00055932          -0.99943478          0.0667392            0.00565901           0.00562212           0.0                  -0.00064507         
0.229937             -0.0115              -0.00056696          -0.99972609          0.0855023            0.00885849           0.00880071           0.0                  -0.00101016         
0.23                 -0.0115              -0.00057424          -1.0                 -0.1556              0.00191917           0.00147039           0.0                  0.00123335          
0.23                 -0.0115              -0.00051376          -1.0                 0.036882             0.00703868           0.0                  0.0                  -0.00703868         
0.23                 -0.0115              -0.00045328          -1.0                 0.0390134            0.00379281           0.0                  0.0                  -0.00379281         
0.23                 -0.0115              -0.00039279          -1.0                 0.0477531            0.0017138            0.0                  0.0                  -0.0017138          
0.23                 -0.0115              -0.00033231          -1.0                 0.0493153            0.0008342            0.0                  0.0                  -0.0008342          
0.23                 -0.0115              -0.00027183          -1.0                 0.0506611            0.00051632           0.0                  0.0                  -0.00051632         
0.23                 -0.0115              -0.00021134          -1.0                 0.0515656            0.00033684           0.0                  -0.0                 -0.00033684         
0.23                 -0.0115              -0.00015086          -1.0                 0.052109             0.00020707           0.0                  -0.0                 -0.00020707         
0.23                 -0.0115              -9.04e-05            -1.0                 0.0523517            0.00010225           0.0                  -0.0                 -0.00010225         
0.23                 -0.0115              -2.99e-05            -1.0                 0.0523362            2.15e-05             0.0                  -0.0                 -2.15e-05           
0.23                 -0.0115              3.06e-05             -1.0                 0.0521784            4.12e-05             0.0                  -0.0                 4.12e-05            
0.23                 -0.0115              9.11e-05             -1.0                 0.0519236            8.39e-05             0.0                  -0.0                 8.39e-05            
0.23                 -0.0115              0.00015155           -1.0                 0.0517656            0.00011804           0.0                  -0.0                 0.00011804          
0.23                 -0.0115              0.00021204           -1.0                 0.0515339            0.00014928           0.0                  0.0                  0.00014928          
0.23                 -0.0115              0.00027252           -1.0                 0.0507324            0.0001497            0.0                  0.0                  0.0001497           
0.23                 -0.0115              0.000333             -1.0                 0.0505467            0.00013986           0.0                  0.0                  0.00013986          
0.23                 -0.0115              0.00039348           -1.0                 0.0504681            0.00017919           0.0                  0.0                  0.00017919          
0.23                 -0.0115              0.00045397           -1.0                 0.0501084            0.00027613           0.0                  0.0                  0.00027613          
0.23                 -0.0115              0.00051445           -1.0                 0.0438624            0.00025035           0.0                  -0.0                 0.00025035          
0.23                 -0.0115              0.00057493           -1.0                 0.0411274            0.00062168           0.00040575           -0.0                 -0.00047101         
0.229937             -0.0115              0.00058718           -0.99972609          0.0584469            0.00085309           0.00083723           0.0                  -0.00016371         
0.229872             -0.0115              0.00060005           -0.99944348          0.0551402            0.00033832           0.00033203           -0.0                 -6.49e-05           
0.229802             -0.0115              0.00061356           -0.99913913          0.0535146            0.0002468            0.00024221           -0.0                 -4.74e-05           
0.22973              -0.0115              0.00062775           -0.99882609          0.0538479            0.00022627           0.00022206           -0.0                 -4.35e-05           
0.229654             -0.0115              0.00064266           -0.99849565          0.0539571            0.00019156           0.00018799           0.0                  -3.68e-05           
0.229574             -0.0115              0.00065831           -0.99814783          0.0540431            0.00016046           0.00015747           0.0                  -3.08e-05           
0.22949              -0.0115              0.00067476           -0.99778261          0.0540432            0.00013448           0.00013197           0.0                  -2.58e-05           
0.229402             -0.0115              0.00069202           -0.9974              0.0539708            0.00011237           0.00011028           0.0                  -2.16e-05           
0.229309             -0.0115              0.00071014           -0.99699565          0.05385              9.47e-05             9.29e-05             -0.0                 -1.82e-05           
0.229212             -0.0115              0.00072915           -0.99657391          0.0536824            8.01e-05             7.87e-05             -0.0                 -1.54e-05           
0.22911              -0.0115              0.00074911           -0.99613043          0.053474             6.81e-05             6.68e-05             -0.0                 -1.31e-05           
