#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
# DPW-8/AePW-4 FORCE AND MOMENT SUBMITTAL FORM (Version 5 - October 16, 2024)
#
# Provide this file for steady-state or time-averaged force and moment coefficients
#
#
#
# Data Set Title XXX.YY: Replace "XXX.YY" in the zone titles with the following information
#                     (Three-Digit Participant ID).(Two-Digit Submission ID)
#                     XXX THREE-DIGIT PARTICIPANT ID: assigned by your working group leaders
#                     YY   TWO-DIGIT  SUBMISSION ID:  (self assigned) label a solver/grid/computational approach
#                     EXAMPLE: 007.02
#
# 
#       NOMENCLATURE:
#         GRID_LEVEL:   Level of grid refinement (1-6)
#          GRID_SIZE:   Number of grid nodes or cells
#         CONTINUITY:   Residual of continuity equation (to 16 decimal points)
#          MOMENTUMX:   Residual of x momentum equation (to 16 decimal points)
#          MOMENTUMY:   Residual of y momentum equation (to 16 decimal points)
#          MOMENTUMZ:   Residual of z momentum equation (to 16 decimal points)
#             ENERGY:   Residual of x energy equation (to 16 decimal points)
#              TURB1:   Residual of the first turbulence model equation (to 16 decimal points)
#              TURB2:   Residual of the second turbulence model equation (to 16 decimal points)
#                 CL:   Coefficient of Lift            (total) (L/(0.5*rho_inf*U_inf^2*A)  )              Provided to eight decimal points
#                 CD:   Coefficient of Drag            (total) (D/(0.5*rho_inf*U_inf^2*A)  )              Provided to nine  decimal points
#                 CM:   Coefficient of Pitching Moment (total) (M/(0.5*rho_inf*U_inf^2*A*c)) (+ nose-up)  Provided to eight decimal points
#
#      OPTIONAL DATA:   Enter -999 for any optional data you are not submitting
#                   
#        DEFINITIONS:   CTU --> Convective Time Unit  (Uinf/Cref is 1.00 CTU)
#
#   REFERENCE VALUES: ONERA OAT15A (ONE CELL WIDE)
#                       Planform ref area, A         =  Cref * span (span is grid dependent)
#                       Mean aerodynamic chord, Cref =    230.00 mm
#                       x moment center              =     57.50 mm
#                       y moment center              =      0.00 mm
#                       z moment center              =      0.00 mm
#
#   REFERENCE VALUES: Common Research Model
#                       Planform ref area, A         = 594720.00 inches^2
#                       Mean aerodynamic chord, Cref =    275.80 inches
#                       Full-span length, B          =   2313.50 inches
#                       Semi-span length, BO2        =   1156.75 inches
#                       x moment center              =   1325.90 inches
#                       y moment center              =      0.00 inches
#                       z moment center              =    177.95 inches
#                       Aspect Ratio, AR             =      9.00
#
#              NOTES:   1. All numerical data fields can be free-formatted.
#                       2. Please use at least 4 decimal places for coordinate values
#                       3. Please use at least 6 decimal places for coefficient values
#                       4. Only include one grid type, grid size, soln method, turb model, etc per form.
#                       5. Fill fields with value of -999 for data that are not available.
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

TITLE = "008.01"

# Column     1            2             3            4             5            6            7            8         9        10       11        12        13
VARIABLES = "ITERATION"  "GRID_LEVEL"  "GRID_SIZE"  "CONTINUITY"  "MOMENTUMX"  "MOMENTUMY"  "MOMENTUMZ"  "ENERGY"  "TURB1"  "TURB2"  "CL_TOT"  "CD_TOT"  "CM_TOT"

#---------------------------------------------------
#   PARTICIPANT, GRID, AND SOLVER INFORMATION
#---------------------------------------------------
DATASETAUXDATA ParticipantID   = "008"
DATASETAUXDATA SubmissionDate  = "10/31/2024"
DATASETAUXDATA Name            = "Nili Bachchan"
DATASETAUXDATA Email           = "nili@metacomptech.com"
DATASETAUXDATA Institution     = "Metacomp"
DATASETAUXDATA SolverName      = "CFD++ 21.1"
DATASETAUXDATA BasicAlgorithm  = "RANS"
DATASETAUXDATA TurbulenceModel = "SARC-QCR_neg"
DATASETAUXDATA GridId          = "Hex"
DATASETAUXDATA Discretization  = "Finite volume"
DATASETAUXDATA Order           = "2nd"
DATASETAUXDATA DistanceCalc    = "Exact search"
DATASETAUXDATA Notes           = ""


ZONE T="008.01 - Alpha 3.60 - Grid Level 4"
AUXDATA Tstatic         = "271 K"
AUXDATA Deltat          = ""
AUXDATA GridFileName    = "ONERA-OAT15A_230mmChord_780mmSpan_upZ_2024_09_05_Structured_Level-4.cgns"
AUXDATA Misc            = ""

1 4 596792 1.9780241e+05 1.0798552e+08 2.1590201e-10 3.8165461e+07 5.9623530e+10  2.2146407e+01  -999 3.7686401e-01 1.3025712e+00 -4.6588338e-03 
2 4 596792 1.9613341e+05 8.8175803e+07 8.2590516e-10 2.9182146e+07 5.9147918e+10  2.2715272e+01  -999 2.9628002e-01 1.1563815e+00 -3.6387016e-03 
3 4 596792 1.9267312e+05 8.1170682e+07 1.6509525e-09 2.7243427e+07 5.8066939e+10  2.3414350e+01  -999 2.8945333e-01 1.0683910e+00 -3.5404591e-03 
4 4 596792 1.8674228e+05 8.0779073e+07 2.5235070e-09 2.8353384e+07 5.6301476e+10  2.3954624e+01  -999 2.8403821e-01 9.9771193e-01 -3.5250849e-03 
5 4 596792 1.8070364e+05 7.8437572e+07 3.0422031e-09 3.0028622e+07 5.4924788e+10  2.3739664e+01  -999 3.0489875e-01 9.2457454e-01 -3.5917262e-03 
6 4 596792 1.7044995e+05 7.1001505e+07 3.1795126e-09 2.9324702e+07 5.1963479e+10  2.2463990e+01  -999 3.0815328e-01 8.2416475e-01 -3.7120846e-03 
7 4 596792 1.5658992e+05 6.1643928e+07 3.4945518e-09 2.9246510e+07 4.7221815e+10  2.0560441e+01  -999 3.0365540e-01 7.2572862e-01 -3.7198077e-03 
8 4 596792 1.3753883e+05 5.3518356e+07 3.5928012e-09 2.6642953e+07 4.1063704e+10  1.8628070e+01  -999 3.0682202e-01 6.5100810e-01 -3.7475498e-03 
9 4 596792 1.1971135e+05 4.5392334e+07 3.5527732e-09 2.3806957e+07 3.5214257e+10  1.6838971e+01  -999 3.1088931e-01 5.9158763e-01 -3.7616624e-03 
10 4 596792 1.0304227e+05 3.8421652e+07 3.3512618e-09 2.1011323e+07 2.9917690e+10  1.5198235e+01  -999 3.1389356e-01 5.4453672e-01 -3.7802042e-03 
11 4 596792 8.7545884e+04 3.2341024e+07 3.5124194e-09 1.8724590e+07 2.5227230e+10  2.7495250e+02  -999 3.1605984e-01 5.0669582e-01 -3.7979098e-03 
12 4 596792 7.3708628e+04 2.7311184e+07 3.0033242e-09 1.6190953e+07 2.1123219e+10  1.4360482e+02  -999 3.1706994e-01 4.7907844e-01 -3.8060868e-03 
13 4 596792 6.2739980e+04 2.3125267e+07 2.7201345e-09 1.4199506e+07 1.7821367e+10  8.0736275e+01  -999 3.1880172e-01 4.5500846e-01 -3.8216133e-03 
14 4 596792 5.3683417e+04 1.9720926e+07 2.6316749e-09 1.2542600e+07 1.5176051e+10  4.9733292e+01  -999 3.2018706e-01 4.3470861e-01 -3.8333039e-03 
15 4 596792 4.6389569e+04 1.6994311e+07 2.5873339e-09 1.1176486e+07 1.3040892e+10  3.0680623e+01  -999 3.2116693e-01 4.1766516e-01 -3.8407967e-03 
16 4 596792 4.0730475e+04 1.4884866e+07 2.4682446e-09 1.0040429e+07 1.1360064e+10  1.9633113e+01  -999 3.2187472e-01 4.0330627e-01 -3.8457035e-03 
17 4 596792 3.6349489e+04 1.3241435e+07 2.4730992e-09 9.0956268e+06 1.0045406e+10  1.4684539e+01  -999 3.2242830e-01 3.9111497e-01 -3.8493211e-03 
18 4 596792 3.2989778e+04 1.1973339e+07 2.4966399e-09 8.3046454e+06 9.0299381e+09  1.1961010e+01  -999 3.2289531e-01 3.8064732e-01 -3.8523241e-03 
19 4 596792 3.0434644e+04 1.1012536e+07 2.4711992e-09 7.6360270e+06 8.2606688e+09  1.0187981e+01  -999 3.2330433e-01 3.7152916e-01 -3.8549442e-03 
20 4 596792 2.8494687e+04 1.0280110e+07 2.3571643e-09 7.0566394e+06 7.6771810e+09  8.8915082e+00  -999 3.2366311e-01 3.6344438e-01 -3.8571892e-03 
21 4 596792 2.7065619e+04 9.7221392e+06 2.1539002e-09 6.5434739e+06 7.2459010e+09  7.8781077e+00  -999 3.2397196e-01 3.5612740e-01 -3.8589632e-03 
22 4 596792 2.5946109e+04 9.2821578e+06 1.9632628e-09 6.0772838e+06 6.9137611e+09  7.1378044e+00  -999 3.2422738e-01 3.4935350e-01 -3.8601070e-03 
