#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
# DPW-8/AePW-4 FORCE AND MOMENT SUBMITTAL FORM (Version 5 - October 16, 2024)
#
# Provide this file for steady-state or time-averaged force and moment coefficients
#
#
#
# Data Set Title XXX.YY: Replace "XXX.YY" in the zone titles with the following information
#                     (Three-Digit Participant ID).(Two-Digit Submission ID)
#                     XXX THREE-DIGIT PARTICIPANT ID: assigned by your working group leaders
#                     YY   TWO-DIGIT  SUBMISSION ID:  (self assigned) label a solver/grid/computational approach
#                     EXAMPLE: 007.02
#
# 
#       NOMENCLATURE:
#         GRID_LEVEL:   Level of grid refinement (1-6)
#          GRID_SIZE:   Number of grid nodes or cells
#         CONTINUITY:   Residual of continuity equation (to 16 decimal points)
#          MOMENTUMX:   Residual of x momentum equation (to 16 decimal points)
#          MOMENTUMY:   Residual of y momentum equation (to 16 decimal points)
#          MOMENTUMZ:   Residual of z momentum equation (to 16 decimal points)
#             ENERGY:   Residual of x energy equation (to 16 decimal points)
#              TURB1:   Residual of the first turbulence model equation (to 16 decimal points)
#              TURB2:   Residual of the second turbulence model equation (to 16 decimal points)
#                 CL:   Coefficient of Lift            (total) (L/(0.5*rho_inf*U_inf^2*A)  )              Provided to eight decimal points
#                 CD:   Coefficient of Drag            (total) (D/(0.5*rho_inf*U_inf^2*A)  )              Provided to nine  decimal points
#                 CM:   Coefficient of Pitching Moment (total) (M/(0.5*rho_inf*U_inf^2*A*c)) (+ nose-up)  Provided to eight decimal points
#
#      OPTIONAL DATA:   Enter -999 for any optional data you are not submitting
#                   
#        DEFINITIONS:   CTU --> Convective Time Unit  (Uinf/Cref is 1.00 CTU)
#
#   REFERENCE VALUES: ONERA OAT15A (ONE CELL WIDE)
#                       Planform ref area, A         =  Cref * span (span is grid dependent)
#                       Mean aerodynamic chord, Cref =    230.00 mm
#                       x moment center              =     57.50 mm
#                       y moment center              =      0.00 mm
#                       z moment center              =      0.00 mm
#
#   REFERENCE VALUES: Common Research Model
#                       Planform ref area, A         = 594720.00 inches^2
#                       Mean aerodynamic chord, Cref =    275.80 inches
#                       Full-span length, B          =   2313.50 inches
#                       Semi-span length, BO2        =   1156.75 inches
#                       x moment center              =   1325.90 inches
#                       y moment center              =      0.00 inches
#                       z moment center              =    177.95 inches
#                       Aspect Ratio, AR             =      9.00
#
#              NOTES:   1. All numerical data fields can be free-formatted.
#                       2. Please use at least 4 decimal places for coordinate values
#                       3. Please use at least 6 decimal places for coefficient values
#                       4. Only include one grid type, grid size, soln method, turb model, etc per form.
#                       5. Fill fields with value of -999 for data that are not available.
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

TITLE = "008.01"

# Column     1            2             3            4             5            6            7            8         9        10       11        12        13
VARIABLES = "ITERATION"  "GRID_LEVEL"  "GRID_SIZE"  "CONTINUITY"  "MOMENTUMX"  "MOMENTUMY"  "MOMENTUMZ"  "ENERGY"  "TURB1"  "TURB2"  "CL_TOT"  "CD_TOT"  "CM_TOT"

#---------------------------------------------------
#   PARTICIPANT, GRID, AND SOLVER INFORMATION
#---------------------------------------------------
DATASETAUXDATA ParticipantID   = "008"
DATASETAUXDATA SubmissionDate  = "10/31/2024"
DATASETAUXDATA Name            = "Nili Bachchan"
DATASETAUXDATA Email           = "nili@metacomptech.com"
DATASETAUXDATA Institution     = "Metacomp"
DATASETAUXDATA SolverName      = "CFD++ 21.1"
DATASETAUXDATA BasicAlgorithm  = "RANS"
DATASETAUXDATA TurbulenceModel = "SARC-QCR_neg"
DATASETAUXDATA GridId          = "Hex"
DATASETAUXDATA Discretization  = "Finite volume"
DATASETAUXDATA Order           = "2nd"
DATASETAUXDATA DistanceCalc    = "Exact search"
DATASETAUXDATA Notes           = ""


ZONE T="008.01 - Alpha 3.10 - Grid Level 1"
AUXDATA Tstatic         = "271 K"
AUXDATA Deltat          = ""
AUXDATA GridFileName    = "ONERA-OAT15A_230mmChord_780mmSpan_upZ_2024_09_05_Structured_Level-1.cgns"
AUXDATA Misc            = ""

1 1 151003 2.2230276e+05 9.6237721e+07 1.2055966e-12 3.9406148e+07 6.7008327e+10  9.4269056e+00  -999 3.1559139e-01 7.0178286e-01 -4.0435090e-03 
2 1 151003 2.1803632e+05 7.7405678e+07 2.2835318e-09 3.2900442e+07 6.5664073e+10  9.7620746e+00  -999 2.6693478e-01 6.2134521e-01 -3.4006863e-03 
3 1 151003 2.0657806e+05 7.2057103e+07 5.0818603e-09 2.9818348e+07 6.2069987e+10  1.0202517e+01  -999 2.7383556e-01 6.0645903e-01 -3.3982564e-03 
4 1 151003 1.8768507e+05 7.1770337e+07 6.7699879e-09 2.6491047e+07 5.6262177e+10  1.0625490e+01  -999 2.6976219e-01 6.0447259e-01 -3.3989853e-03 
5 1 151003 1.6634273e+05 6.9094741e+07 6.1518880e-09 2.3938821e+07 4.9989440e+10  1.0727552e+01  -999 2.6780881e-01 5.9963667e-01 -3.4207875e-03 
6 1 151003 1.4542768e+05 6.1388888e+07 4.6328212e-09 2.0001690e+07 4.3939741e+10  1.0302207e+01  -999 2.7539566e-01 5.7606016e-01 -3.5228985e-03 
7 1 151003 1.2340185e+05 5.1532937e+07 3.7003965e-09 1.7032206e+07 3.6800100e+10  9.5608188e+00  -999 2.7416503e-01 5.4070154e-01 -3.4898583e-03 
8 1 151003 9.9683276e+04 4.3517806e+07 3.7976954e-09 1.4532611e+07 2.9320917e+10  8.8521292e+00  -999 2.7320837e-01 5.1096474e-01 -3.4667001e-03 
9 1 151003 8.0959348e+04 3.6231081e+07 3.1134655e-09 1.2212777e+07 2.3530352e+10  8.2141778e+00  -999 2.7373955e-01 4.8724391e-01 -3.4686213e-03 
10 1 151003 6.5773115e+04 3.0246529e+07 2.6349521e-09 1.0565510e+07 1.8888564e+10  7.6108028e+00  -999 2.7586433e-01 4.6614827e-01 -3.4813468e-03 
11 1 151003 5.3726171e+04 2.5082718e+07 2.5283047e-09 9.3984984e+06 1.5231314e+10  1.5938537e+02  -999 2.7804321e-01 4.4614508e-01 -3.4936357e-03 
12 1 151003 4.4902037e+04 2.0988782e+07 2.2753696e-09 8.6625218e+06 1.2524572e+10  8.2508217e+01  -999 2.7665729e-01 4.2785855e-01 -3.4964597e-03 
13 1 151003 3.8681903e+04 1.7818783e+07 2.0202467e-09 8.1261578e+06 1.0605243e+10  4.5463963e+01  -999 2.7652465e-01 4.1094364e-01 -3.5087439e-03 
14 1 151003 3.4400515e+04 1.5372473e+07 1.8077607e-09 7.8163691e+06 9.2857088e+09  2.6210302e+01  -999 2.7719147e-01 3.9455243e-01 -3.5108470e-03 
15 1 151003 3.1602248e+04 1.3526136e+07 1.6418687e-09 7.6321264e+06 8.4311169e+09  1.2935225e+01  -999 2.7777943e-01 3.7770326e-01 -3.5046317e-03 
16 1 151003 2.9930703e+04 1.2110595e+07 1.4910136e-09 7.4566527e+06 7.9082477e+09  8.7077761e+00  -999 2.7776385e-01 3.6024371e-01 -3.4948620e-03 
17 1 151003 2.8790283e+04 1.0920979e+07 1.3626699e-09 7.2191863e+06 7.5194979e+09  6.9793627e+00  -999 2.7742191e-01 3.4185638e-01 -3.4821622e-03 
18 1 151003 2.8256832e+04 1.0067619e+07 1.2973993e-09 6.9203243e+06 7.3399559e+09  5.9615121e+00  -999 2.7698531e-01 3.2218594e-01 -3.4677574e-03 
19 1 151003 2.8042874e+04 9.4199822e+06 1.2538864e-09 6.5406664e+06 7.2649436e+09  5.2999006e+00  -999 2.7650794e-01 3.0105925e-01 -3.4549899e-03 
20 1 151003 2.7730166e+04 8.8483305e+06 1.2051633e-09 6.0908911e+06 7.1830902e+09  4.8346639e+00  -999 2.7601705e-01 2.7857892e-01 -3.4480169e-03 
21 1 151003 2.7068420e+04 8.2586423e+06 1.1383172e-09 5.6579192e+06 7.0270557e+09  4.4875554e+00  -999 2.7551181e-01 2.5504850e-01 -3.4497108e-03 
22 1 151003 2.5943412e+04 7.6783846e+06 1.0766597e-09 5.3002531e+06 6.7514570e+09  4.2590261e+00  -999 2.7485068e-01 2.3124292e-01 -3.4614039e-03 
