#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
# DPW-8/AePW-4 SECTIONAL CUT SUBMITTAL FORM (Version 5 - October 16, 2024)
#
# Provide this file for steady-state or time-averaged sectional cuts
#
#
#
# Data Set Title 027.02: Replace "XXX.YY" in the zone titles with the following information
#                     (Three-Digit Participant ID).(Two-Digit Submission ID)
#                     XXX THREE-DIGIT PARTICIPANT ID: assigned by your working group leaders
#                     YY   TWO-DIGIT  SUBMISSION ID:  (self assigned) label a solver/grid/computational approach
#                     EXAMPLE: 007.02
#
# 
#       NOMENCLATURE:
#                  X:   X coordinate
#                  Y:   Y coordinate
#                  Z:   Z coordinate
#                X/C:   Chord Fraction = (X - X_LE)/CHORD
#                 CP:   Coefficient of pressure
#                 CF:   Skin-friction coefficient at wall [tauw/(freestream dynamic pressure)]
#        CFX,CFY,CFZ:   Components of skin-friction coefficient at wall
#                   
#        DEFINITIONS:   CTU --> Convective Time Unit  (Uinf/Cref is 1.00 CTU)
#
#   REFERENCE VALUES: ONERA OAT15A (ONE CELL WIDE)
#                       Planform ref area, A         =  Cref * span (span is grid dependent)
#                       Mean aerodynamic chord, Cref =    230.00 mm
#                       x moment center              =     57.50 mm
#                       y moment center              =      0.00 mm
#                       z moment center              =      0.00 mm
#
#   REFERENCE VALUES: Common Research Model
#                       Planform ref area, A         = 594720.00 inches^2
#                       Mean aerodynamic chord, Cref =    275.80 inches
#                       Full-span length, B          =   2313.50 inches
#                       Semi-span length, BO2        =   1156.75 inches
#                       x moment center              =   1325.90 inches
#                       y moment center              =      0.00 inches
#                       z moment center              =    177.95 inches
#                       Aspect Ratio, AR             =      9.00
#
#   CONFIGURATION:      ONERA OAT15A
#                       CRMWB   (Common Research Model Wing/Body)
#                       CRMWBNP (Common Research Model Wing/Body/Nacelle/Pylon)
#
#
#              NOTES:   1. All numerical data fields can be free-formatted.
#                       2. Please use at least 4 decimal places for coordinate values
#                       3. Please use at least 6 decimal places for coefficient values
#                       4. Only include one grid type, grid size, soln method, turb model, etc per form.
#                       5. Fill fields with value of -999 for data that are not available.
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

TITLE = "027.01"
# Column       1     2     3     4       5      6      7       8       9
VARIABLES =   "X"   "Y"   "Z"   "X/C"   "CP"   "CF"   "CFX"   "CFY"   "CFZ"

#---------------------------------------------------
#   PARTICIPANT, GRID, AND SOLVER INFORMATION
#---------------------------------------------------
DATASETAUXDATA ParticipantID   = "027.02"
DATASETAUXDATA SubmissionDate  = "13/11/2024"
DATASETAUXDATA Name            = "Michael Candon, Truman Gerner"
DATASETAUXDATA Email           = "candon.michael@rmit.edu.au, truman.gerner@gmail.com"
DATASETAUXDATA Institution     = "Royal Melbourne Institute of Technology"
DATASETAUXDATA SolverName      = "Fluent 2024 R2"
DATASETAUXDATA BasicAlgorithm  = "RANS"
DATASETAUXDATA TurbulenceModel = "SA"
DATASETAUXDATA GridId          = "Multiblock hexahedral"
DATASETAUXDATA Notes           = ""



ZONE T="027.02 - WING SECTION  1"
AUXDATA GridLevel       = "1"
AUXDATA Mach            = "0.7300"
AUXDATA Re              = "3e6"
AUXDATA Alpha           = "1.3600"
AUXDATA Tstatic         = "271"
AUXDATA CLtotal         = "0.76664919"
AUXDATA Eta             = "-999"
AUXDATA Dt              = "-999"
AUXDATA CtuStart        = "-999"
AUXDATA CtuAvg          = "-999"
AUXDATA GridFileName    = "ONERA-OAT15A_230mmChord_780mmSpan_upZ_2024_09_05_Structured_Level-1"
            
0.0011  -0.0115  0.0030  0.0049  0.1413  0.0087  0.0051  -4.0068e-19  0.0071
0.0009  -0.0115  0.0027  0.0040  0.2598  0.0084  0.0046  5.5569e-20  0.0071
0.0014  -0.0115  0.0033  0.0059  0.0209  0.0089  0.0056  2.5117e-19  0.0069
0.0016  -0.0115  0.0036  0.0071  -0.098467  0.0090  0.0060  3.4468e-19  0.0067
0.0019  -0.0115  0.0040  0.0084  -0.21452  0.0090  0.0064  -2.2522e-19  0.0064
0.0023  -0.0115  0.0043  0.0098  -0.32529  0.0089  0.0066  3.7795e-22  0.0060
0.0026  -0.0115  0.0046  0.0114  -0.4289  0.0088  0.0068  1.7425e-19  0.0055
0.0030  -0.0115  0.0049  0.0131  -0.52401  0.0086  0.0069  1.0602e-19  0.0051
0.0034  -0.0115  0.0052  0.0150  -0.61028  0.0083  0.0069  8.3522e-20  0.0047
0.0039  -0.0115  0.0055  0.0170  -0.68784  0.0081  0.0069  -7.8736e-20  0.0043
0.0044  -0.0115  0.0058  0.0192  -0.75706  0.0079  0.0068  -8.0429e-20  0.0039
0.0049  -0.0115  0.0061  0.0215  -0.81836  0.0077  0.0068  -4.5081e-20  0.0036
0.0055  -0.0115  0.0064  0.0240  -0.8723  0.0075  0.0067  -4.4893e-21  0.0033
0.0061  -0.0115  0.0067  0.0266  -0.91942  0.0073  0.0067  7.1776e-20  0.0030
0.0068  -0.0115  0.0069  0.0295  -0.96033  0.0072  0.0066  2.6388e-20  0.0028
0.0075  -0.0115  0.0072  0.0325  -0.99571  0.0070  0.0066  1.5164e-20  0.0026
0.0082  -0.0115  0.0075  0.0356  -1.0262  0.0069  0.0065  3.759e-20  0.0024
0.0090  -0.0115  0.0078  0.0390  -1.0523  0.0068  0.0065  -5.1432e-21  0.0022
0.0098  -0.0115  0.0080  0.0425  -1.0745  0.0067  0.0064  -1.8523e-20  0.0020
0.0106  -0.0115  0.0083  0.0463  -1.0935  0.0066  0.0064  -2.0375e-20  0.0019
0.0116  -0.0115  0.0086  0.0502  -1.1095  0.0066  0.0063  1.1069e-20  0.0018
0.0125  -0.0115  0.0088  0.0544  -1.123  0.0065  0.0063  3.8208e-20  0.0017
0.0135  -0.0115  0.0091  0.0588  -1.1342  0.0064  0.0063  -5.4761e-21  0.0016
0.0146  -0.0115  0.0093  0.0634  -1.1434  0.0064  0.0062  -2.6269e-20  0.0015
0.0157  -0.0115  0.0096  0.0683  -1.1508  0.0063  0.0062  7.8136e-21  0.0014
0.0169  -0.0115  0.0098  0.0734  -1.1566  0.0063  0.0061  2.2942e-20  0.0013
0.0181  -0.0115  0.0101  0.0788  -1.1613  0.0062  0.0061  -1.1235e-20  0.0012
0.0194  -0.0115  0.0103  0.0845  -1.165  0.0061  0.0060  -2.6423e-20  0.0011
0.0208  -0.0115  0.0106  0.0905  -1.1679  0.0061  0.0060  -1.0022e-20  0.0011
0.0223  -0.0115  0.0108  0.0968  -1.17  0.0060  0.0060  -4.1852e-21  0.0010
0.0238  -0.0115  0.0111  0.1034  -1.1713  0.0060  0.0059  3.323e-21  0.0009
0.0254  -0.0115  0.0113  0.1104  -1.1718  0.0059  0.0059  5.9665e-20  0.0009
0.0271  -0.0115  0.0116  0.1177  -1.1716  0.0059  0.0058  1.1558e-18  0.0008
0.0288  -0.0115  0.0118  0.1254  -1.1706  0.0058  0.0057  9.5882e-19  0.0008
0.0307  -0.0115  0.0121  0.1335  -1.1692  0.0057  0.0057  4.9671e-19  0.0007
0.0327  -0.0115  0.0123  0.1420  -1.1676  0.0057  0.0056  7.6656e-20  0.0007
