#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
# DPW-8/AePW-4 UNSTEADY SECTIONAL CUT SUBMITTAL FORM (Version 5 - October 16, 2024)
#
# Provide this file for steady-state or time-averaged sectional cuts
#
#
#
# Data Set Title XXX.YY: Replace "XXX.YY" in the zone titles with the following information
#                     (Three-Digit Participant ID).(Two-Digit Submission ID)
#                     XXX  THREE-DIGIT PARTICIPANT ID: assigned by your working group leaders
#                     YY   TWO-DIGIT  SUBMISSION ID:  (self assigned) label a solver/grid/computational approach
#                     K.KK ALPHA: Angle of attack for the solution
#                     L    GRID LEVEL: 1, 2, 3, 4, 5, or 6
#                     EXAMPLE: 007.02 - ALPHA 2.50 - GRID 3 - WING SECTION  1
#
# 
#       NOMENCLATURE:
#                  X:   X coordinate
#                  Y:   Y coordinate
#                  Z:   Z coordinate
#                X/C:   Chord Fraction = (X - X_LE)/CHORD
#             CP_AVG:   Time-averaged coefficient of pressure
#             CP_RMS:   Root mean square of instantaneous coefficient of pressure
#             CF_AVG:   Time-averaged skin-friction coefficient at wall [tauw/(freestream dynamic pressure)]
#             CF_RMS:   Root mean square of skin-friction coefficient at wall [tauw/(freestream dynamic pressure)]
#                   
#        DEFINITIONS:   CTU --> Convective Time Unit  (Uinf/Cref is 1.00 CTU)
#
#   REFERENCE VALUES: ONERA OAT15A (ONE CELL WIDE)
#                       Planform ref area, A         =  Cref * span (span is grid dependent)
#                       Mean aerodynamic chord, Cref =    230.00 mm
#                       x moment center              =     57.50 mm
#                       y moment center              =      0.00 mm
#                       z moment center              =      0.00 mm
#
#   REFERENCE VALUES: Common Research Model
#                       Planform ref area, A         = 594720.00 inches^2
#                       Mean aerodynamic chord, Cref =    275.80 inches
#                       Full-span length, B          =   2313.50 inches
#                       Semi-span length, BO2        =   1156.75 inches
#                       x moment center              =   1325.90 inches
#                       y moment center              =      0.00 inches
#                       z moment center              =    177.95 inches
#                       Aspect Ratio, AR             =      9.00
#
#   CONFIGURATION:      ONERA OAT15A
#                       CRMWB   (Common Research Model Wing/Body)
#                       CRMWBNP (Common Research Model Wing/Body/Nacelle/Pylon)
#
#
#              NOTES:   1. All numerical data fields can be free-formatted.
#                       2. Please use at least 4 decimal places for coordinate values
#                       3. Please use at least 6 decimal places for coefficient values
#                       4. Only include one grid type, grid size, soln method, turb model, etc per form.
#                       5. Fill fields with value of -999 for data that are not available.
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

TITLE = "041.01"
# Column       1     2     3     4       5          6          7          8
VARIABLES =   "X"   "Y"   "Z"   "X/C"   "CP_AVG"   "CP_RMS"   "CF_AVG"   "CF_RMS"


#---------------------------------------------------
#   PARTICIPANT, GRID, AND SOLVER INFORMATION
#---------------------------------------------------
DATASETAUXDATA ParticipantID   = "041"
DATASETAUXDATA SubmissionDate  = "2026-05-01"
DATASETAUXDATA Name            = "Alexander Doriski"
DATASETAUXDATA Email           = "Alexander.W.Doriski@L3Harris.com"
DATASETAUXDATA Institution     = "L3Harris Greenville,TX"
DATASETAUXDATA SolverName      = "FUN3D 14.1"
DATASETAUXDATA BasicAlgorithm  = "DDES"
DATASETAUXDATA TurbulenceModel = "SA-neg"
DATASETAUXDATA GridId          = "Committee-provided - Cadence_Grids.REV01 Unstructured"
DATASETAUXDATA Notes           = "Node Centered Finite Volume"


ZONE T="041.01 - ALPHA 1.36 - GRID 1 - WING SECTION 1"
AUXDATA GridLevel       = "1"
AUXDATA Mach            = "0.73"
AUXDATA Re              = "3000000.0"
AUXDATA Alpha           = "1.36"
AUXDATA Tstatic         = "271.00K"
AUXDATA GridFileName    = "ONERA-OAT15A_230mmChord_780mmSpan_upZ_2024_09_05_Unstructured_Level-1.lb8.ugrid"
-999  -999  -999  1.91804235e-02  -7.49866000e-01  5.11000000e-04  -999  -999
-999  -999  -999  1.70090548e-02  -6.80715000e-01  5.12000000e-04  -999  -999
-999  -999  -999  1.49904174e-02  -6.03125000e-01  5.13000000e-04  -999  -999
-999  -999  -999  1.31214191e-02  -5.16780000e-01  5.12000000e-04  -999  -999
-999  -999  -999  1.13996304e-02  -4.21504000e-01  5.10000000e-04  -999  -999
-999  -999  -999  9.82218000e-03  -3.18025000e-01  5.07000000e-04  -999  -999
-999  -999  -999  8.38575478e-03  -2.07409000e-01  5.02000000e-04  -999  -999
-999  -999  -999  7.08682087e-03  -9.11680000e-02  4.96000000e-04  -999  -999
-999  -999  -999  5.92062957e-03  2.84080000e-02  4.87000000e-04  -999  -999
-999  -999  -999  4.88176957e-03  1.48806000e-01  4.77000000e-04  -999  -999
-999  -999  -999  3.96361478e-03  2.67199000e-01  4.65000000e-04  -999  -999
-999  -999  -999  3.15876609e-03  3.81247000e-01  4.51000000e-04  -999  -999
-999  -999  -999  2.46015565e-03  4.89471000e-01  4.36000000e-04  -999  -999
-999  -999  -999  1.86060522e-03  5.90702000e-01  4.19000000e-04  -999  -999
-999  -999  -999  1.35337826e-03  6.84236000e-01  4.01000000e-04  -999  -999
-999  -999  -999  9.32621739e-04  7.69974000e-01  3.82000000e-04  -999  -999
-999  -999  -999  5.93586957e-04  8.47697000e-01  3.61000000e-04  -999  -999
-999  -999  -999  3.32298261e-04  9.17506000e-01  3.39000000e-04  -999  -999
-999  -999  -999  1.46878261e-04  9.79462000e-01  3.14000000e-04  -999  -999
-999  -999  -999  3.64434783e-05  1.03271000e+00  2.89000000e-04  -999  -999
-999  -999  -999  0.00000000e+00  1.07710600e+00  2.63000000e-04  -999  -999
-999  -999  -999  3.98669565e-05  1.11243200e+00  2.40000000e-04  -999  -999
-999  -999  -999  1.72499130e-04  1.13558600e+00  2.29000000e-04  -999  -999
-999  -999  -999  4.18989565e-04  1.14173200e+00  2.43000000e-04  -999  -999
-999  -999  -999  7.96676522e-04  1.12722900e+00  2.82000000e-04  -999  -999
-999  -999  -999  1.31516783e-03  1.09375100e+00  3.37000000e-04  -999  -999
-999  -999  -999  1.97567826e-03  1.04584200e+00  3.92000000e-04  -999  -999
-999  -999  -999  2.77379043e-03  9.89950000e-01  4.41000000e-04  -999  -999
-999  -999  -999  3.70232609e-03  9.31596000e-01  4.81000000e-04  -999  -999
-999  -999  -999  4.75421739e-03  8.74374000e-01  5.12000000e-04  -999  -999
-999  -999  -999  5.92328000e-03  8.20270000e-01  5.36000000e-04  -999  -999
-999  -999  -999  7.20520696e-03  7.69945000e-01  5.55000000e-04  -999  -999
-999  -999  -999  8.59734783e-03  7.23382000e-01  5.69000000e-04  -999  -999
-999  -999  -999  1.00985983e-02  6.80414000e-01  5.81000000e-04  -999  -999
-999  -999  -999  1.17089583e-02  6.40605000e-01  5.90000000e-04  -999  -999
-999  -999  -999  1.34294217e-02  6.03528000e-01  5.97000000e-04  -999  -999
-999  -999  -999  1.52618661e-02  5.68740000e-01  6.04000000e-04  -999  -999
-999  -999  -999  1.72090522e-02  5.35728000e-01  6.10000000e-04  -999  -999
-999  -999  -999  1.92741826e-02  5.04138000e-01  6.15000000e-04  -999  -999
-999  -999  -999  2.14612330e-02  4.73534000e-01  6.21000000e-04  -999  -999
-999  -999  -999  2.37747313e-02  4.43587000e-01  6.27000000e-04  -999  -999
-999  -999  -999  2.62197574e-02  4.13942000e-01  6.34000000e-04  -999  -999
-999  -999  -999  2.88019435e-02  3.84379000e-01  6.41000000e-04  -999  -999
-999  -999  -999  3.15276948e-02  3.54713000e-01  6.48000000e-04  -999  -999
-999  -999  -999  3.44037478e-02  3.24901000e-01  6.57000000e-04  -999  -999
-999  -999  -999  3.74375017e-02  2.95017000e-01  6.66000000e-04  -999  -999
-999  -999  -999  4.06369078e-02  2.65093000e-01  6.76000000e-04  -999  -999
-999  -999  -999  4.40103591e-02  2.35333000e-01  6.87000000e-04  -999  -999
-999  -999  -999  4.75668009e-02  2.05951000e-01  6.98000000e-04  -999  -999
-999  -999  -999  5.13155096e-02  1.77228000e-01  7.10000000e-04  -999  -999
-999  -999  -999  5.52662035e-02  1.49381000e-01  7.21000000e-04  -999  -999
