#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
# DPW-8/AePW-4 SECTIONAL CUT SUBMITTAL FORM (Version 5 - October 16, 2024)
#
# Provide this file for steady-state or time-averaged sectional cuts
#
#
#
# Data Set Title XXX.YY: Replace "XXX.YY" in the zone titles with the following information
#                     (Three-Digit Participant ID).(Two-Digit Submission ID)
#                     XXX  THREE-DIGIT PARTICIPANT ID: assigned by your working group leaders
#                     YY   TWO-DIGIT  SUBMISSION ID:  (self assigned) label a solver/grid/computational approach
#                     K.KK ALPHA: Angle of attack for the solution
#                     L    GRID LEVEL: 1, 2, 3, 4, 5, or 6
#                     EXAMPLE: 007.02 - ALPHA 2.50 - GRID 3 - WING SECTION  1
#
# 
#       NOMENCLATURE:
#                  X:   X coordinate
#                  Y:   Y coordinate
#                  Z:   Z coordinate
#                X/C:   Chord Fraction = (X - X_LE)/CHORD
#                 CP:   Coefficient of pressure
#                 CF:   Skin-friction coefficient at wall [tauw/(freestream dynamic pressure)]
#        CFX,CFY,CFZ:   Components of skin-friction coefficient at wall
#                   
#        DEFINITIONS:   CTU --> Convective Time Unit  (Uinf/Cref is 1.00 CTU)
#
#   REFERENCE VALUES: ONERA OAT15A (ONE CELL WIDE)
#                       Planform ref area, A         =  Cref * span (span is grid dependent)
#                       Mean aerodynamic chord, Cref =    230.00 mm
#                       x moment center              =     57.50 mm
#                       y moment center              =      0.00 mm
#                       z moment center              =      0.00 mm
#
#   REFERENCE VALUES: Common Research Model
#                       Planform ref area, A         = 594720.00 inches^2
#                       Mean aerodynamic chord, Cref =    275.80 inches
#                       Full-span length, B          =   2313.50 inches
#                       Semi-span length, BO2        =   1156.75 inches
#                       x moment center              =   1325.90 inches
#                       y moment center              =      0.00 inches
#                       z moment center              =    177.95 inches
#                       Aspect Ratio, AR             =      9.00
#
#   CONFIGURATION:      ONERA OAT15A
#                       CRMWB   (Common Research Model Wing/Body)
#                       CRMWBNP (Common Research Model Wing/Body/Nacelle/Pylon)
#
#
#              NOTES:   1. All numerical data fields can be free-formatted.
#                       2. Please use at least 4 decimal places for coordinate values
#                       3. Please use at least 6 decimal places for coefficient values
#                       4. Only include one grid type, grid size, soln method, turb model, etc per form.
#                       5. Fill fields with value of -999 for data that are not available.
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

TITLE = "014.02"
# Column       1     2     3     4       5      6      7       8       9
VARIABLES =   "X"   "Y"   "Z"   "X/C"   "CP"   "CF"   "CFX"   "CFY"   "CFZ"

#---------------------------------------------------
#   PARTICIPANT, GRID, AND SOLVER INFORMATION
#---------------------------------------------------
DATASETAUXDATA ParticipantID   = "014"
DATASETAUXDATA SubmissionDate  = "5th Nov,2024"
DATASETAUXDATA Name            = "Kartik Venkatraman, Adithya Udupa"
DATASETAUXDATA Email           = "kartik@iisc.ac.in, adithyaudupa3@gmail.com"
DATASETAUXDATA Institution     = "Indian Institute of Science"
DATASETAUXDATA SolverName      = "SU2 8.0.1 'Harrier'"
DATASETAUXDATA BasicAlgorithm  = "RANS"
DATASETAUXDATA TurbulenceModel = "SA Edwards"
DATASETAUXDATA GridId          = "Hybrid"
DATASETAUXDATA Notes           = "Periodic boundary condition is applied "



ZONE T="014.02 - ALPHA 3 - GRID L2 - WING SECTION  1"
AUXDATA GridLevel       = "2"
AUXDATA Mach            = "0.73"
AUXDATA Re              = "3e6"
AUXDATA Alpha           = "3"
AUXDATA Tstatic         = "-999"
AUXDATA CLtotal         = "1.09377453"
AUXDATA Eta             = "-999"
AUXDATA Dt              = "-999"
AUXDATA CtuStart        = "-999"
AUXDATA CtuAvg          = "-999"
AUXDATA GridFileName    = "ONERA-OAT15A_230mmChord_780mmSpan_upZ_2024_09_05_Unstructured_Level-2.cgns"
X                    Y                    Z                    X/C                  CP                   CF                   CFX                  CFY                  CFZ                 
0.227416             -0.0115              -0.00028907          -0.98876522          -0.0782707           0.00439008           0.00436611           -0.0                 -0.00045814         
0.227202             -0.0115              -0.00026671          -0.98783478          -0.149874            0.00455377           0.00452929           -0.0                 -0.00047153         
0.22762              -0.0115              -0.00031054          -0.98965217          0.0681162            0.00387031           0.00384885           0.0                  -0.00040694         
0.227814             -0.0115              -0.00033113          -0.99049565          0.297568             0.00297663           0.00295989           0.0                  -0.00031525         
0.227999             -0.0115              -0.00035088          -0.9913              0.581933             0.00178187           0.0017717            -0.0                 -0.00019004         
4.18e-05             -0.0115              -0.00048093          -0.00018174          1.01901              0.00387011           -0.00069625          0.0                  0.00380697          
1.73e-05             -0.0115              -0.00031369          -7.522e-05           0.977472             0.00448611           -0.00051296          0.0                  0.00445669          
7.96e-05             -0.0115              -0.00065432          -0.00034609          1.05738              0.00314368           -0.00078731          0.0                  0.0030435           
0.0473852            -0.0115              0.0137474            -0.20602261          -1.45596             0.00497843           0.00496277           0.0                  0.00039451          
0.0488823            -0.0115              0.013864             -0.21253174          -1.45501             0.00496833           0.00495394           0.0                  0.00037795          
0.0458881            -0.0115              0.013626             -0.19951348          -1.45698             0.00498715           0.00497014           0.0                  0.00041156          
0.044391             -0.0115              0.0134995            -0.19300435          -1.45812             0.00499537           0.00497689           -0.0                 0.00042924          
0.00392297           -0.0115              -0.00400761          -0.01705639          0.742621             0.00308857           0.00276746           0.0                  -0.0013713          
0.00354192           -0.0115              -0.00381453          -0.01539965          0.769952             0.00312106           0.00277069           0.0                  -0.00143676         
0.00432655           -0.0115              -0.00420332          -0.01881109          0.715695             0.00305602           0.0027606            0.0                  -0.00131087         
0.00475355           -0.0115              -0.00440201          -0.02066761          0.689133             0.00302569           0.00275283           -0.0                 -0.00125566         
0.211528             -0.0115              0.00405202           -0.91968696          1.01882              0.00238941           0.00235035           0.0                  -0.0004303          
0.212488             -0.0115              0.00387615           -0.92386087          1.05123              0.00256936           0.00252728           0.0                  -0.00046314         
0.21052              -0.0115              0.00423652           -0.91530435          0.951143             0.00210731           0.00207292           0.0                  -0.00037918         
0.209461             -0.0115              0.00443009           -0.9107              0.880082             0.00180542           0.001776             0.0                  -0.00032459         
0.208349             -0.0115              0.00463317           -0.90586522          0.837183             0.00166271           0.00163566           0.0                  -0.00029868         
0.207182             -0.0115              0.00484623           -0.9007913           0.797433             0.00158097           0.0015553            -0.0                 -0.00028377         
0.205957             -0.0115              0.00506976           -0.89546522          0.756212             0.00152578           0.00150104           0.0                  -0.00027364         
0.20467              -0.0115              0.00530427           -0.88986957          0.748818             0.00158737           0.00156168           0.0                  -0.00028442         
0.203318             -0.0115              0.00555025           -0.8839913           0.788802             0.00157104           0.00154568           -0.0                 -0.00028115         
0.201899             -0.0115              0.00580817           -0.87782174          0.87745              0.00132448           0.00130316           0.0                  -0.00023668         
0.200409             -0.0115              0.00607858           -0.87134348          0.961477             0.00108818           0.00107072           0.0                  -0.00019412         
0.1989               -0.0115              0.00635186           -0.86478261          0.990005             0.00092701           0.0009122            0.0                  -0.00016503         
0.197395             -0.0115              0.00662398           -0.85823913          0.967667             0.00081504           0.00080209           0.0                  -0.00014474         
0.12319              -0.0115              0.0151323            -0.5356087           -1.51417             0.00461288           0.00460961           0.0                  -0.00017368         
0.123644             -0.0115              0.015115             -0.53758261          -1.51538             0.00461182           0.00460842           0.0                  -0.00017708         
0.122735             -0.0115              0.0151492            -0.53363043          -1.51294             0.00461414           0.004611             0.0                  -0.0001703          
0.0702995            -0.0115              -0.0131259           -0.30565             -0.361585            0.00305608           0.00305574           0.0                  4.54e-05            
0.0687632            -0.0115              -0.0131448           -0.29897043          -0.294467            0.00334021           0.00334006           0.0                  3.24e-05            
0.0718357            -0.0115              -0.0130991           -0.31232913          -0.412063            0.00282251           0.00282195           0.0                  5.63e-05            
0.0733718            -0.0115              -0.0130645           -0.31900783          -0.442989            0.002647             0.00264617           -0.0                 6.62e-05            
0.0749077            -0.0115              -0.0130222           -0.32568565          -0.451419            0.00251768           0.00251654           -0.0                 7.56e-05            
0.00520494           -0.0115              -0.00460398          -0.02263017          0.662695             0.00299631           0.00274357           0.0                  -0.00120444         
0.00568176           -0.0115              -0.0048095           -0.0247033           0.636429             0.00297201           0.00273692           0.0                  -0.00115852         
0.00618515           -0.0115              -0.00501889          -0.02689196          0.610102             0.00295196           0.00273261           0.0                  -0.00111664         
0.00671635           -0.0115              -0.00523227          -0.02920152          0.583734             0.00293544           0.00273039           0.0                  -0.00107787         
0.00727669           -0.0115              -0.0054498           -0.03163778          0.557173             0.00292062           0.00272882           0.0                  -0.00104096         
0.00786763           -0.0115              -0.00567145          -0.03420709          0.530571             0.00290801           0.00272859           0.0                  -0.00100564         
0.00849068           -0.0115              -0.00589722          -0.036916            0.503781             0.00289533           0.0027277            0.0                  -0.00097086         
0.00914748           -0.0115              -0.00612698          -0.03977165          0.477002             0.00288402           0.00272767           0.0                  -0.00093669         
0.00983977           -0.0115              -0.0063605           -0.04278161          0.450189             0.0028692            0.0027239            0.0                  -0.00090147         
0.0105694            -0.0115              -0.00659755          -0.04595391          0.4236               0.00285515           0.00272048           0.0                  -0.00086652         
0.0113382            -0.0115              -0.00683778          -0.04929652          0.397195             0.0028364            0.0027122            0.0                  -0.00083016         
0.0121483            -0.0115              -0.00708084          -0.0528187           0.371358             0.00281769           0.00270348           -0.0                 -0.00079408         
0.0130018            -0.0115              -0.00732641          -0.05652957          0.346024             0.00279814           0.00269346           -0.0                 -0.00075821         
0.0139007            -0.0115              -0.00757414          -0.06043783          0.321459             0.00278132           0.00268553           -0.0                 -0.00072367         
0.0148475            -0.0115              -0.00782377          -0.06455435          0.2976               0.00276869           0.0026811            -0.0                 -0.00069092         
0.0158444            -0.0115              -0.00807501          -0.0688887           0.274536             0.00276273           0.0026826            0.0                  -0.00066055         
0.0168938            -0.0115              -0.00832765          -0.0734513           0.252172             0.00276715           0.00269367           0.0                  -0.00063344         
0.218693             -0.0115              0.00273297           -0.95083913          -0.048821            0.00122139           0.00120086           0.0                  -0.00022298         
0.219311             -0.0115              0.00261797           -0.95352609          -0.204892            0.00116251           0.00114289           0.0                  -0.00021268         
0.218043             -0.0115              0.00285347           -0.94801304          0.145923             0.00127632           0.00125496           0.0                  -0.00023254         
0.217361             -0.0115              0.00297974           -0.94504783          0.352338             0.00137658           0.00135363           0.0                  -0.00025031         
0.216645             -0.0115              0.00311207           -0.94193478          0.548173             0.0016695            0.00164177           -0.0                 -0.00030302         
0.215892             -0.0115              0.00325077           -0.93866087          0.737074             0.00221549           0.00217882           0.0                  -0.00040144         
0.215103             -0.0115              0.00339617           -0.93523043          0.890364             0.00286809           0.00282076           0.0                  -0.0005189          
0.229432             -0.0115              0.00068613           -0.99753043          4.99407              0.00334611           0.00328377           0.0                  -0.0006429          
0.229538             -0.0115              0.00066525           -0.9979913           2.89762              0.00028072           0.00027549           0.0                  -5.39e-05           
0.22932              -0.0115              0.00070804           -0.99704348          4.46134              0.00929471           0.00912168           0.0                  -0.0017851          
0.0884652            -0.0115              0.0155354            -0.3846313           -1.46125             0.00467507           0.00467469           -0.0                 6e-05               
0.0892145            -0.0115              0.0155446            -0.38788913          -1.46183             0.00467176           0.00467143           0.0                  5.52e-05            
0.0876786            -0.0115              0.0155249            -0.3812113           -1.46068             0.00467901           0.00467856           -0.0                 6.51e-05            
0.0868526            -0.0115              0.0155129            -0.37762             -1.46009             0.00468333           0.0046828            0.0                  7.05e-05            
0.0859853            -0.0115              0.0154994            -0.37384913          -1.45946             0.00468778           0.00468716           0.0                  7.61e-05            
0.0850747            -0.0115              0.0154841            -0.36989             -1.45878             0.00469225           0.00469153           0.0                  8.21e-05            
0.0841185            -0.0115              0.0154667            -0.36573261          -1.45811             0.00469714           0.00469631           0.0                  8.84e-05            
0.0831146            -0.0115              0.0154472            -0.36136783          -1.45747             0.00470288           0.00470192           0.0                  9.5e-05             
0.0820605            -0.0115              0.0154251            -0.35678478          -1.45686             0.00470945           0.00470834           0.0                  0.000102            
0.0809538            -0.0115              0.0154004            -0.35197304          -1.45626             0.00471645           0.00471518           0.0                  0.00010943          
0.0797917            -0.0115              0.0153725            -0.34692043          -1.45565             0.00472383           0.00472237           0.0                  0.00011732          
0.0785716            -0.0115              0.0153412            -0.34161565          -1.45509             0.00473156           0.00472989           0.0                  0.00012568          
0.0772906            -0.0115              0.015306             -0.33604609          -1.45458             0.00473984           0.00473793           0.0                  0.00013455          
0.0759456            -0.0115              0.0152666            -0.33019826          -1.45407             0.00474873           0.00474655           0.0                  0.00014398          
0.0745334            -0.0115              0.0152224            -0.32405826          -1.45358             0.0047586            0.00475611           0.0                  0.00015404          
0.0730507            -0.0115              0.0151728            -0.31761174          -1.45305             0.00476765           0.0047648            0.0                  0.0001646           
0.0715183            -0.0115              0.0151182            -0.31094913          -1.4528              0.00478096           0.00477773           0.0                  0.00017568          
0.0699901            -0.0115              0.0150603            -0.30430478          -1.45244             0.00479394           0.00479028           0.0                  0.00018719          
0.0626187            -0.0115              -0.0131404           -0.27225522          -0.0547336           0.00440629           0.00440601           0.0                  -4.95e-05           
0.0610829            -0.0115              -0.0131191           -0.26557783          -0.0459094           0.00444334           0.00444273           0.0                  -7.35e-05           
0.0641547            -0.0115              -0.0131536           -0.27893348          -0.0859457           0.00425701           0.00425693           0.0                  -2.53e-05           
0.0656908            -0.0115              -0.0131586           -0.28561217          -0.143925            0.00398813           0.00398813           0.0                  -2.77e-06           
0.067227             -0.0115              -0.0131557           -0.2922913           -0.220043            0.00365813           0.0036581            0.0                  1.65e-05            
0.225674             -0.0115              -0.00011199          -0.9811913           0.615269             0.00257542           0.00256306           0.0                  -0.00025208         
0.225372             -0.0115              -8.25e-05            -0.97987826          0.577528             0.00202038           0.00201089           0.0                  -0.0001956          
0.225961             -0.0115              -0.00014036          -0.98243913          0.556872             0.00331163           0.00329539           0.0                  -0.00032756         
0.226234             -0.0115              -0.00016766          -0.98362609          0.4182               0.00410359           0.00408306           -0.0                 -0.00041001         
0.226494             -0.0115              -0.00019391          -0.98475652          0.22522              0.00461911           0.00459555           -0.0                 -0.000466           
0.226742             -0.0115              -0.00021916          -0.98583478          0.0254856            0.00476914           0.00474436           0.0                  -0.00048556         
0.226978             -0.0115              -0.00024341          -0.98686087          -0.10934             0.00471335           0.00468842           -0.0                 -0.00048406         
0.09454              -0.0115              0.0155881            -0.41104348          -1.46602             0.00466001           0.00465996           0.0                  2.12e-05            
0.095                -0.0115              0.01559              -0.41304348          -1.46641             0.00465987           0.00465984           -0.0                 1.82e-05            
0.094057             -0.0115              0.0155857            -0.40894348          -1.46563             0.00465994           0.00465988           0.0                  2.42e-05            
0.0935499            -0.0115              0.0155829            -0.4067387           -1.46522             0.00466031           0.00466023           0.0                  2.75e-05            
0.0930174            -0.0115              0.0155796            -0.40442348          -1.4648              0.00466111           0.00466101           -0.0                 3.09e-05            
0.0924583            -0.0115              0.0155757            -0.40199261          -1.46438             0.00466223           0.00466211           -0.0                 3.44e-05            
0.0918712            -0.0115              0.0155711            -0.39944             -1.46394             0.00466363           0.00466347           0.0                  3.82e-05            
0.0912548            -0.0115              0.0155658            -0.39676             -1.46348             0.00466521           0.00466502           0.0                  4.21e-05            
0.173969             -0.0115              -0.00067774          -0.75638696          -0.0333426           0.00059731           0.0005925            0.0                  7.57e-05            
0.172447             -0.0115              -0.00087576          -0.74976957          0.0178371            0.00063604           0.00063055           0.0                  8.34e-05            
0.175493             -0.0115              -0.0004868           -0.76301304          0.0351211            0.00069874           0.00069353           0.0                  8.52e-05            
0.177017             -0.0115              -0.00030354          -0.76963913          0.186261             0.00086374           0.00085784           0.0                  0.00010078          
0.178542             -0.0115              -0.00012856          -0.77626957          0.403959             0.00111168           0.00110479           -0.0                 0.00012351          
0.180068             -0.0115              3.76e-05             -0.78290435          0.645897             0.00141142           0.00140359           -0.0                 0.00014841          
0.181595             -0.0115              0.00019424           -0.78954348          0.814986             0.0015934            0.0015856            -0.0                 0.00015749          
0.183123             -0.0115              0.00034094           -0.79618696          0.895305             0.00167895           0.0016718            -0.0                 0.00015475          
0.184651             -0.0115              0.00047714           -0.80283043          0.855572             0.00164985           0.00164385           0.0                  0.0001405           
