#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
# DPW-8/AePW-4 SECTIONAL CUT SUBMITTAL FORM (Version 5 - October 16, 2024)
#
# Provide this file for steady-state or time-averaged sectional cuts
#
#
#
# Data Set Title 027.01: Replace "XXX.YY" in the zone titles with the following information
#                     (Three-Digit Participant ID).(Two-Digit Submission ID)
#                     XXX THREE-DIGIT PARTICIPANT ID: assigned by your working group leaders
#                     YY   TWO-DIGIT  SUBMISSION ID:  (self assigned) label a solver/grid/computational approach
#                     EXAMPLE: 007.02
#
# 
#       NOMENCLATURE:
#                  X:   X coordinate
#                  Y:   Y coordinate
#                  Z:   Z coordinate
#                X/C:   Chord Fraction = (X - X_LE)/CHORD
#                 CP:   Coefficient of pressure
#                 CF:   Skin-friction coefficient at wall [tauw/(freestream dynamic pressure)]
#        CFX,CFY,CFZ:   Components of skin-friction coefficient at wall
#                   
#        DEFINITIONS:   CTU --> Convective Time Unit  (Uinf/Cref is 1.00 CTU)
#
#   REFERENCE VALUES: ONERA OAT15A (ONE CELL WIDE)
#                       Planform ref area, A         =  Cref * span (span is grid dependent)
#                       Mean aerodynamic chord, Cref =    230.00 mm
#                       x moment center              =     57.50 mm
#                       y moment center              =      0.00 mm
#                       z moment center              =      0.00 mm
#
#   REFERENCE VALUES: Common Research Model
#                       Planform ref area, A         = 594720.00 inches^2
#                       Mean aerodynamic chord, Cref =    275.80 inches
#                       Full-span length, B          =   2313.50 inches
#                       Semi-span length, BO2        =   1156.75 inches
#                       x moment center              =   1325.90 inches
#                       y moment center              =      0.00 inches
#                       z moment center              =    177.95 inches
#                       Aspect Ratio, AR             =      9.00
#
#   CONFIGURATION:      ONERA OAT15A
#                       CRMWB   (Common Research Model Wing/Body)
#                       CRMWBNP (Common Research Model Wing/Body/Nacelle/Pylon)
#
#
#              NOTES:   1. All numerical data fields can be free-formatted.
#                       2. Please use at least 4 decimal places for coordinate values
#                       3. Please use at least 6 decimal places for coefficient values
#                       4. Only include one grid type, grid size, soln method, turb model, etc per form.
#                       5. Fill fields with value of -999 for data that are not available.
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

TITLE = "027.01"
# Column       1     2     3     4       5      6      7       8       9
VARIABLES =   "X"   "Y"   "Z"   "X/C"   "CP"   "CF"   "CFX"   "CFY"   "CFZ"

#---------------------------------------------------
#   PARTICIPANT, GRID, AND SOLVER INFORMATION
#---------------------------------------------------
DATASETAUXDATA ParticipantID   = "027.01"
DATASETAUXDATA SubmissionDate  = "13/11/2024"
DATASETAUXDATA Name            = "Michael Candon, Truman Gerner"
DATASETAUXDATA Email           = "candon.michael@rmit.edu.au, truman.gerner@gmail.com"
DATASETAUXDATA Institution     = "Royal Melbourne Institute of Technology"
DATASETAUXDATA SolverName      = "Fluent 2024 R2"
DATASETAUXDATA BasicAlgorithm  = "RANS"
DATASETAUXDATA TurbulenceModel = "SST-kw"
DATASETAUXDATA GridId          = "Multiblock hexahedral"
DATASETAUXDATA Notes           = ""



ZONE T="027.01 - ALPHA 1.36 - GRID 1 - WING SECTION  1"
AUXDATA GridLevel       = "1"
AUXDATA Mach            = "0.7300"
AUXDATA Re              = "3e6"
AUXDATA Alpha           = "1.3600"
AUXDATA Tstatic         = "271"
AUXDATA CLtotal         = "0.726927490"
AUXDATA Eta             = "-999"
AUXDATA Dt              = "-999"
AUXDATA CtuStart        = "-999"
AUXDATA CtuAvg          = "-999"
AUXDATA GridFileName    = "ONERA-OAT15A_230mmChord_780mmSpan_upZ_2024_09_05_Structured_Level-1"
            
	0.23  -0.0115  0.00057524  0.99999  0.081873  0.00046664  0.00045796  8.7835e-18  -8.9544e-05
	0.23  -0.0115  0.00057556  0.99999  0.081892  0.00039714  0.00038976  1.2309e-17  -7.6208e-05
	0.23  -0.0115  0.0005759  0.99998  0.081873  0.00036817  0.00036133  -1.6879000000000001e-19  -7.065e-05
	0.22999  -0.0115  0.00057625  0.99997  0.08186  0.00035683  0.0003502  3.2346000000000003e-19  -6.8473e-05
	0.22999  -0.0115  0.00057663  0.99996  0.081853  0.00035025  0.00034374  4.1457000000000005e-19  -6.7211e-05
	0.22999  -0.0115  0.00057702  0.99995  0.081848  0.00034526  0.00033885  4.1448000000000003e-19  -6.6253e-05
	0.22999  -0.0115  0.00057743  0.99994  0.081843  0.00034127  0.00033493  1.0431e-18  -6.5487e-05
	0.22999  -0.0115  0.00057786  0.99993  0.081838  0.00033796  0.00033168  5.3559e-19  -6.4852e-05
	0.22998  -0.0115  0.00057832  0.99992  0.081832  0.00033512  0.00032889  -3.3358000000000004e-19  -6.4306e-05
	0.22998  -0.0115  0.00057879  0.99991  0.081826  0.00033263  0.00032645  -5.0740000000000006e-20  -6.383e-05
	0.22998  -0.0115  0.00057929  0.9999  0.08182  0.00033044  0.0003243  1.3892000000000002e-19  -6.341e-05
	0.22998  -0.0115  0.00057982  0.99989  0.081813  0.0003285  0.00032239  -4.462900000000001e-19  -6.3037e-05
	0.22997  -0.0115  0.00058037  0.99988  0.081805  0.00032675  0.00032068  -4.0614e-19  -6.2701e-05
	0.22997  -0.0115  0.00058095  0.99987  0.081797  0.00032517  0.00031912  -3.3567e-20  -6.2397e-05
	0.22997  -0.0115  0.00058156  0.99985  0.081789  0.00032371  0.00031769  -9.9539e-20  -6.2118e-05
	0.22996  -0.0115  0.00058219  0.99984  0.081779  0.00032235  0.00031636  2.9144999999999998e-21  -6.1857e-05
	0.22996  -0.0115  0.00058286  0.99982  0.08177  0.00032106  0.0003151  4.2174e-20  -6.1611e-05
	0.22996  -0.0115  0.00058357  0.99981  0.08176  0.00031983  0.00031388  1.8033e-19  -6.1374e-05
	0.22995  -0.0115  0.00058431  0.99979  0.081749  0.00031863  0.00031271  2.4006e-19  -6.1144e-05
	0.22995  -0.0115  0.00058508  0.99977  0.081737  0.00031745  0.00031155  -7.2226e-20  -6.0919e-05
	0.22994  -0.0115  0.0005859  0.99976  0.081725  0.0003163  0.00031042  -1.308e-19  -6.0698e-05
	0.22994  -0.0115  0.00058675  0.99974  0.081712  0.00031516  0.0003093  -1.4866e-20  -6.0479e-05
	0.22993  -0.0115  0.00058765  0.99972  0.081698  0.00031403  0.0003082  2.2637e-19  -6.0264e-05
	0.22993  -0.0115  0.00058859  0.9997  0.081683  0.00031292  0.0003071  2.6378000000000003e-19  -6.005e-05
	0.22993  -0.0115  0.00058958  0.99967  0.081667  0.00031182  0.00030602  2.2721e-19  -5.984e-05
	0.22992  -0.0115  0.00059062  0.99965  0.08165  0.00031073  0.00030495  1.3295e-19  -5.9632e-05
	0.22991  -0.0115  0.00059172  0.99963  0.081632  0.00030966  0.0003039  -3.2596e-19  -5.9426e-05
	0.22991  -0.0115  0.00059286  0.9996  0.081613  0.0003086  0.00030286  -4.2353000000000004e-19  -5.9224e-05
	0.2299  -0.0115  0.00059407  0.99957  0.081592  0.00030755  0.00030184  -6.5018999999999996e-21  -5.9024e-05
	0.2299  -0.0115  0.00059533  0.99955  0.081571  0.00030652  0.00030083  4.2568e-19  -5.8828e-05
	0.22989  -0.0115  0.00059666  0.99952  0.081548  0.00030551  0.00029983  1.9347e-19  -5.8634e-05
	0.22988  -0.0115  0.00059805  0.99949  0.081523  0.00030451  0.00029885  6.7227e-20  -5.8443e-05
	0.22987  -0.0115  0.00059951  0.99945  0.081497  0.00030352  0.00029788  3.1757e-19  -5.8254e-05
	0.22987  -0.0115  0.00060105  0.99942  0.081469  0.00030254  0.00029692  -7.8639e-20  -5.8069e-05
	0.22986  -0.0115  0.00060266  0.99938  0.08144  0.00030158  0.00029597  -2.3225e-19  -5.7885e-05
	0.22985  -0.0115  0.00060436  0.99935  0.081409  0.00030063  0.00029504  3.8093e-19  -5.7705e-05
	0.22984  -0.0115  0.00060614  0.99931  0.081376  0.00029969  0.00029412  4.2213000000000004e-19  -5.7526e-05
	0.22983  -0.0115  0.000608  0.99926  0.08134  0.00029876  0.0002932  -2.8186e-20  -5.735e-05
	0.22982  -0.0115  0.00060997  0.99922  0.081303  0.00029784  0.0002923  4.3314e-20  -5.7176e-05
	0.22981  -0.0115  0.00061203  0.99918  0.081264  0.00029693  0.00029141  -8.4215e-20  -5.7005e-05
	0.2298  -0.0115  0.00061419  0.99913  0.081222  0.00029604  0.00029053  -3.6332000000000003e-19  -5.6836e-05
	0.22979  -0.0115  0.00061646  0.99908  0.081178  0.00029515  0.00028966  -5.845e-20  -5.6669e-05
	0.22978  -0.0115  0.00061884  0.99902  0.081131  0.00029427  0.0002888  2.1977000000000004e-19  -5.6505e-05
	0.22976  -0.0115  0.00062135  0.99897  0.081081  0.00029341  0.00028795  3.9605e-20  -5.6343e-05
	0.22975  -0.0115  0.00062398  0.99891  0.081028  0.00029256  0.00028711  -5.6114e-20  -5.6184e-05
	0.22974  -0.0115  0.00062674  0.99885  0.080973  0.00029172  0.00028629  1.1408e-19  -5.6027e-05
	0.22972  -0.0115  0.00062964  0.99878  0.080913  0.00029089  0.00028548  1.3525000000000001e-19  -5.5873e-05
	0.2297  -0.0115  0.00063268  0.99872  0.080851  0.00029009  0.00028468  1.3997e-20  -5.5722e-05
	0.22969  -0.0115  0.00063588  0.99865  0.080785  0.00028929  0.0002839  -7.161599999999999e-21  -5.5574e-05
	0.22967  -0.0115  0.00063923  0.99857  0.080715  0.00028851  0.00028314  5.4613999999999996e-21  -5.5428e-05
	0.22965  -0.0115  0.00064276  0.99849  0.080641  0.00028775  0.00028239  -6.6399e-20  -5.5286e-05
	0.22963  -0.0115  0.00064646  0.99841  0.080562  0.00028701  0.00028166  8.5156e-20  -5.5147e-05
	0.22961  -0.0115  0.00065035  0.99832  0.08048  0.00028629  0.00028096  2.0651000000000002e-19  -5.5011e-05
	0.22959  -0.0115  0.00065443  0.99823  0.080392  0.00028559  0.00028027  2.2018000000000002e-20  -5.4878e-05
	0.22957  -0.0115  0.00065871  0.99814  0.080299  0.00028491  0.0002796  2.2795e-20  -5.475e-05
	0.22955  -0.0115  0.00066321  0.99804  0.080202  0.00028426  0.00027896  1.5683e-20  -5.4626e-05
	0.22952  -0.0115  0.00066794  0.99793  0.080098  0.00028364  0.00027835  -7.8447e-20  -5.4506e-05
	0.2295  -0.0115  0.0006729  0.99782  0.079989  0.00028304  0.00027776  -8.92e-21  -5.439e-05
	0.22947  -0.0115  0.00067811  0.99771  0.079873  0.00028247  0.00027721  1.2036e-19  -5.428e-05
	0.22944  -0.0115  0.00068358  0.99759  0.079751  0.00028194  0.00027668  2.2452e-19  -5.4174e-05
	0.22942  -0.0115  0.00068932  0.99746  0.079622  0.00028144  0.00027619  1.2766e-19  -5.4073e-05
	0.22938  -0.0115  0.00069535  0.99732  0.079486  0.00028097  0.00027574  -3.1603e-20  -5.3978e-05
	0.22935  -0.0115  0.00070168  0.99718  0.079342  0.00028053  0.00027531  -1.8291e-19  -5.3887e-05
	0.22932  -0.0115  0.00070833  0.99704  0.07919  0.00028013  0.00027492  -1.3629000000000002e-19  -5.3801e-05
	0.22928  -0.0115  0.0007153  0.99688  0.079029  0.00027976  0.00027455  9.589100000000001e-20  -5.3721e-05
	0.22925  -0.0115  0.00072263  0.99672  0.07886  0.00027943  0.00027423  1.499e-19  -5.3649e-05
	0.22921  -0.0115  0.00073032  0.99655  0.078681  0.00027913  0.00027394  9.042300000000001e-20  -5.3584e-05
	0.22916  -0.0115  0.00073839  0.99637  0.078492  0.00027888  0.0002737  3.0654e-20  -5.3527e-05
	0.22912  -0.0115  0.00074686  0.99618  0.078293  0.00027868  0.0002735  5.7456e-20  -5.3479e-05
	0.22908  -0.0115  0.00075576  0.99598  0.078082  0.00027852  0.00027335  -9.7371e-21  -5.3441e-05
	0.22903  -0.0115  0.0007651  0.99577  0.07786  0.00027842  0.00027325  -7.1114e-20  -5.3414e-05
	0.22898  -0.0115  0.0007749  0.99556  0.077625  0.00027838  0.00027321  5.9487e-20  -5.3397e-05
	0.22893  -0.0115  0.0007852  0.99533  0.077377  0.00027839  0.00027322  9.127900000000001e-20  -5.3392e-05
	0.22887  -0.0115  0.00079601  0.99509  0.077116  0.00027847  0.0002733  4.2009e-20  -5.3401e-05
	0.22881  -0.0115  0.00080735  0.99483  0.076839  0.00027863  0.00027346  6.5178e-20  -5.3423e-05
	0.22875  -0.0115  0.00081927  0.99457  0.076548  0.00027886  0.00027369  5.3112000000000003e-20  -5.346e-05
	0.22869  -0.0115  0.00083177  0.99429  0.07624  0.00027918  0.000274  4.9464e-20  -5.3512e-05
	0.22862  -0.0115  0.0008449  0.994  0.075916  0.00027958  0.0002744  6.0629e-20  -5.3579e-05
	0.22855  -0.0115  0.00085868  0.99369  0.075573  0.00028007  0.00027488  3.0159e-20  -5.3662e-05
	0.22847  -0.0115  0.00087315  0.99337  0.075212  0.00028066  0.00027546  6.2633e-20  -5.376e-05
	0.2284  -0.0115  0.00088834  0.99303  0.074831  0.00028134  0.00027613  7.0447e-20  -5.3876e-05
	0.22832  -0.0115  0.00090428  0.99268  0.074428  0.00028213  0.00027691  3.0253000000000003e-20  -5.4009e-05
	0.22823  -0.0115  0.00092102  0.9923  0.074004  0.00028302  0.00027779  3.3946e-20  -5.4159e-05
	0.22814  -0.0115  0.00093858  0.99191  0.073557  0.00028402  0.00027877  3.314e-20  -5.4328e-05
	0.22804  -0.0115  0.00095701  0.9915  0.073085  0.00028512  0.00027986  2.9433e-20  -5.4515e-05
	0.22795  -0.0115  0.00097636  0.99107  0.072587  0.00028635  0.00028107  4.8331e-20  -5.4723e-05
	0.22784  -0.0115  0.00099666  0.99061  0.072062  0.00028769  0.00028239  6.7989e-20  -5.4952e-05
	0.22773  -0.0115  0.001018  0.99014  0.071508  0.00028916  0.00028384  8.5281e-20  -5.5203e-05
	0.22762  -0.0115  0.0010403  0.98964  0.070925  0.00029076  0.00028542  6.4709e-20  -5.5477e-05
	0.2275  -0.0115  0.0010638  0.98911  0.070309  0.0002925  0.00028714  4.4804e-20  -5.5776e-05
	0.22737  -0.0115  0.0010884  0.98856  0.06966  0.00029439  0.000289  6.5509e-20  -5.6099e-05
	0.22724  -0.0115  0.0011143  0.98798  0.068975  0.00029643  0.00029101  8.8411e-20  -5.6449e-05
	0.2271  -0.0115  0.0011414  0.98737  0.068253  0.00029863  0.00029318  7.3837e-20  -5.6827e-05
	0.22695  -0.0115  0.0011698  0.98674  0.067492  0.000301  0.00029551  3.7828e-20  -5.7233e-05
	0.2268  -0.0115  0.0011996  0.98607  0.066689  0.00030355  0.00029802  6.3813e-20  -5.7669e-05
	0.22663  -0.0115  0.001231  0.98536  0.065843  0.00030629  0.00030072  9.0813e-20  -5.8136e-05
	0.22646  -0.0115  0.0012638  0.98462  0.064951  0.00030921  0.0003036  4.7636e-20  -5.8634e-05
	0.22628  -0.0115  0.0012982  0.98385  0.06401  0.00031233  0.00030668  3.6122e-20  -5.9165e-05
	0.2261  -0.0115  0.0013344  0.98303  0.063018  0.00031566  0.00030995  2.7181e-20  -5.9729e-05
	0.2259  -0.0115  0.0013723  0.98218  0.061973  0.00031919  0.00031343  1.8296e-20  -6.033e-05
	0.22569  -0.0115  0.001412  0.98128  0.06087  0.00032294  0.00031713  5.7199e-20  -6.0968e-05
	0.22548  -0.0115  0.0014537  0.98034  0.059708  0.00032693  0.00032106  3.1058e-20  -6.1646e-05
	0.22525  -0.0115  0.0014974  0.97935  0.058483  0.00033117  0.00032524  2.2464e-20  -6.2367e-05
	0.22501  -0.0115  0.0015433  0.97831  0.057191  0.00033567  0.00032968  4.9492e-20  -6.3134e-05
	0.22476  -0.0115  0.0015913  0.97721  0.055829  0.00034046  0.0003344  3.4326e-20  -6.3947e-05
	0.2245  -0.0115  0.0016417  0.97607  0.054393  0.00034555  0.00033941  2.6768e-20  -6.4808e-05
	0.22422  -0.0115  0.0016946  0.97486  0.05288  0.00035093  0.00034472  7.3521e-21  -6.5716e-05
	0.22393  -0.0115  0.00175  0.9736  0.051286  0.00035661  0.00035032  -3.7009e-21  -6.6669e-05
	0.22362  -0.0115  0.001808  0.97227  0.049607  0.00036257  0.0003562  6.3707e-20  -6.7667e-05
